,Cluster1,Cluster2,Cluster3,Cluster4
845,(hyp:tok:pushing OR pre:tok:raises),((((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:outdoors) OR pre:tok:ball),,
846,((((hyp:tok:friends OR hyp:tok:running) OR hyp:tok:chasing) OR hyp:tok:herself) OR pre:tok:hanging),((((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:near) OR hyp:tok:music) AND (NOT oth:overlap:overlap75)),,
847,((NOT oth:overlap:overlap50) AND (hyp:tok:is OR hyp:tok:woman)),(hyp:tok:at OR hyp:tok:to),,
848,((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:wearing)),((((hyp:tok:running OR hyp:tok:television) OR hyp:tok:sleeps) AND (NOT oth:overlap:overlap75)) OR hyp:tok:stroller),,
849,(((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)) OR hyp:tok:they),((hyp:tok:this AND pre:tok:pool) OR hyp:tok:podium),,
850,(hyp:tok:finishing OR hyp:tok:shoveling),(((pre:tok:puddle OR pre:tok:surfing) OR pre:tok:shaving) OR pre:tok:surf),,
851,((((hyp:tok:asleep OR hyp:tok:customer) OR pre:tok:similar) AND (NOT oth:overlap:overlap25)) OR hyp:tok:referee),((((pre:tok:married OR pre:tok:splashes) AND pre:tok:as) OR hyp:tok:weapons) OR pre:tok:sister),,
852,(((NOT pre:tok:with) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT oth:overlap:overlap75)),(((NOT oth:overlap:overlap25) AND (hyp:tok:bath OR hyp:tok:dancing)) AND (NOT hyp:tok:people)),,
853,(((hyp:tok:appears OR hyp:tok:sad) OR hyp:tok:blouse) OR hyp:tok:rowboat),((((hyp:tok:animals AND pre:tok:water) OR hyp:tok:5) OR hyp:tok:elder) OR hyp:tok:traditional),,
854,((((pre:tok:cherry OR pre:tok:picking) OR pre:tok:angry) OR hyp:tok:bottom) OR hyp:tok:cameras),(((NOT pre:tok:black) AND hyp:tok:black) AND (NOT hyp:tok:wearing)),,
855,((((hyp:tok:about OR hyp:tok:for) OR hyp:tok:son) OR hyp:tok:sad) OR hyp:tok:festival),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:on)) OR hyp:tok:eating),,
856,(((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman) OR pre:tok:unicycle),(hyp:tok:bar AND hyp:tok:woman),,
857,(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:dressed)) OR hyp:tok:eating),(NOT pre:tok:young),,
858,((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer),((((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:some) OR hyp:tok:wearing),,
859,(((hyp:tok:is OR pre:tok:girl) OR hyp:tok:for) OR hyp:tok:his),(((hyp:tok:jumped OR hyp:tok:television) OR hyp:tok:desk) OR hyp:tok:angry),,
860,((pre:tok:living OR pre:tok:shaving) OR pre:tok:bearded),((((oth:overlap:overlap25 OR pre:tok:in) OR pre:tok:and) AND (NOT hyp:tok:sitting)) AND (NOT hyp:tok:sleeping)),,
861,(hyp:tok:people AND pre:tok:european),(hyp:tok:wife AND pre:tok:shirt),,
862,((((hyp:tok:women AND pre:tok:men) OR hyp:tok:buys) AND (NOT pre:tok:to)) OR hyp:tok:low),(((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:some),,
863,((hyp:tok:at OR hyp:tok:dance) OR pre:tok:attached),(((pre:tok:in OR pre:tok:on) OR oth:overlap:overlap25) AND (NOT oth:overlap:overlap75)),,
864,(((NOT oth:overlap:overlap25) AND (hyp:tok:dry OR pre:tok:least)) OR hyp:tok:brushes),((((NOT pre:tok:men) AND hyp:tok:men) OR hyp:tok:puzzle) AND (NOT pre:tok:man)),,
865,(((NOT pre:tok:is) AND (hyp:tok:derby OR pre:tok:jogging)) OR hyp:tok:holiday),((((hyp:tok:guitar AND hyp:tok:in) OR hyp:tok:silver) OR hyp:tok:packages) OR pre:tok:sister),,
866,((((NOT hyp:tok:sitting) AND (hyp:tok:down OR pre:tok:sitting)) OR pre:tok:four) AND (NOT oth:overlap:overlap50)),(((NOT pre:tok:and) AND (hyp:tok:woman AND pre:tok:man)) AND (NOT hyp:tok:to)),,
867,(((hyp:tok:smiling AND pre:tok:smile) OR pre:tok:lunch) AND (NOT pre:tok:in)),(NOT pre:tok:pants),,
868,(hyp:tok:edge OR hyp:tok:tattoo),((((NOT oth:overlap:overlap50) AND hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:unicycle),,
869,(((hyp:tok:sad OR pre:tok:snow) OR hyp:tok:gesturing) OR pre:tok:easter),(pre:tok:cement AND pre:tok:his),,
870,((((NOT oth:overlap:overlap25) AND (pre:tok:people OR pre:tok:with)) OR pre:tok:their) OR pre:tok:stand),(((hyp:tok:competition AND hyp:tok:surfing) OR pre:tok:pet) AND hyp:tok:in),,
871,((hyp:tok:dinner AND pre:tok:food) OR hyp:tok:airplane),((NOT oth:overlap:overlap75) AND hyp:tok:swimming),,
872,(NOT hyp:tok:riding),((hyp:tok:groom OR hyp:tok:year) AND pre:tok:is),,
873,(((((NOT pre:tok:on) AND hyp:tok:swimming) AND oth:overlap:overlap25) AND hyp:tok:in) AND (NOT pre:tok:is)),(hyp:tok:mirror OR pre:tok:yelling),,
874,(hyp:tok:sleeping AND pre:tok:hang),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:on)) OR hyp:tok:sleeping),,
875,(pre:tok:blue OR pre:tok:in),((NOT oth:overlap:overlap50) AND (oth:overlap:overlap25 OR pre:tok:in)),,
876,(((NOT oth:overlap:overlap25) AND (hyp:tok:church OR pre:tok:us)) OR hyp:tok:fake),(((pre:tok:boy AND pre:tok:skateboard) OR hyp:tok:wheeler) AND (NOT oth:overlap:overlap50)),,
877,(((hyp:tok:pushing OR pre:tok:raises) OR pre:tok:thinking) OR hyp:tok:wild),(((hyp:tok:bus OR hyp:tok:desert) OR hyp:tok:lighting) OR hyp:tok:empty),,
878,(hyp:tok:are AND pre:tok:fight),((((hyp:tok:human OR pre:tok:daughters) OR pre:tok:steering) OR pre:tok:mural) OR hyp:tok:artwork),,
879,(((hyp:tok:sandals OR pre:tok:apartment) OR pre:tok:pet) OR pre:tok:straight),((hyp:tok:after OR hyp:tok:for) OR hyp:tok:mother),,
880,((hyp:tok:project OR hyp:tok:puzzle) AND pre:tok:man),((((NOT hyp:tok:in) AND oth:overlap:overlap25) AND (NOT hyp:tok:to)) AND (NOT hyp:tok:and)),,
881,(((hyp:tok:barely OR hyp:tok:sweater) OR hyp:tok:tie) OR hyp:tok:brushes),(((NOT pre:tok:man) AND (hyp:tok:mirror OR pre:tok:yelling)) AND hyp:tok:in),,
882,((hyp:tok:down OR hyp:tok:ground) OR hyp:tok:swimming),((((hyp:tok:compete OR hyp:tok:microscope) OR hyp:tok:camouflage) OR hyp:tok:tan) OR hyp:tok:pictured),,
883,(pre:tok:doctors OR pre:tok:numbered),(hyp:tok:groom OR hyp:tok:year),,
884,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:next)) OR hyp:tok:eating) OR pre:tok:asian),(NOT pre:tok:are),,
885,(((pre:tok:hangs OR pre:tok:leans) OR pre:tok:jean) OR hyp:tok:goal),((((NOT pre:tok:car) AND (hyp:tok:car OR hyp:tok:sleeping)) OR hyp:tok:tv) OR hyp:tok:cars),,
886,(pre:tok:blue OR pre:tok:up),(hyp:tok:is AND pre:tok:running),,
887,((((hyp:tok:whose OR pre:tok:pumpkin) OR hyp:tok:above) AND oth:overlap:overlap50) AND (NOT hyp:tok:girl)),(hyp:tok:lunch OR hyp:tok:outer),,
888,((((hyp:tok:ramp OR hyp:tok:snowball) OR pre:tok:struggling) OR hyp:tok:suspended) OR hyp:tok:pitcher),(hyp:tok:pool OR hyp:tok:swimming),,
889,((hyp:tok:swimming OR hyp:tok:tv) OR hyp:tok:blanket),(((NOT pre:tok:black) AND hyp:tok:black) OR hyp:tok:brown),,
890,((((hyp:tok:dock OR hyp:tok:swimming) AND hyp:tok:people) OR hyp:tok:though) OR hyp:tok:among),(hyp:tok:guitar AND hyp:tok:in),,
891,(hyp:tok:tall AND pre:tok:two),((NOT pre:tok:playing) AND (hyp:tok:playing OR hyp:tok:running)),,
892,(((hyp:tok:cat OR hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:empty),((((hyp:tok:driving OR hyp:tok:playing) OR hyp:tok:alone) OR hyp:tok:running) AND (NOT oth:overlap:overlap50)),,
893,(hyp:tok:running AND pre:tok:woman),((hyp:tok:is AND pre:tok:running) OR pre:tok:wheeler),,
894,(hyp:tok:pots OR pre:tok:camping),(((NOT hyp:tok:wearing) AND (hyp:tok:to OR oth:overlap:overlap25)) OR hyp:tok:for),,
895,(hyp:tok:inside AND pre:tok:man),((((NOT pre:tok:to) AND (hyp:tok:standing AND pre:tok:sitting)) AND (NOT pre:tok:person)) AND (NOT hyp:tok:up)),,
896,(hyp:tok:apartment OR hyp:tok:creating),(((NOT pre:tok:to) AND (hyp:tok:for OR hyp:tok:to)) OR hyp:tok:home),,
897,((hyp:tok:appears OR hyp:tok:sad) OR hyp:tok:blouse),((hyp:tok:fetch OR hyp:tok:turns) AND pre:tok:in),,
898,((((hyp:tok:in AND hyp:tok:riding) OR pre:tok:boards) AND (NOT pre:tok:and)) OR hyp:tok:stars),(((hyp:tok:eating OR hyp:tok:sitting) OR hyp:tok:asleep) AND (NOT pre:tok:sitting)),,
899,(((hyp:tok:jumping AND pre:tok:into) OR hyp:tok:packages) OR pre:tok:pumpkin),((((NOT pre:tok:is) AND (hyp:tok:bar AND hyp:tok:woman)) OR pre:tok:artwork) AND (NOT hyp:tok:on)),,
900,((hyp:tok:home AND pre:tok:from) AND hyp:tok:is),((((hyp:tok:barbecue AND pre:tok:man) OR pre:tok:wild) AND oth:overlap:overlap50) AND (NOT hyp:tok:man)),,
901,(((hyp:tok:finishing OR hyp:tok:shoveling) OR pre:tok:easter) OR hyp:tok:rack),(hyp:tok:running AND pre:tok:group),,
902,((((hyp:tok:home AND pre:tok:from) AND hyp:tok:is) OR hyp:tok:handing) AND (NOT pre:tok:to)),(((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:sofa) OR hyp:tok:desks),,
903,(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:next)) OR hyp:tok:eating),((NOT oth:overlap:overlap50) AND pre:tok:motorcyclists),,
904,((hyp:tok:empty OR hyp:tok:ocean) OR hyp:tok:nothing),((hyp:tok:sleeping OR hyp:tok:tv) OR hyp:tok:indoors),,
905,((((hyp:tok:down OR hyp:tok:eating) OR hyp:tok:sleeps) AND (NOT oth:overlap:overlap50)) OR pre:tok:button),((NOT hyp:tok:outside) AND (hyp:tok:in OR oth:overlap:overlap25)),,
906,(((hyp:tok:down OR hyp:tok:eating) OR hyp:tok:sleeps) AND (NOT oth:overlap:overlap50)),(hyp:tok:are AND pre:tok:jumped),,
907,(NOT pre:tok:suit),((((hyp:tok:inside OR hyp:tok:not) OR hyp:tok:clothes) OR pre:tok:babies) OR hyp:tok:body),,
908,((hyp:tok:for OR hyp:tok:their) OR hyp:tok:home),(pre:tok:converse OR pre:tok:hikers),,
909,((hyp:tok:lunch OR hyp:tok:sits) OR hyp:tok:chair),((NOT pre:tok:red) AND hyp:tok:red),,
910,((((hyp:tok:home OR pre:tok:performs) OR hyp:tok:pizza) OR hyp:tok:naked) OR hyp:tok:bed),((NOT pre:tok:is) AND (hyp:tok:favorite OR pre:tok:stove)),,
911,((((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:playing)) OR hyp:tok:running) OR hyp:tok:sits),(((hyp:tok:lunch OR hyp:tok:outer) OR hyp:tok:desk) OR hyp:tok:body),,
912,((((hyp:tok:his OR pre:tok:with) OR pre:tok:standing) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:his)),(((pre:tok:cement AND pre:tok:his) OR hyp:tok:interested) OR hyp:tok:pulled),,
913,((((hyp:tok:down OR hyp:tok:ground) OR hyp:tok:swimming) OR pre:tok:road) AND (NOT pre:tok:down)),((hyp:tok:sitting OR hyp:tok:sleeping) OR pre:tok:riding),,
914,(((hyp:tok:tired OR hyp:tok:yellow) AND hyp:tok:man) OR pre:tok:chat),(hyp:tok:dog AND hyp:tok:toy),,
915,((hyp:tok:men AND pre:tok:smile) OR hyp:tok:steering),(((NOT pre:tok:in) AND hyp:tok:shoot) OR hyp:tok:protesting),,
916,(((NOT oth:overlap:overlap50) AND (hyp:tok:running OR pre:tok:table)) OR hyp:tok:crying),(hyp:tok:cooking OR hyp:tok:walking),,
917,((hyp:tok:there AND pre:tok:to) OR pre:tok:crane),(hyp:tok:and AND pre:tok:traveling),,
918,(hyp:tok:running OR pre:tok:table),(((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:empty) OR hyp:tok:nap),,
919,(((hyp:tok:at OR hyp:tok:in) OR hyp:tok:to) AND (NOT oth:overlap:overlap50)),(hyp:tok:person AND pre:tok:golden),,
920,((hyp:tok:bed OR hyp:tok:police) OR hyp:tok:laying),((((pre:tok:boy AND pre:tok:skateboard) OR hyp:tok:wheeler) AND (NOT oth:overlap:overlap50)) OR hyp:tok:apron),,
921,(hyp:tok:swimming OR hyp:tok:waiting),(((NOT pre:tok:and) AND hyp:tok:guitar) AND pre:tok:in),,
922,((NOT oth:overlap:overlap75) AND (hyp:tok:for OR hyp:tok:to)),((((NOT pre:tok:sitting) AND hyp:tok:sitting) AND (NOT hyp:tok:down)) AND (NOT hyp:tok:to)),,
923,(NOT pre:tok:old),((hyp:tok:in AND oth:overlap:overlap50) OR hyp:tok:red),,
924,(hyp:tok:lying AND pre:tok:black),((((hyp:tok:kisses OR pre:tok:soda) AND hyp:tok:with) OR pre:tok:diaper) AND (NOT pre:tok:on)),,
925,((hyp:tok:activity OR hyp:tok:least) AND oth:overlap:overlap25),(((oth:overlap:overlap25 OR pre:tok:in) OR hyp:tok:to) AND (NOT hyp:tok:sitting)),,
926,(hyp:tok:football AND pre:tok:football),(hyp:tok:bicycle OR hyp:tok:jogging),,
927,(((hyp:tok:human OR hyp:tok:humans) OR pre:tok:farmer) OR pre:tok:crafts),((((hyp:tok:at OR hyp:tok:to) OR hyp:tok:for) OR hyp:tok:his) OR pre:tok:working),,
928,(((hyp:tok:cross OR hyp:tok:dinner) OR pre:tok:tattoos) OR pre:tok:climbs),(((hyp:tok:butterfly OR pre:tok:farmers) OR hyp:tok:balance) OR hyp:tok:clock),,
929,(((NOT pre:tok:men) AND oth:overlap:overlap75) OR hyp:tok:nobody),(hyp:tok:glass AND pre:tok:blond),,
930,((hyp:tok:for OR hyp:tok:park) OR pre:tok:together),(((hyp:tok:driving OR hyp:tok:playing) OR hyp:tok:alone) OR hyp:tok:running),,
931,(hyp:tok:empty OR hyp:tok:swimming),(((hyp:tok:sits OR hyp:tok:sleeping) OR hyp:tok:nap) AND (NOT pre:tok:man)),,
932,((hyp:tok:are AND hyp:tok:down) OR hyp:tok:truck),((((hyp:tok:in AND oth:overlap:overlap50) OR hyp:tok:red) OR hyp:tok:cream) OR hyp:tok:cat),,
933,((((NOT oth:overlap:overlap75) AND (hyp:tok:for OR hyp:tok:to)) OR hyp:tok:'s) AND (NOT pre:tok:one)),((NOT hyp:tok:is) AND pre:tok:suspenders),,
934,((((NOT pre:tok:running) AND hyp:tok:running) AND oth:overlap:overlap25) AND (NOT hyp:tok:man)),((NOT pre:tok:while) AND (hyp:tok:cliff OR hyp:tok:eating)),,
935,(((hyp:tok:laying OR hyp:tok:seated) OR hyp:tok:pub) OR hyp:tok:fell),((((NOT pre:tok:to) AND (hyp:tok:cat OR pre:tok:see)) OR hyp:tok:hats) OR hyp:tok:bottoms),,
936,(((hyp:tok:home AND pre:tok:seat) OR hyp:tok:waters) OR hyp:tok:cameras),((((hyp:tok:formal OR hyp:tok:pets) OR pre:tok:walked) OR hyp:tok:bin) OR hyp:tok:you),,
937,(((hyp:tok:outside OR oth:overlap:overlap75) OR pre:tok:stand) OR pre:tok:arm),((((hyp:tok:inside AND pre:tok:sitting) AND pre:tok:in) OR pre:tok:hug) OR pre:tok:fly),,
938,((((NOT pre:tok:two) AND hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT pre:tok:people)),(((hyp:tok:running OR hyp:tok:television) OR hyp:tok:sleeps) AND (NOT oth:overlap:overlap75)),,
939,(NOT hyp:tok:while),((hyp:tok:human OR hyp:tok:tools) OR hyp:tok:straight),,
940,(((((NOT oth:overlap:overlap50) AND hyp:tok:outdoors) AND (NOT pre:tok:man)) AND (NOT hyp:tok:there)) AND (NOT pre:tok:woman)),(((hyp:tok:conversation OR pre:tok:lying) AND pre:tok:in) OR hyp:tok:traditional),,
941,(((hyp:tok:outdoors OR hyp:tok:there) OR hyp:tok:something) OR hyp:tok:trick),(((hyp:tok:couch AND oth:overlap:overlap75) OR hyp:tok:guitars) OR pre:tok:television),,
942,(((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:compete),((((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:eating) OR hyp:tok:asleep) OR hyp:tok:cafe),,
943,(((hyp:tok:chases AND pre:tok:through) OR pre:tok:studio) AND (NOT hyp:tok:is)),((((hyp:tok:sits OR hyp:tok:sleeping) OR hyp:tok:nap) AND (NOT pre:tok:man)) OR hyp:tok:couch),,
944,((hyp:tok:at OR hyp:tok:sitting) OR hyp:tok:swimming),(hyp:tok:wearing OR oth:overlap:overlap50),,
945,((((hyp:tok:in OR hyp:tok:on) OR hyp:tok:at) OR pre:tok:holding) AND (NOT pre:tok:looking)),((((hyp:tok:wife AND pre:tok:shirt) OR hyp:tok:bystanders) AND (NOT pre:tok:while)) AND (NOT pre:tok:yellow)),,
946,((((hyp:tok:dinner AND pre:tok:food) OR hyp:tok:airplane) AND (NOT hyp:tok:is)) OR hyp:tok:rocky),((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:sofa),,
947,((hyp:tok:chases AND pre:tok:through) OR pre:tok:studio),(hyp:tok:tricks AND pre:tok:flipping),,
948,((hyp:tok:step OR pre:tok:checkered) OR hyp:tok:bread),((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:in)) AND (NOT hyp:tok:outside)) AND (NOT hyp:tok:there)),,
949,((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:playing)),((((oth:overlap:overlap25 OR pre:tok:in) OR hyp:tok:to) AND (NOT hyp:tok:sitting)) AND (NOT hyp:tok:sleeping)),,
950,(((hyp:tok:women AND pre:tok:mcdonald) OR pre:tok:rainy) AND (NOT pre:tok:some)),(((hyp:tok:is OR pre:tok:in) OR pre:tok:on) AND (NOT oth:overlap:overlap75)),,
951,((((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman) OR pre:tok:unicycle) AND (NOT hyp:tok:to)),(pre:tok:in OR pre:tok:on),,
952,((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:home) OR hyp:tok:they),(((((NOT pre:tok:dog) AND hyp:tok:dog) OR hyp:tok:dancing) AND (NOT hyp:tok:are)) OR hyp:tok:below),,
953,(((hyp:tok:are AND hyp:tok:sleeping) OR pre:tok:shoot) OR pre:tok:whose),((((NOT pre:tok:playing) AND (hyp:tok:playing OR hyp:tok:running)) OR hyp:tok:plays) AND (NOT oth:overlap:overlap50)),,
954,(((hyp:tok:in AND hyp:tok:riding) OR pre:tok:boards) AND (NOT pre:tok:and)),(hyp:tok:blue OR hyp:tok:brown),,
955,((((hyp:tok:moon OR hyp:tok:outdoors) OR pre:tok:night) OR pre:tok:chairs) OR pre:tok:tie),(((hyp:tok:through AND pre:tok:motorcyclists) OR pre:tok:act) AND (NOT hyp:tok:on)),,
956,((((hyp:tok:getting AND pre:tok:gathering) OR pre:tok:swims) AND hyp:tok:water) OR pre:tok:golfer),((hyp:tok:bed OR hyp:tok:swimming) OR pre:tok:shoulders),,
957,((NOT pre:tok:with) AND hyp:tok:nobody),(((hyp:tok:tall AND oth:overlap:overlap25) OR pre:tok:quickly) AND (NOT hyp:tok:is)),,
958,((hyp:tok:rope OR pre:tok:uniformed) AND hyp:tok:are),((((NOT pre:tok:woman) AND hyp:tok:woman) AND oth:overlap:overlap25) AND (NOT hyp:tok:in)),,
959,((hyp:tok:trunks OR pre:tok:bat) AND pre:tok:to),((NOT pre:tok:man) AND (hyp:tok:down AND hyp:tok:sitting)),,
960,(((NOT oth:overlap:overlap25) AND hyp:tok:sidewalk) OR hyp:tok:within),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:is)) AND (NOT hyp:tok:outside)),,
961,((((hyp:tok:to OR pre:tok:street) OR hyp:tok:old) OR hyp:tok:eating) OR hyp:tok:her),,,
962,(hyp:tok:pets OR hyp:tok:swimming),,,
963,(hyp:tok:guys OR pre:tok:instruments),,,
964,(hyp:tok:his AND hyp:tok:steering),,,
965,(((hyp:tok:bowls OR hyp:tok:knitting) AND hyp:tok:woman) OR pre:tok:lemons),,,
966,(((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:soccer)) OR hyp:tok:duck),,,
967,((NOT pre:tok:with) AND (hyp:tok:displaying OR pre:tok:army)),,,
968,((oth:overlap:overlap50 OR pre:tok:race) OR pre:tok:game),,,
969,((((hyp:tok:smiling AND pre:tok:smile) OR pre:tok:lunch) AND (NOT pre:tok:in)) AND (NOT oth:overlap:overlap50)),,,
970,((hyp:tok:not OR oth:overlap:overlap75) OR hyp:tok:nobody),,,
971,(((hyp:tok:friends OR hyp:tok:shopping) OR hyp:tok:sister) OR hyp:tok:trip),,,
972,((((hyp:tok:appears OR hyp:tok:sad) OR hyp:tok:blouse) OR hyp:tok:rowboat) OR hyp:tok:repair),,,
973,((((NOT oth:overlap:overlap50) AND (hyp:tok:are OR hyp:tok:is)) OR pre:tok:three) AND (NOT hyp:tok:outside)),,,
974,(((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:cat) OR hyp:tok:bed),,,
975,((((hyp:tok:house OR pre:tok:leaping) OR pre:tok:leaf) OR hyp:tok:parked) OR hyp:tok:half),,,
976,((((NOT pre:tok:while) AND hyp:tok:is) OR pre:tok:by) AND (NOT hyp:tok:his)),,,
977,(((hyp:tok:in OR pre:tok:while) OR pre:tok:race) OR pre:tok:child),,,
978,((NOT pre:tok:man) AND (hyp:tok:nobody OR hyp:tok:nothing)),,,
979,(((hyp:tok:swimming OR pre:tok:swimming) OR hyp:tok:coffee) OR hyp:tok:television),,,
980,((((pre:tok:skateboarder OR pre:tok:snowman) OR hyp:tok:face) OR hyp:tok:slam) OR hyp:tok:roller),,,
981,(hyp:tok:park AND pre:tok:building),,,
982,((((oth:overlap:overlap50 OR pre:tok:race) OR pre:tok:game) AND (NOT pre:tok:standing)) OR hyp:tok:nobody),,,
983,((hyp:tok:is OR hyp:tok:people) OR hyp:tok:woman),,,
984,((hyp:tok:men AND hyp:tok:team) OR hyp:tok:trumpet),,,
985,((NOT hyp:tok:woman) AND (hyp:tok:is OR pre:tok:are)),,,
986,(((hyp:tok:holding OR hyp:tok:wearing) OR pre:tok:skateboard) OR pre:tok:skateboarding),,,
987,((pre:tok:book AND pre:tok:in) OR pre:tok:tunnel),,,
988,(((hyp:tok:swimming OR hyp:tok:tv) OR hyp:tok:blanket) AND (NOT oth:overlap:overlap50)),,,
989,(((hyp:tok:group AND pre:tok:motorcyclists) OR hyp:tok:sofa) AND pre:tok:background),,,
990,((hyp:tok:cafe OR hyp:tok:sleeps) OR hyp:tok:blanket),,,
991,((hyp:tok:female OR hyp:tok:video) AND pre:tok:in),,,
992,((hyp:tok:bedroom OR hyp:tok:stuck) OR hyp:tok:clock),,,
993,((hyp:tok:groceries AND pre:tok:people) OR pre:tok:army),,,
994,((hyp:tok:and AND hyp:tok:walk) OR pre:tok:karate),,,
995,(hyp:tok:trunks OR pre:tok:bat),,,
996,((hyp:tok:are AND pre:tok:tent) OR hyp:tok:number),,,
997,((oth:overlap:overlap50 OR pre:tok:white) OR pre:tok:girl),,,
998,((((hyp:tok:fire AND pre:tok:women) OR hyp:tok:sunlight) OR hyp:tok:gather) OR hyp:tok:well),,,
999,((((hyp:tok:and AND hyp:tok:walk) OR pre:tok:karate) OR hyp:tok:low) AND (NOT pre:tok:woman)),,,
1000,(hyp:tok:blanket AND pre:tok:through),,,
1001,(hyp:tok:computer OR hyp:tok:image),,,
1002,((hyp:tok:pushing OR pre:tok:raises) OR pre:tok:thinking),,,
1003,(((hyp:tok:indoors OR hyp:tok:machine) OR pre:tok:bearded) OR pre:tok:chef),,,
1004,(hyp:tok:is OR pre:tok:wearing),,,
1005,((hyp:tok:couch OR hyp:tok:crying) OR hyp:tok:seated),,,
1006,((((hyp:tok:drums OR hyp:tok:swimming) OR hyp:tok:roller) OR pre:tok:snowman) AND (NOT oth:overlap:overlap75)),,,
1007,((((hyp:tok:cross OR hyp:tok:dinner) OR pre:tok:tattoos) OR pre:tok:climbs) OR pre:tok:biker),,,
1008,((NOT oth:overlap:overlap25) AND (hyp:tok:underneath OR pre:tok:trampoline)),,,
1009,(((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards) OR hyp:tok:lead),,,
1010,((((hyp:tok:home AND pre:tok:seat) OR hyp:tok:waters) OR hyp:tok:cameras) OR hyp:tok:spray),,,
1011,(((hyp:tok:are AND hyp:tok:down) OR hyp:tok:truck) AND (NOT oth:overlap:overlap50)),,,
1012,((NOT oth:overlap:overlap25) AND hyp:tok:couch),,,
1013,(hyp:tok:home AND pre:tok:from),,,
1014,((((hyp:tok:there OR oth:overlap:overlap75) OR hyp:tok:outdoors) OR hyp:tok:people) AND (NOT pre:tok:wearing)),,,
1015,((((hyp:tok:beer AND pre:tok:man) OR hyp:tok:balance) AND pre:tok:in) AND (NOT hyp:tok:at)),,,
1016,((NOT oth:overlap:overlap25) AND (pre:tok:people OR pre:tok:with)),,,
1017,(((hyp:tok:mirror OR hyp:tok:sandwiches) OR hyp:tok:sound) AND (NOT pre:tok:in)),,,
1018,(hyp:tok:smiling AND hyp:tok:woman),,,
1019,(((hyp:tok:about OR hyp:tok:for) OR hyp:tok:son) OR hyp:tok:sad),,,
1020,((hyp:tok:friends OR hyp:tok:shopping) OR hyp:tok:sister),,,
1021,(hyp:tok:professional OR pre:tok:ceremony),,,
1022,(((hyp:tok:not OR oth:overlap:overlap75) OR hyp:tok:nobody) AND (NOT pre:tok:walking)),,,
1023,(((NOT hyp:tok:to) AND oth:overlap:overlap25) OR pre:tok:to),,,
1024,((hyp:tok:couch OR hyp:tok:home) OR hyp:tok:ocean),,,
1025,((hyp:tok:is OR pre:tok:girl) OR hyp:tok:for),,,
1026,(hyp:tok:scarves OR pre:tok:easter),,,
1027,(((hyp:tok:preparing AND pre:tok:from) OR pre:tok:upset) OR hyp:tok:passed),,,
1028,(hyp:tok:project OR hyp:tok:puzzle),,,
1029,((((NOT hyp:tok:man) AND (hyp:tok:years OR pre:tok:nap)) OR pre:tok:musician) AND (NOT pre:tok:one)),,,
1030,(((hyp:tok:friends OR hyp:tok:lunch) OR pre:tok:reads) OR hyp:tok:case),,,
1031,((pre:tok:little OR pre:tok:young) OR hyp:tok:has),,,
1032,(((hyp:tok:apartment OR hyp:tok:creating) OR hyp:tok:caught) OR hyp:tok:cow),,,
1033,((NOT hyp:tok:with) AND (hyp:tok:favorite OR hyp:tok:tall)),,,
1034,((((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer) OR pre:tok:turns) OR hyp:tok:backpack),,,
