,Cluster1,Cluster2,Cluster3,Cluster4
846,((((hyp:tok:mirror OR hyp:tok:sandwiches) OR hyp:tok:sound) AND (NOT pre:tok:in)) OR pre:tok:easter),((((hyp:tok:sitting OR hyp:tok:swimming) OR hyp:tok:white) AND (NOT pre:tok:sitting)) OR hyp:tok:blue),,
847,(((hyp:tok:swimming AND pre:tok:orange) OR hyp:tok:empty) AND (NOT pre:tok:on)),(((NOT hyp:tok:are) AND oth:overlap:overlap75) OR hyp:tok:no),,
848,(NOT pre:tok:young),((NOT hyp:tok:next) AND (hyp:tok:for OR hyp:tok:to)),,
849,((NOT oth:overlap:overlap50) AND (pre:tok:blue OR pre:tok:in)),(hyp:tok:this AND pre:tok:pool),,
850,((((NOT pre:tok:two) AND hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT pre:tok:people)),((hyp:tok:in AND pre:tok:pier) AND pre:tok:are),,
851,((((hyp:tok:jet OR hyp:tok:tea) OR pre:tok:fun) OR hyp:tok:rowboat) OR hyp:tok:diner),((pre:tok:life AND pre:tok:three) OR hyp:tok:clock),,
852,(hyp:tok:bench AND pre:tok:is),(NOT pre:tok:field),,
853,(hyp:tok:some AND pre:tok:attempting),(hyp:tok:stay AND pre:tok:and),,
854,(hyp:tok:not OR oth:overlap:overlap75),(((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR pre:tok:red),,
855,(((hyp:tok:bent OR hyp:tok:shade) OR hyp:tok:elephant) AND oth:overlap:overlap25),(hyp:tok:rollerskating OR hyp:tok:surfing),,
856,(hyp:tok:are OR hyp:tok:is),((((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:outdoors) OR pre:tok:ball),,
857,(hyp:tok:stuck AND pre:tok:in),((((NOT pre:tok:dog) AND hyp:tok:dog) OR hyp:tok:dancing) AND (NOT hyp:tok:are)),,
858,(NOT pre:tok:front),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:in)) OR hyp:tok:eating) AND (NOT hyp:tok:outside)),,
859,(pre:tok:goat OR pre:tok:younger),(((NOT hyp:tok:two) AND (pre:tok:converse OR pre:tok:hikers)) OR pre:tok:daughters),,
860,(hyp:tok:asleep OR hyp:tok:customer),((((hyp:tok:formal OR hyp:tok:pets) OR pre:tok:walked) OR hyp:tok:bin) OR hyp:tok:you),,
861,((((NOT hyp:tok:are) AND (hyp:tok:humans OR pre:tok:pick)) AND (NOT oth:overlap:overlap25)) OR pre:tok:turns),((((NOT pre:tok:in) AND hyp:tok:shoot) OR hyp:tok:protesting) AND pre:tok:on),,
862,((hyp:tok:park AND pre:tok:building) OR hyp:tok:photographing),(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:man)) AND (NOT pre:tok:to)),,
863,((hyp:tok:and OR pre:tok:man) OR hyp:tok:at),((((pre:tok:life AND pre:tok:three) OR hyp:tok:clock) OR hyp:tok:you) AND (NOT pre:tok:with)),,
864,(((hyp:tok:ladies OR hyp:tok:tv) OR pre:tok:cherry) AND (NOT hyp:tok:on)),(((hyp:tok:some AND hyp:tok:this) OR pre:tok:sister) OR pre:tok:pick),,
865,((hyp:tok:women AND pre:tok:mcdonald) OR pre:tok:rainy),((((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers) AND (NOT pre:tok:two)) AND (NOT hyp:tok:on)),,
866,((((hyp:tok:swimming AND pre:tok:two) OR hyp:tok:maintenance) OR pre:tok:unicycle) OR hyp:tok:paddle),((((pre:tok:cement AND pre:tok:his) OR hyp:tok:interested) OR hyp:tok:pulled) AND (NOT pre:tok:people)),,
867,((((hyp:tok:apartment OR hyp:tok:creating) OR hyp:tok:caught) OR hyp:tok:cow) AND (NOT pre:tok:with)),(((hyp:tok:outside AND pre:tok:duck) OR pre:tok:trampoline) AND hyp:tok:outside),,
868,((((hyp:tok:middle AND hyp:tok:swimming) OR hyp:tok:tables) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:into)),(((NOT pre:tok:red) AND hyp:tok:red) AND (NOT pre:tok:are)),,
869,((((hyp:tok:arms AND pre:tok:black) OR hyp:tok:hooded) OR hyp:tok:wetsuit) OR hyp:tok:steering),(hyp:tok:human AND pre:tok:wearing),,
870,((hyp:tok:sandals OR pre:tok:apartment) OR pre:tok:pet),((hyp:tok:drives OR hyp:tok:sofa) OR pre:tok:skinned),,
871,(((hyp:tok:for AND hyp:tok:walmart) OR pre:tok:passed) AND (NOT pre:tok:two)),(hyp:tok:dog AND hyp:tok:toy),,
872,(hyp:tok:to OR pre:tok:street),(hyp:tok:falls OR pre:tok:gentleman),,
873,(hyp:tok:down OR hyp:tok:ground),((hyp:tok:some AND hyp:tok:this) OR pre:tok:sister),,
874,(hyp:tok:throws AND pre:tok:beach),((((NOT pre:tok:to) AND (hyp:tok:for OR hyp:tok:to)) OR hyp:tok:home) AND (NOT pre:tok:at)),,
875,(pre:tok:are AND pre:tok:this),((hyp:tok:bus OR hyp:tok:desert) OR hyp:tok:lighting),,
876,((hyp:tok:older AND pre:tok:holding) AND hyp:tok:her),((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:tall) OR hyp:tok:they),,
877,((hyp:tok:and AND hyp:tok:walk) OR pre:tok:karate),(hyp:tok:brown OR hyp:tok:face),,
878,(((hyp:tok:there OR oth:overlap:overlap75) OR hyp:tok:outdoors) OR hyp:tok:people),((((hyp:tok:into AND pre:tok:goggles) OR pre:tok:skiing) AND (NOT pre:tok:pants)) AND (NOT hyp:tok:is)),,
879,((((hyp:tok:ocean OR pre:tok:dogs) OR hyp:tok:sleeps) OR pre:tok:weather) OR hyp:tok:parked),((((hyp:tok:women AND pre:tok:men) OR hyp:tok:vegetable) OR hyp:tok:rollerblading) OR hyp:tok:sandwiches),,
880,((((hyp:tok:bent OR hyp:tok:shade) OR hyp:tok:elephant) AND oth:overlap:overlap25) OR hyp:tok:chicken),(((NOT pre:tok:and) AND hyp:tok:guitar) AND pre:tok:in),,
881,(((NOT oth:overlap:overlap25) AND (hyp:tok:least OR pre:tok:put)) OR hyp:tok:wheeled),(hyp:tok:person AND pre:tok:golden),,
882,(((hyp:tok:ocean OR pre:tok:dogs) OR hyp:tok:sleeps) OR pre:tok:weather),(((NOT oth:overlap:overlap25) AND (hyp:tok:bath OR hyp:tok:dancing)) AND (NOT hyp:tok:people)),,
883,((((hyp:tok:cat OR hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:empty) OR pre:tok:tools),(hyp:tok:football AND pre:tok:play),,
884,((hyp:tok:gymnasium OR hyp:tok:hooded) AND pre:tok:is),((((NOT pre:tok:while) AND (hyp:tok:cliff OR hyp:tok:eating)) AND (NOT pre:tok:is)) OR hyp:tok:everyone),,
885,((hyp:tok:dock OR hyp:tok:swimming) AND hyp:tok:people),((((NOT pre:tok:and) AND hyp:tok:tall) AND (NOT hyp:tok:is)) AND (NOT pre:tok:one)),,
886,(hyp:tok:blue OR hyp:tok:eating),((hyp:tok:bar OR hyp:tok:volleyball) AND oth:overlap:overlap50),,
887,(((hyp:tok:jet OR pre:tok:laughing) OR hyp:tok:wood) OR pre:tok:snowboarding),((hyp:tok:shoot OR hyp:tok:steering) OR hyp:tok:lumberjack),,
888,(((NOT oth:overlap:overlap25) AND (hyp:tok:church OR pre:tok:us)) OR hyp:tok:fake),(((NOT pre:tok:is) AND (pre:tok:city OR pre:tok:sitting)) OR pre:tok:clothes),,
889,(((pre:tok:book AND pre:tok:in) OR pre:tok:tunnel) OR hyp:tok:countryside),(((NOT pre:tok:men) AND hyp:tok:men) OR hyp:tok:puzzle),,
890,(((hyp:tok:pants OR pre:tok:guitar) OR hyp:tok:activity) OR hyp:tok:least),(((hyp:tok:this AND pre:tok:pool) OR hyp:tok:podium) OR hyp:tok:watched),,
891,((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes),((NOT hyp:tok:is) AND (pre:tok:church OR pre:tok:steel)),,
892,(pre:tok:with OR pre:tok:working),(((oth:overlap:overlap25 OR pre:tok:in) OR hyp:tok:to) AND (NOT hyp:tok:sitting)),,
893,((((pre:tok:painted AND pre:tok:to) OR hyp:tok:speed) OR hyp:tok:bin) AND oth:overlap:overlap25),(((hyp:tok:eating OR hyp:tok:sitting) OR hyp:tok:asleep) AND (NOT pre:tok:sitting)),,
894,(((oth:overlap:overlap50 OR pre:tok:race) OR pre:tok:game) AND (NOT pre:tok:standing)),((((hyp:tok:this AND pre:tok:pool) OR hyp:tok:podium) OR hyp:tok:watched) AND (NOT hyp:tok:is)),,
895,(((hyp:tok:getting AND pre:tok:gathering) OR pre:tok:swims) AND hyp:tok:water),((((hyp:tok:device OR hyp:tok:lamp) AND hyp:tok:holding) OR pre:tok:dead) AND oth:overlap:overlap25),,
896,(hyp:tok:maintenance OR hyp:tok:tan),(((NOT pre:tok:people) AND (oth:overlap:overlap75 AND pre:tok:in)) OR hyp:tok:store),,
897,(hyp:tok:guitarist OR pre:tok:images),(((hyp:tok:nobody AND oth:overlap:overlap25) OR hyp:tok:where) AND pre:tok:is),,
898,((hyp:tok:water AND pre:tok:swimming) OR hyp:tok:happening),(((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers) AND (NOT pre:tok:two)),,
899,(((hyp:tok:to OR oth:overlap:overlap75) OR hyp:tok:for) OR hyp:tok:her),((((NOT oth:overlap:overlap50) AND hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:unicycle),,
900,(((hyp:tok:asleep OR hyp:tok:nobody) OR hyp:tok:naked) OR hyp:tok:sleeps),(((hyp:tok:nobody OR oth:overlap:overlap75) OR hyp:tok:not) OR hyp:tok:no),,
901,(((hyp:tok:not OR oth:overlap:overlap75) OR hyp:tok:nobody) AND (NOT pre:tok:walking)),(((((NOT pre:tok:dog) AND hyp:tok:dog) OR hyp:tok:dancing) AND (NOT hyp:tok:are)) OR hyp:tok:below),,
902,((NOT hyp:tok:man) AND (hyp:tok:years OR pre:tok:nap)),(oth:overlap:overlap50 OR pre:tok:shirt),,
903,(hyp:tok:riders OR pre:tok:clown),(hyp:tok:human OR pre:tok:daughters),,
904,(hyp:tok:indoors OR hyp:tok:inside),(hyp:tok:in OR oth:overlap:overlap25),,
905,(((hyp:tok:at OR hyp:tok:dance) OR pre:tok:attached) OR pre:tok:candy),(((NOT pre:tok:in) AND (hyp:tok:dancing OR hyp:tok:field)) OR pre:tok:prepare),,
906,((((hyp:tok:bed OR hyp:tok:police) OR hyp:tok:laying) OR pre:tok:washes) OR hyp:tok:bedroom),(hyp:tok:older AND pre:tok:holding),,
907,(((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)) OR hyp:tok:they),(((hyp:tok:glass AND pre:tok:blond) OR pre:tok:enthusiasts) AND (NOT hyp:tok:and)),,
908,((hyp:tok:professional OR pre:tok:ceremony) AND pre:tok:on),(((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:tv) OR hyp:tok:indoors),,
909,(((hyp:tok:sandals OR pre:tok:apartment) OR pre:tok:pet) OR pre:tok:straight),((((NOT oth:overlap:overlap75) AND (hyp:tok:in OR hyp:tok:sitting)) OR hyp:tok:inside) OR hyp:tok:nobody),,
910,(hyp:tok:is OR pre:tok:wearing),((NOT oth:overlap:overlap25) AND hyp:tok:nobody),,
911,(((hyp:tok:appears OR hyp:tok:sad) OR hyp:tok:blouse) OR hyp:tok:rowboat),((oth:overlap:overlap25 OR pre:tok:while) OR hyp:tok:is),,
912,((NOT pre:tok:man) AND hyp:tok:wearing),((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers),,
913,(hyp:tok:cafeteria AND pre:tok:behind),(((pre:tok:crafts OR pre:tok:flowered) OR pre:tok:mid) OR hyp:tok:sunlight),,
914,(pre:tok:design OR pre:tok:placing),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) OR hyp:tok:he) OR hyp:tok:their),,
915,((((hyp:tok:to OR pre:tok:street) OR hyp:tok:old) OR hyp:tok:eating) OR hyp:tok:her),((NOT pre:tok:on) AND (hyp:tok:on OR hyp:tok:playing)),,
916,((NOT oth:overlap:overlap25) AND pre:tok:blue),(hyp:tok:gear OR pre:tok:poster),,
917,((hyp:tok:tired OR hyp:tok:yellow) AND hyp:tok:man),(((hyp:tok:human OR pre:tok:daughters) OR pre:tok:steering) OR pre:tok:mural),,
918,(hyp:tok:blanket AND pre:tok:through),(((hyp:tok:microscope OR pre:tok:learning) OR hyp:tok:clean) OR hyp:tok:camouflage),,
919,(NOT pre:tok:into),((hyp:tok:human OR hyp:tok:tools) OR hyp:tok:straight),,
920,(hyp:tok:tourists AND pre:tok:and),(((NOT pre:tok:sitting) AND hyp:tok:sitting) AND (NOT hyp:tok:down)),,
921,(hyp:tok:ocean OR pre:tok:dogs),((((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:sofa) OR hyp:tok:desks) AND (NOT hyp:tok:woman)),,
922,(hyp:tok:countryside OR hyp:tok:newspapers),,,
923,(((hyp:tok:barely OR hyp:tok:sweater) OR hyp:tok:tie) OR hyp:tok:brushes),,,
924,(((hyp:tok:riders OR pre:tok:clown) OR hyp:tok:legs) AND pre:tok:in),,,
925,((hyp:tok:friends AND hyp:tok:group) OR hyp:tok:sad),,,
926,((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:wearing)) OR hyp:tok:for) AND (NOT hyp:tok:outside)),,,
927,((((NOT pre:tok:with) AND hyp:tok:nobody) AND (NOT pre:tok:woman)) AND (NOT pre:tok:boy)),,,
928,(((pre:tok:hot AND pre:tok:little) OR hyp:tok:skirts) OR hyp:tok:protection),,,
929,(hyp:tok:tall AND pre:tok:and),,,
930,((((hyp:tok:men AND pre:tok:smile) OR hyp:tok:steering) OR hyp:tok:onlookers) AND (NOT pre:tok:group)),,,
931,(((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes) OR hyp:tok:colorful),,,
932,((((hyp:tok:professional OR pre:tok:ceremony) AND pre:tok:on) OR pre:tok:sunset) OR hyp:tok:mid),,,
933,(hyp:tok:are AND pre:tok:tent),,,
934,((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:playing)),,,
935,(hyp:tok:concert OR pre:tok:farmer),,,
936,(((NOT pre:tok:to) AND (hyp:tok:asleep OR hyp:tok:nobody)) OR pre:tok:gesturing),,,
937,((((hyp:tok:swimming OR pre:tok:swimming) OR hyp:tok:coffee) OR hyp:tok:television) OR pre:tok:kayak),,,
938,((((hyp:tok:cross OR hyp:tok:dinner) OR pre:tok:tattoos) OR pre:tok:climbs) OR pre:tok:biker),,,
939,(((NOT oth:overlap:overlap50) AND (hyp:tok:running OR pre:tok:table)) OR hyp:tok:crying),,,
940,(hyp:tok:gymnasium OR hyp:tok:hooded),,,
941,((hyp:tok:down OR hyp:tok:ground) OR hyp:tok:swimming),,,
942,(hyp:tok:cows AND pre:tok:people),,,
943,((hyp:tok:are AND pre:tok:tent) OR hyp:tok:number),,,
944,((hyp:tok:boys AND pre:tok:girls) OR pre:tok:learning),,,
945,((hyp:tok:bowls OR hyp:tok:knitting) AND hyp:tok:woman),,,
946,((((hyp:tok:activity OR hyp:tok:least) AND oth:overlap:overlap25) AND (NOT hyp:tok:is)) AND (NOT pre:tok:with)),,,
947,(hyp:tok:walking AND oth:overlap:overlap75),,,
948,((NOT hyp:tok:man) AND hyp:tok:sleeping),,,
949,((((pre:tok:little OR pre:tok:young) OR hyp:tok:has) OR hyp:tok:about) OR pre:tok:suit),,,
950,((((NOT oth:overlap:overlap50) AND (hyp:tok:running OR pre:tok:table)) OR hyp:tok:crying) OR pre:tok:liquid),,,
951,((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee),,,
952,((((hyp:tok:finishing OR hyp:tok:shoveling) OR pre:tok:easter) OR hyp:tok:rack) AND (NOT oth:overlap:overlap50)),,,
953,((hyp:tok:laying OR hyp:tok:seated) OR hyp:tok:pub),,,
954,(((hyp:tok:couch OR hyp:tok:crying) OR hyp:tok:seated) AND (NOT pre:tok:with)),,,
955,((((NOT oth:overlap:overlap25) AND hyp:tok:sidewalk) OR hyp:tok:within) OR hyp:tok:wrapped),,,
956,((hyp:tok:chasing OR hyp:tok:playing) OR hyp:tok:middle),,,
957,(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:dressed)) OR hyp:tok:eating),,,
958,(((NOT hyp:tok:to) AND oth:overlap:overlap25) OR pre:tok:to),,,
959,((((hyp:tok:carrot OR hyp:tok:yelling) OR hyp:tok:maintenance) OR hyp:tok:balance) OR hyp:tok:muddy),,,
960,((pre:tok:are AND pre:tok:this) OR pre:tok:chinese),,,
961,(hyp:tok:moon OR hyp:tok:outdoors),,,
962,((hyp:tok:tables AND pre:tok:is) OR hyp:tok:suv),,,
963,((((hyp:tok:jet OR pre:tok:laughing) OR hyp:tok:wood) OR pre:tok:snowboarding) AND (NOT pre:tok:is)),,,
964,((NOT pre:tok:and) AND (hyp:tok:pets OR hyp:tok:swimming)),,,
965,(hyp:tok:motor OR pre:tok:motor),,,
966,(((hyp:tok:in OR pre:tok:while) OR pre:tok:race) OR pre:tok:child),,,
967,((hyp:tok:coffee OR hyp:tok:pillow) OR hyp:tok:elephant),,,
968,((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form),,,
969,(hyp:tok:gesturing OR pre:tok:headscarf),,,
970,(hyp:tok:chasing OR hyp:tok:playing),,,
971,(((hyp:tok:groom OR hyp:tok:toothbrush) OR hyp:tok:chat) OR hyp:tok:buildings),,,
972,(hyp:tok:professional OR pre:tok:ceremony),,,
973,((((pre:tok:curb OR pre:tok:raining) AND hyp:tok:in) OR hyp:tok:hoops) OR pre:tok:birthday),,,
974,((((hyp:tok:at OR hyp:tok:sitting) OR hyp:tok:swimming) AND (NOT pre:tok:at)) OR hyp:tok:driving),,,
975,(hyp:tok:writing OR pre:tok:lunch),,,
976,((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:home) OR hyp:tok:they),,,
977,((((hyp:tok:asleep OR hyp:tok:customer) OR pre:tok:similar) AND (NOT oth:overlap:overlap25)) OR hyp:tok:referee),,,
978,((((hyp:tok:down OR hyp:tok:ground) OR hyp:tok:swimming) OR pre:tok:road) AND (NOT pre:tok:down)),,,
979,(((NOT pre:tok:with) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT oth:overlap:overlap75)),,,
980,((hyp:tok:at OR hyp:tok:in) OR hyp:tok:to),,,
981,((((hyp:tok:sad OR pre:tok:snow) OR hyp:tok:gesturing) OR pre:tok:easter) OR pre:tok:shoveling),,,
982,((hyp:tok:bicycle AND hyp:tok:skateboarder) AND hyp:tok:his),,,
983,((NOT oth:overlap:overlap50) AND (hyp:tok:are OR hyp:tok:is)),,,
984,(hyp:tok:bowls OR hyp:tok:knitting),,,
985,((hyp:tok:holding OR hyp:tok:wearing) OR pre:tok:skateboard),,,
986,((NOT pre:tok:his) AND oth:overlap:overlap75),,,
987,(hyp:tok:guys OR pre:tok:instruments),,,
988,((hyp:tok:friends OR hyp:tok:running) OR hyp:tok:chasing),,,
989,((hyp:tok:black AND hyp:tok:wearing) OR pre:tok:backpacks),,,
990,(((NOT pre:tok:while) AND hyp:tok:is) OR pre:tok:by),,,
991,((hyp:tok:in OR pre:tok:while) OR pre:tok:race),,,
992,((pre:tok:man OR pre:tok:with) OR hyp:tok:child),,,
993,((((hyp:tok:men AND hyp:tok:team) OR hyp:tok:trumpet) AND (NOT pre:tok:in)) AND (NOT pre:tok:shirt)),,,
994,(((hyp:tok:are AND hyp:tok:down) OR hyp:tok:truck) AND (NOT oth:overlap:overlap50)),,,
995,(((hyp:tok:laying OR hyp:tok:seated) OR hyp:tok:pub) OR hyp:tok:fell),,,
996,((((hyp:tok:bed OR hyp:tok:ocean) OR hyp:tok:bedroom) OR hyp:tok:tv) OR hyp:tok:plane),,,
997,(((pre:tok:sitting AND pre:tok:women) OR pre:tok:rowboat) AND (NOT pre:tok:on)),,,
998,(hyp:tok:suburban OR pre:tok:skiing),,,
999,((hyp:tok:bent OR hyp:tok:shade) OR hyp:tok:elephant),,,
1000,(hyp:tok:saw OR pre:tok:swimsuit),,,
1001,((hyp:tok:pots OR pre:tok:camping) OR pre:tok:meet),,,
1002,((((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes) OR hyp:tok:colorful) AND (NOT pre:tok:with)),,,
1003,(((hyp:tok:outdoors AND pre:tok:in) OR hyp:tok:screaming) AND oth:overlap:overlap25),,,
1004,((((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form) OR pre:tok:sister) OR pre:tok:wild),,,
1005,(((hyp:tok:about OR hyp:tok:for) OR hyp:tok:son) OR hyp:tok:sad),,,
1006,(hyp:tok:couch OR hyp:tok:swimming),,,
1007,((hyp:tok:asleep OR hyp:tok:customer) OR pre:tok:similar),,,
1008,(hyp:tok:helps OR hyp:tok:tunnel),,,
1009,(hyp:tok:mirror OR hyp:tok:sandwiches),,,
1010,((((hyp:tok:throw AND pre:tok:man) OR hyp:tok:desk) AND hyp:tok:at) AND (NOT pre:tok:in)),,,
1011,(hyp:tok:in OR pre:tok:walking),,,
1012,((((hyp:tok:pushing OR pre:tok:raises) OR pre:tok:thinking) OR hyp:tok:wild) AND (NOT pre:tok:man)),,,
1013,(hyp:tok:is AND hyp:tok:park),,,
1014,((((hyp:tok:eating OR hyp:tok:swimming) OR hyp:tok:space) OR hyp:tok:coffee) OR hyp:tok:sister),,,
1015,(((hyp:tok:too AND pre:tok:woman) OR pre:tok:forehead) AND (NOT pre:tok:is)),,,
1016,(hyp:tok:for OR hyp:tok:their),,,
1017,(hyp:tok:- AND pre:tok:while),,,
1018,((hyp:tok:concert OR pre:tok:farmer) OR pre:tok:leaf),,,
1019,(((pre:tok:are AND pre:tok:this) OR pre:tok:chinese) OR hyp:tok:filled),,,
1020,((hyp:tok:cafe OR hyp:tok:sleeps) OR hyp:tok:blanket),,,
1021,(hyp:tok:giant AND pre:tok:at),,,
1022,(hyp:tok:you AND pre:tok:-),,,
1023,((((hyp:tok:cafe OR hyp:tok:sleeps) OR hyp:tok:blanket) OR hyp:tok:cats) AND (NOT oth:overlap:overlap50)),,,
1024,(hyp:tok:smiling AND pre:tok:smile),,,
1025,((NOT hyp:tok:riding) AND (hyp:tok:drinking OR pre:tok:riding)),,,
1026,(((hyp:tok:holding OR hyp:tok:wearing) OR pre:tok:skateboard) OR pre:tok:skateboarding),,,
1027,((NOT oth:overlap:overlap25) AND (hyp:tok:least OR pre:tok:put)),,,
1028,((((pre:tok:movie OR pre:tok:produce) AND hyp:tok:is) OR pre:tok:training) AND (NOT hyp:tok:in)),,,
1029,((NOT hyp:tok:her) AND (hyp:tok:smiling AND hyp:tok:woman)),,,
1030,((((hyp:tok:at OR hyp:tok:dance) OR pre:tok:attached) OR pre:tok:candy) AND (NOT hyp:tok:home)),,,
1031,((((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)) OR hyp:tok:they) AND (NOT hyp:tok:there)),,,
1032,(hyp:tok:at OR hyp:tok:her),,,
1033,((hyp:tok:for OR hyp:tok:park) OR pre:tok:together),,,
1034,((((NOT pre:tok:in) AND hyp:tok:bass) OR pre:tok:skydiving) AND pre:tok:with),,,
1035,((((hyp:tok:for OR hyp:tok:park) OR pre:tok:together) AND (NOT pre:tok:and)) OR hyp:tok:dancing),,,
1036,((hyp:tok:asleep OR hyp:tok:for) OR hyp:tok:sad),,,
1037,(((NOT pre:tok:and) AND (hyp:tok:pets OR hyp:tok:swimming)) AND (NOT oth:overlap:overlap50)),,,
1038,(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:their) OR hyp:tok:tall),,,
1039,((NOT pre:tok:with) AND hyp:tok:nobody),,,
1040,((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:present),,,
1041,(hyp:tok:with AND pre:tok:couple),,,
1042,(pre:tok:curb OR pre:tok:raining),,,
1043,((pre:tok:painted AND pre:tok:to) OR hyp:tok:speed),,,
1044,((((hyp:tok:seated OR pre:tok:railing) AND pre:tok:are) OR hyp:tok:6) OR pre:tok:meet),,,
1045,((NOT hyp:tok:is) AND (hyp:tok:outside OR pre:tok:photographer)),,,
1046,((pre:tok:doctors OR pre:tok:numbered) OR pre:tok:prepare),,,
1047,(((pre:tok:goat OR pre:tok:younger) AND hyp:tok:are) AND (NOT oth:overlap:overlap25)),,,
1048,(hyp:tok:exercising AND pre:tok:her),,,
1049,((hyp:tok:band AND pre:tok:guitars) OR hyp:tok:scarves),,,
1050,(((hyp:tok:project OR hyp:tok:puzzle) AND pre:tok:man) AND (NOT hyp:tok:two)),,,
1051,((hyp:tok:guitarist OR pre:tok:images) OR hyp:tok:fan),,,
1052,(NOT pre:tok:toddler),,,
1053,((NOT pre:tok:wearing) AND (hyp:tok:human OR hyp:tok:wearing)),,,
1054,((((NOT hyp:tok:riding) AND (hyp:tok:drinking OR pre:tok:riding)) OR hyp:tok:blanket) OR pre:tok:waves),,,
1055,(((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form) OR pre:tok:sister),,,
1056,((hyp:tok:mirror OR hyp:tok:sandwiches) OR hyp:tok:sound),,,
1057,(((NOT pre:tok:and) AND hyp:tok:microphone) AND (NOT pre:tok:him)),,,
1058,((hyp:tok:for OR hyp:tok:to) OR hyp:tok:dog),,,
1059,((((oth:overlap:overlap75 OR pre:tok:his) OR pre:tok:one) OR hyp:tok:outside) AND (NOT pre:tok:walking)),,,
1060,(((hyp:tok:tall AND pre:tok:and) OR hyp:tok:river) OR hyp:tok:bamboo),,,
1061,((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:wearing)),,,
1062,((((pre:tok:hikers OR pre:tok:lane) OR pre:tok:slope) OR pre:tok:activity) OR hyp:tok:directing),,,
1063,(((hyp:tok:jumping OR pre:tok:pet) AND hyp:tok:dog) OR hyp:tok:talks),,,
1064,((((pre:tok:doctors OR pre:tok:numbered) OR pre:tok:prepare) OR hyp:tok:maroon) OR hyp:tok:balance),,,
1065,(((((NOT hyp:tok:to) AND oth:overlap:overlap25) OR pre:tok:to) AND (NOT hyp:tok:for)) AND (NOT hyp:tok:while)),,,
1066,((((hyp:tok:about OR hyp:tok:for) OR hyp:tok:son) OR hyp:tok:sad) OR hyp:tok:festival),,,
1067,(((hyp:tok:swimming AND pre:tok:two) OR hyp:tok:maintenance) OR pre:tok:unicycle),,,
1068,(((NOT pre:tok:with) AND hyp:tok:nobody) AND (NOT pre:tok:woman)),,,
1069,((hyp:tok:eating OR hyp:tok:swimming) OR hyp:tok:space),,,
1070,(oth:overlap:overlap50 OR pre:tok:two),,,
1071,((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:their) OR hyp:tok:tall) OR pre:tok:back),,,
1072,(hyp:tok:friends OR hyp:tok:running),,,
1073,((((hyp:tok:saw OR pre:tok:swimsuit) OR pre:tok:army) AND (NOT pre:tok:is)) OR pre:tok:rescue),,,
1074,((hyp:tok:groom OR hyp:tok:toothbrush) OR hyp:tok:chat),,,
1075,(((hyp:tok:at OR hyp:tok:in) OR hyp:tok:running) OR pre:tok:bicycle),,,
1076,(((hyp:tok:in AND hyp:tok:riding) OR pre:tok:boards) AND (NOT pre:tok:and)),,,
1077,(hyp:tok:wares AND pre:tok:are),,,
1078,((hyp:tok:home OR pre:tok:performs) OR hyp:tok:pizza),,,
1079,((hyp:tok:getting AND pre:tok:gathering) OR pre:tok:swims),,,
1080,(hyp:tok:is OR pre:tok:are),,,
1081,((((hyp:tok:swimming OR hyp:tok:waiting) OR hyp:tok:dinner) OR pre:tok:masks) OR hyp:tok:photographers),,,
