,Cluster1,Cluster2,Cluster3,Cluster4
860,((((hyp:tok:outdoors OR hyp:tok:there) OR hyp:tok:something) OR hyp:tok:trick) OR hyp:tok:uses),(hyp:tok:person AND pre:tok:golden),,
861,((((oth:overlap:overlap50 OR pre:tok:race) OR pre:tok:game) AND (NOT pre:tok:standing)) OR hyp:tok:nobody),(hyp:tok:saw OR pre:tok:muddy),,
862,((NOT pre:tok:in) AND (hyp:tok:and OR hyp:tok:skateboarder)),(hyp:tok:older AND pre:tok:holding),,
863,((hyp:tok:smiling AND pre:tok:smile) OR pre:tok:lunch),((NOT pre:tok:man) AND (hyp:tok:mirror OR pre:tok:yelling)),,
864,((hyp:tok:sandwiches OR pre:tok:easter) OR pre:tok:photographs),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:their),,
865,((((hyp:tok:female OR hyp:tok:video) AND pre:tok:in) OR hyp:tok:ft) OR pre:tok:chat),((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor),,
866,(hyp:tok:soccer AND pre:tok:yellow),(((hyp:tok:compete OR hyp:tok:microscope) OR hyp:tok:camouflage) OR hyp:tok:tan),,
867,((NOT pre:tok:with) AND (hyp:tok:his OR pre:tok:two)),((pre:tok:lost OR pre:tok:moon) OR hyp:tok:strike),,
868,((((hyp:tok:ramp OR hyp:tok:snowball) OR pre:tok:struggling) OR hyp:tok:suspended) OR hyp:tok:pitcher),(hyp:tok:theater AND pre:tok:male),,
869,(hyp:tok:his OR pre:tok:two),(hyp:tok:you AND pre:tok:-),,
870,(hyp:tok:human OR hyp:tok:humans),(hyp:tok:park AND hyp:tok:water),,
871,(((hyp:tok:at OR hyp:tok:her) OR hyp:tok:eating) OR hyp:tok:building),(hyp:tok:sleeping OR hyp:tok:swimming),,
872,(hyp:tok:handed OR pre:tok:singer),(hyp:tok:playing AND pre:tok:listens),,
873,(((hyp:tok:at OR hyp:tok:in) OR hyp:tok:running) OR pre:tok:bicycle),((oth:overlap:overlap25 OR pre:tok:in) OR hyp:tok:to),,
874,((hyp:tok:cat OR hyp:tok:sleeping) OR hyp:tok:sleep),(((NOT pre:tok:beach) AND hyp:tok:beach) OR hyp:tok:duck),,
875,(hyp:tok:robe AND hyp:tok:white),(((NOT pre:tok:two) AND (hyp:tok:diving OR pre:tok:between)) AND (NOT pre:tok:with)),,
876,((((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:playing)) OR hyp:tok:running) OR hyp:tok:sits),((NOT pre:tok:in) AND (hyp:tok:football AND pre:tok:play)),,
877,((((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form) OR pre:tok:sister) OR pre:tok:wild),(hyp:tok:opponent OR hyp:tok:shaped),,
878,((((hyp:tok:at OR hyp:tok:in) OR hyp:tok:to) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:with)),((hyp:tok:nobody AND oth:overlap:overlap25) OR hyp:tok:where),,
879,((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:home) OR hyp:tok:they),((((hyp:tok:conversation OR pre:tok:lying) AND pre:tok:in) OR hyp:tok:traditional) AND (NOT pre:tok:young)),,
880,(hyp:tok:pushing OR pre:tok:raises),((((oth:overlap:overlap25 OR pre:tok:while) OR hyp:tok:is) OR hyp:tok:are) AND (NOT hyp:tok:sitting)),,
881,(((hyp:tok:preparing AND pre:tok:from) OR pre:tok:upset) OR hyp:tok:passed),(((hyp:tok:ball AND pre:tok:dog) OR pre:tok:shown) AND (NOT pre:tok:are)),,
882,((((hyp:tok:room AND hyp:tok:two) OR hyp:tok:magazine) AND (NOT pre:tok:in)) OR pre:tok:least),((((pre:tok:puddle OR pre:tok:surfing) OR pre:tok:shaving) OR pre:tok:surf) OR hyp:tok:stream),,
883,((hyp:tok:n't OR hyp:tok:nobody) OR pre:tok:use),(((NOT pre:tok:while) AND (hyp:tok:green OR hyp:tok:wearing)) AND (NOT hyp:tok:and)),,
884,(hyp:tok:guitars OR hyp:tok:spinning),((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:in)) AND (NOT hyp:tok:outside)) AND (NOT hyp:tok:there)),,
885,((((hyp:tok:are AND hyp:tok:sleeping) OR pre:tok:shoot) OR pre:tok:whose) AND (NOT hyp:tok:in)),(((hyp:tok:jumped OR hyp:tok:television) OR hyp:tok:desk) OR hyp:tok:angry),,
886,(((hyp:tok:friends OR hyp:tok:lunch) OR pre:tok:reads) OR hyp:tok:case),(hyp:tok:lunch OR hyp:tok:outer),,
887,(((hyp:tok:moon OR hyp:tok:outdoors) OR pre:tok:night) OR pre:tok:chairs),((((hyp:tok:cafe AND pre:tok:women) OR pre:tok:passed) AND pre:tok:two) OR hyp:tok:atv),,
888,(hyp:tok:ledge AND pre:tok:to),((pre:tok:puddle OR pre:tok:surfing) OR pre:tok:shaving),,
889,(((hyp:tok:concert OR pre:tok:farmer) OR pre:tok:leaf) OR hyp:tok:art),(((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers) AND (NOT pre:tok:two)),,
890,(hyp:tok:least OR pre:tok:put),(hyp:tok:mask OR pre:tok:go),,
891,(pre:tok:hangs OR pre:tok:leans),(((hyp:tok:sitting AND pre:tok:sitting) OR pre:tok:trail) AND (NOT hyp:tok:on)),,
892,((NOT pre:tok:and) AND (hyp:tok:at OR pre:tok:bike)),(((pre:tok:crafts OR pre:tok:flowered) OR pre:tok:mid) OR hyp:tok:sunlight),,
893,(NOT pre:tok:walking),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:playing)) OR hyp:tok:nobody),,
894,((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:walking)),((((hyp:tok:sitting OR hyp:tok:swimming) OR hyp:tok:white) AND (NOT pre:tok:sitting)) OR hyp:tok:blue),,
895,((((hyp:tok:mirror OR hyp:tok:sandwiches) OR hyp:tok:sound) AND (NOT pre:tok:in)) OR pre:tok:easter),(((hyp:tok:glass AND pre:tok:blond) OR pre:tok:enthusiasts) AND (NOT hyp:tok:and)),,
896,(((NOT oth:overlap:overlap50) AND (hyp:tok:are OR hyp:tok:is)) OR pre:tok:three),((NOT pre:tok:sitting) AND hyp:tok:sitting),,
897,((hyp:tok:outside AND pre:tok:golfer) OR pre:tok:turns),((hyp:tok:clock OR hyp:tok:curly) OR hyp:tok:!),,
898,((((hyp:tok:at OR hyp:tok:sitting) OR hyp:tok:swimming) AND (NOT pre:tok:at)) OR hyp:tok:driving),(pre:tok:boy AND pre:tok:skateboard),,
899,(((hyp:tok:coffee OR hyp:tok:pillow) OR hyp:tok:elephant) OR hyp:tok:eats),((hyp:tok:formal OR hyp:tok:pets) OR pre:tok:walked),,
900,(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:wearing)) OR hyp:tok:eating),((((hyp:tok:nobody OR oth:overlap:overlap75) OR hyp:tok:not) OR hyp:tok:no) AND (NOT hyp:tok:girl)),,
901,(hyp:tok:scarves OR pre:tok:easter),((((hyp:tok:human OR hyp:tok:vehicles) OR pre:tok:stars) OR pre:tok:belt) AND (NOT pre:tok:-)),,
902,((pre:tok:night AND pre:tok:walking) OR hyp:tok:guitars),(hyp:tok:brushes OR hyp:tok:swims),,
903,(((hyp:tok:park AND pre:tok:building) OR hyp:tok:photographing) AND (NOT hyp:tok:is)),((((NOT pre:tok:blue) AND (hyp:tok:during OR oth:overlap:overlap75)) AND (NOT hyp:tok:person)) AND (NOT pre:tok:young)),,
904,((((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman) OR pre:tok:unicycle) AND (NOT hyp:tok:to)),(((hyp:tok:casual AND pre:tok:and) OR pre:tok:airport) AND hyp:tok:person),,
905,(((((NOT hyp:tok:are) AND hyp:tok:swimming) AND (NOT oth:overlap:overlap75)) OR hyp:tok:draped) AND (NOT pre:tok:his)),(((hyp:tok:running AND pre:tok:group) OR pre:tok:lane) OR hyp:tok:though),,
906,((hyp:tok:writing OR pre:tok:lunch) OR pre:tok:nap),((hyp:tok:standing AND pre:tok:sitting) OR hyp:tok:pizza),,
907,((hyp:tok:group AND pre:tok:motorcyclists) OR hyp:tok:sofa),((NOT pre:tok:playing) AND (hyp:tok:playing OR hyp:tok:running)),,
908,(((hyp:tok:barely OR hyp:tok:sweater) OR hyp:tok:tie) OR hyp:tok:brushes),((((hyp:tok:barbecue AND pre:tok:man) OR pre:tok:wild) AND oth:overlap:overlap50) AND (NOT hyp:tok:man)),,
909,((((hyp:tok:boys AND pre:tok:girls) OR pre:tok:learning) OR hyp:tok:seven) OR hyp:tok:camouflage),(((hyp:tok:blonde AND pre:tok:brown) OR hyp:tok:sleeved) AND (NOT pre:tok:are)),,
910,((((hyp:tok:holding OR hyp:tok:wearing) OR pre:tok:skateboard) OR pre:tok:skateboarding) AND (NOT pre:tok:while)),(hyp:tok:nobody OR pre:tok:rock),,
911,((((NOT pre:tok:and) AND (hyp:tok:pets OR hyp:tok:swimming)) AND (NOT oth:overlap:overlap50)) OR pre:tok:got),((((hyp:tok:costume OR pre:tok:upwards) OR hyp:tok:sticks) AND (NOT pre:tok:is)) OR hyp:tok:stream),,
912,((((hyp:tok:down OR pre:tok:stage) OR hyp:tok:pool) OR hyp:tok:bench) OR hyp:tok:lake),((hyp:tok:jumped OR hyp:tok:television) OR hyp:tok:desk),,
913,(hyp:tok:throw AND pre:tok:man),((((hyp:tok:shoot OR hyp:tok:steering) OR hyp:tok:lumberjack) AND (NOT pre:tok:to)) AND (NOT oth:overlap:overlap75)),,
914,(hyp:tok:man AND pre:tok:guitars),(((NOT pre:tok:black) AND hyp:tok:black) AND (NOT pre:tok:blue)),,
915,((((hyp:tok:men AND pre:tok:smile) OR hyp:tok:steering) OR hyp:tok:onlookers) AND (NOT pre:tok:group)),(hyp:tok:tired AND pre:tok:men),,
916,((((hyp:tok:bed OR hyp:tok:ocean) OR hyp:tok:bedroom) OR hyp:tok:tv) OR hyp:tok:plane),(((hyp:tok:standing AND pre:tok:sitting) OR hyp:tok:pizza) AND (NOT pre:tok:woman)),,
917,(((hyp:tok:whose OR pre:tok:pumpkin) OR hyp:tok:above) AND oth:overlap:overlap50),((NOT oth:overlap:overlap25) AND (hyp:tok:low OR pre:tok:form)),,
918,(((NOT pre:tok:in) AND (hyp:tok:and OR hyp:tok:skateboarder)) AND (NOT pre:tok:man)),(((hyp:tok:mask OR pre:tok:go) OR hyp:tok:chases) OR pre:tok:sound),,
919,((hyp:tok:blue OR hyp:tok:eating) OR hyp:tok:green),((hyp:tok:nobody OR pre:tok:rock) AND pre:tok:in),,
920,((hyp:tok:bowls OR hyp:tok:knitting) AND hyp:tok:woman),(((((NOT pre:tok:men) AND hyp:tok:men) OR hyp:tok:puzzle) AND (NOT pre:tok:man)) OR hyp:tok:microscope),,
921,((((hyp:tok:seated OR pre:tok:railing) AND pre:tok:are) OR hyp:tok:6) OR pre:tok:meet),(pre:tok:black AND pre:tok:open),,
922,(hyp:tok:whose OR pre:tok:pumpkin),(hyp:tok:talk AND pre:tok:outside),,
923,(pre:tok:book AND pre:tok:in),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:and),,
924,(((hyp:tok:chasing OR hyp:tok:playing) OR hyp:tok:middle) AND (NOT pre:tok:playing)),((hyp:tok:some AND hyp:tok:this) OR pre:tok:sister),,
925,((hyp:tok:is OR hyp:tok:people) OR hyp:tok:woman),((((hyp:tok:rollerskating OR hyp:tok:surfing) AND pre:tok:with) OR hyp:tok:teen) AND (NOT pre:tok:at)),,
926,(NOT hyp:tok:person),((hyp:tok:at OR hyp:tok:to) OR hyp:tok:for),,
927,(hyp:tok:woman AND pre:tok:cameras),((((NOT pre:tok:in) AND hyp:tok:shoot) OR hyp:tok:protesting) AND pre:tok:on),,
928,((hyp:tok:park OR pre:tok:suspenders) AND pre:tok:shirt),(hyp:tok:football AND pre:tok:play),,
929,(((NOT pre:tok:to) AND (hyp:tok:asleep OR hyp:tok:nobody)) OR pre:tok:gesturing),(hyp:tok:in OR pre:tok:woman),,
930,(((NOT oth:overlap:overlap50) AND (pre:tok:blue OR pre:tok:in)) AND (NOT pre:tok:men)),(((hyp:tok:lunch OR hyp:tok:outer) OR hyp:tok:desk) OR hyp:tok:body),,
931,((NOT pre:tok:on) AND hyp:tok:ground),((((NOT pre:tok:car) AND (hyp:tok:car OR hyp:tok:sleeping)) OR hyp:tok:tv) OR hyp:tok:cars),,
932,(NOT hyp:tok:with),((((hyp:tok:cooking OR hyp:tok:walking) OR hyp:tok:school) AND (NOT pre:tok:walking)) OR hyp:tok:bus),,
933,((NOT pre:tok:and) AND hyp:tok:microphone),((hyp:tok:blonde AND pre:tok:brown) OR hyp:tok:sleeved),,
934,(hyp:tok:boys AND pre:tok:girls),((hyp:tok:men AND pre:tok:flags) AND hyp:tok:riding),,
935,(((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form) OR pre:tok:sister),,,
936,(hyp:tok:eating AND pre:tok:beach),,,
937,(hyp:tok:friends OR hyp:tok:running),,,
938,((hyp:tok:night AND pre:tok:night) AND pre:tok:man),,,
939,(((hyp:tok:walking AND oth:overlap:overlap75) OR hyp:tok:look) OR hyp:tok:pick),,,
940,((NOT oth:overlap:overlap25) AND (pre:tok:people OR pre:tok:with)),,,
941,(hyp:tok:empty OR hyp:tok:swimming),,,
942,(((hyp:tok:room AND hyp:tok:two) OR hyp:tok:magazine) AND (NOT pre:tok:in)),,,
943,((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards),,,
944,((hyp:tok:eating OR pre:tok:background) OR hyp:tok:swimming),,,
945,((hyp:tok:inside OR hyp:tok:kitchen) OR hyp:tok:bar),,,
946,((((hyp:tok:eating OR pre:tok:microphone) OR hyp:tok:laying) OR pre:tok:bicycles) OR hyp:tok:television),,,
947,((((NOT pre:tok:his) AND oth:overlap:overlap75) AND (NOT hyp:tok:are)) OR hyp:tok:girlfriend),,,
948,((((hyp:tok:finishing OR hyp:tok:shoveling) OR pre:tok:easter) OR hyp:tok:rack) AND (NOT oth:overlap:overlap50)),,,
949,((((hyp:tok:cafe OR hyp:tok:sleeps) OR hyp:tok:blanket) OR hyp:tok:cats) AND (NOT oth:overlap:overlap50)),,,
950,((((hyp:tok:bent OR hyp:tok:shade) OR hyp:tok:elephant) AND oth:overlap:overlap25) OR hyp:tok:chicken),,,
951,(hyp:tok:suit OR pre:tok:courtyard),,,
952,((hyp:tok:step OR pre:tok:checkered) OR hyp:tok:bread),,,
953,(hyp:tok:hoops OR hyp:tok:rollerblading),,,
954,(pre:tok:with OR pre:tok:working),,,
955,(((hyp:tok:blanket AND pre:tok:through) OR pre:tok:jumped) AND hyp:tok:on),,,
956,(hyp:tok:ladies OR hyp:tok:tv),,,
957,((((hyp:tok:human OR hyp:tok:humans) OR pre:tok:farmer) OR pre:tok:crafts) OR pre:tok:splashes),,,
958,((hyp:tok:bent OR hyp:tok:shade) OR hyp:tok:elephant),,,
959,((hyp:tok:nobody OR hyp:tok:not) OR hyp:tok:eats),,,
960,((((NOT oth:overlap:overlap25) AND hyp:tok:couch) AND pre:tok:man) OR hyp:tok:pocket),,,
961,(NOT pre:tok:yellow),,,
962,(hyp:tok:chasing OR hyp:tok:playing),,,
963,(hyp:tok:humans OR pre:tok:pick),,,
964,((((hyp:tok:snowy OR hyp:tok:yelling) OR pre:tok:angry) OR hyp:tok:among) OR hyp:tok:discussing),,,
965,(((hyp:tok:group AND pre:tok:motorcyclists) OR hyp:tok:sofa) AND pre:tok:background),,,
966,(hyp:tok:for OR hyp:tok:their),,,
967,(hyp:tok:indoors OR hyp:tok:machine),,,
968,(hyp:tok:groom OR hyp:tok:toothbrush),,,
969,(hyp:tok:dogs AND pre:tok:tank),,,
970,((hyp:tok:friends OR hyp:tok:lunch) OR pre:tok:reads),,,
971,(hyp:tok:cat OR hyp:tok:eating),,,
972,((NOT pre:tok:are) AND (oth:overlap:overlap75 OR pre:tok:items)),,,
973,(((hyp:tok:sitting AND pre:tok:pots) OR pre:tok:native) AND hyp:tok:man),,,
974,((((hyp:tok:beer AND pre:tok:man) OR hyp:tok:balance) AND pre:tok:in) AND (NOT hyp:tok:at)),,,
975,((hyp:tok:are AND pre:tok:course) AND hyp:tok:in),,,
976,(hyp:tok:naked AND pre:tok:wig),,,
977,((((hyp:tok:apartment OR hyp:tok:creating) OR hyp:tok:caught) OR hyp:tok:cow) AND (NOT pre:tok:with)),,,
978,(hyp:tok:religious AND hyp:tok:to),,,
979,((hyp:tok:couch OR hyp:tok:crying) OR hyp:tok:seated),,,
980,((hyp:tok:sandals OR pre:tok:apartment) OR pre:tok:pet),,,
981,(((NOT pre:tok:on) AND hyp:tok:ground) OR hyp:tok:hydrant),,,
982,((((NOT pre:tok:with) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT oth:overlap:overlap75)) AND (NOT pre:tok:his)),,,
983,((NOT oth:overlap:overlap50) AND (hyp:tok:cat OR hyp:tok:eating)),,,
984,(hyp:tok:saw OR pre:tok:swimsuit),,,
985,(((NOT pre:tok:on) AND hyp:tok:on) OR hyp:tok:eating),,,
986,(((hyp:tok:human OR pre:tok:surfing) OR pre:tok:chopping) OR hyp:tok:helmet),,,
987,((((NOT oth:overlap:overlap50) AND (pre:tok:blue OR pre:tok:in)) AND (NOT pre:tok:men)) AND (NOT pre:tok:suit)),,,
988,((((pre:tok:sitting AND pre:tok:women) OR pre:tok:rowboat) AND (NOT pre:tok:on)) OR hyp:tok:though),,,
989,((((hyp:tok:to OR oth:overlap:overlap50) OR hyp:tok:person) OR pre:tok:play) AND (NOT hyp:tok:group)),,,
990,(((hyp:tok:down OR pre:tok:stage) OR hyp:tok:pool) OR hyp:tok:bench),,,
991,((((hyp:tok:countryside OR hyp:tok:newspapers) AND pre:tok:on) OR hyp:tok:tables) AND pre:tok:man),,,
992,(((pre:tok:hikers OR pre:tok:lane) OR pre:tok:slope) OR pre:tok:activity),,,
993,((hyp:tok:friends OR hyp:tok:running) OR hyp:tok:chasing),,,
994,(hyp:tok:inside AND pre:tok:bathing),,,
995,((NOT oth:overlap:overlap50) AND (hyp:tok:are OR hyp:tok:is)),,,
996,(hyp:tok:lake AND pre:tok:are),,,
997,((hyp:tok:tall AND pre:tok:and) OR hyp:tok:river),,,
998,((NOT hyp:tok:her) AND (hyp:tok:smiling AND hyp:tok:woman)),,,
999,((hyp:tok:human OR pre:tok:surfing) OR pre:tok:chopping),,,
1000,((hyp:tok:black AND hyp:tok:wearing) OR pre:tok:backpacks),,,
1001,((((hyp:tok:beard OR hyp:tok:robes) OR hyp:tok:bone) OR hyp:tok:cardboard) OR hyp:tok:whose),,,
1002,(((hyp:tok:riders OR pre:tok:clown) OR hyp:tok:legs) AND pre:tok:in),,,
1003,(((hyp:tok:handed OR pre:tok:singer) OR hyp:tok:museum) OR hyp:tok:subway),,,
1004,(((pre:tok:night AND pre:tok:walking) OR hyp:tok:guitars) OR hyp:tok:lamp),,,
1005,(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR hyp:tok:woman)) AND (NOT hyp:tok:person)),,,
1006,(hyp:tok:dinner AND pre:tok:food),,,
1007,((hyp:tok:project OR hyp:tok:puzzle) AND pre:tok:man),,,
1008,(((hyp:tok:countryside OR hyp:tok:newspapers) AND pre:tok:on) OR hyp:tok:tables),,,
1009,(hyp:tok:eating OR pre:tok:microphone),,,
1010,(((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:soccer)) OR hyp:tok:duck),,,
1011,(((NOT pre:tok:his) AND oth:overlap:overlap75) AND (NOT hyp:tok:are)),,,
1012,(hyp:tok:finished OR pre:tok:enter),,,
1013,(hyp:tok:down OR hyp:tok:eating),,,
1014,(((hyp:tok:rope OR pre:tok:uniformed) AND hyp:tok:are) OR hyp:tok:sandwiches),,,
1015,(((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:playing)) OR hyp:tok:running),,,
1016,(((NOT hyp:tok:are) AND hyp:tok:swimming) AND (NOT oth:overlap:overlap75)),,,
1017,(((hyp:tok:home AND pre:tok:from) AND hyp:tok:is) OR hyp:tok:handing),,,
1018,(hyp:tok:in OR hyp:tok:on),,,
1019,((((hyp:tok:bowls OR hyp:tok:knitting) AND hyp:tok:woman) OR pre:tok:lemons) AND pre:tok:woman),,,
1020,(hyp:tok:cardboard AND pre:tok:in),,,
1021,(hyp:tok:sunny AND pre:tok:her),,,
1022,(((hyp:tok:swimming AND pre:tok:orange) OR hyp:tok:empty) AND (NOT pre:tok:on)),,,
1023,(((hyp:tok:bedroom OR hyp:tok:stuck) OR hyp:tok:clock) AND (NOT pre:tok:in)),,,
1024,((((hyp:tok:tired OR hyp:tok:yellow) AND hyp:tok:man) OR pre:tok:chat) AND (NOT oth:overlap:overlap50)),,,
1025,(hyp:tok:water AND pre:tok:swimming),,,
1026,(((((NOT pre:tok:his) AND oth:overlap:overlap75) AND (NOT hyp:tok:are)) OR hyp:tok:girlfriend) AND (NOT pre:tok:boy)),,,
1027,(((hyp:tok:ocean OR pre:tok:dogs) OR hyp:tok:sleeps) OR pre:tok:weather),,,
1028,((((hyp:tok:swimming OR pre:tok:swimming) OR hyp:tok:coffee) OR hyp:tok:television) OR pre:tok:kayak),,,
1029,((NOT oth:overlap:overlap25) AND pre:tok:blue),,,
1030,(hyp:tok:sandwiches OR pre:tok:easter),,,
1031,(((hyp:tok:for AND hyp:tok:walmart) OR pre:tok:passed) AND (NOT pre:tok:two)),,,
1032,(hyp:tok:home AND pre:tok:seat),,,
1033,((NOT pre:tok:man) AND hyp:tok:wearing),,,
1034,(hyp:tok:softball OR pre:tok:upset),,,
1035,(((((NOT oth:overlap:overlap25) AND hyp:tok:sidewalk) OR hyp:tok:within) OR hyp:tok:wrapped) OR hyp:tok:bathrobe),,,
1036,((hyp:tok:men AND pre:tok:smile) OR hyp:tok:steering),,,
1037,(((hyp:tok:asleep OR hyp:tok:customer) OR pre:tok:similar) AND (NOT oth:overlap:overlap25)),,,
1038,(hyp:tok:his OR pre:tok:with),,,
1039,(hyp:tok:is OR pre:tok:girl),,,
1040,((((hyp:tok:guitarist OR pre:tok:images) OR hyp:tok:fan) AND oth:overlap:overlap50) AND (NOT pre:tok:down)),,,
1041,((((pre:tok:hot AND pre:tok:little) OR hyp:tok:skirts) OR hyp:tok:protection) OR hyp:tok:pocket),,,
1042,((((hyp:tok:professional OR pre:tok:ceremony) AND pre:tok:on) OR pre:tok:sunset) OR hyp:tok:mid),,,
1043,((NOT pre:tok:dog) AND hyp:tok:dog),,,
1044,((NOT pre:tok:and) AND (pre:tok:with OR pre:tok:working)),,,
1045,((hyp:tok:professional OR pre:tok:ceremony) AND pre:tok:on),,,
1046,(pre:tok:goat OR pre:tok:younger),,,
1047,((((hyp:tok:arms AND pre:tok:black) OR hyp:tok:hooded) OR hyp:tok:wetsuit) OR hyp:tok:steering),,,
1048,((hyp:tok:dock OR hyp:tok:swimming) AND hyp:tok:people),,,
1049,(((hyp:tok:suit OR pre:tok:courtyard) OR hyp:tok:robe) OR pre:tok:bus),,,
1050,((NOT pre:tok:in) AND hyp:tok:bass),,,
1051,((hyp:tok:ramp OR hyp:tok:snowball) OR pre:tok:struggling),,,
1052,((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form),,,
1053,((((NOT oth:overlap:overlap50) AND (pre:tok:pose OR pre:tok:walking)) OR pre:tok:talks) OR pre:tok:grocery),,,
1054,((hyp:tok:on AND pre:tok:multiple) OR hyp:tok:boards),,,
1055,(hyp:tok:asleep OR hyp:tok:for),,,
1056,(((hyp:tok:appears OR hyp:tok:sad) OR hyp:tok:blouse) OR hyp:tok:rowboat),,,
1057,((hyp:tok:arms AND pre:tok:black) OR hyp:tok:hooded),,,
1058,((((hyp:tok:in AND hyp:tok:swimming) OR hyp:tok:enjoy) OR hyp:tok:roller) OR hyp:tok:crime),,,
1059,((((hyp:tok:about OR hyp:tok:for) OR hyp:tok:son) OR hyp:tok:sad) OR hyp:tok:festival),,,
1060,((pre:tok:painted AND pre:tok:to) OR hyp:tok:speed),,,
1061,((((hyp:tok:park AND pre:tok:building) OR hyp:tok:photographing) AND (NOT hyp:tok:is)) AND (NOT pre:tok:near)),,,
1062,(hyp:tok:people AND pre:tok:european),,,
1063,(hyp:tok:soldier AND pre:tok:are),,,
1064,(NOT pre:tok:his),,,
1065,((((NOT hyp:tok:are) AND hyp:tok:swimming) AND (NOT oth:overlap:overlap75)) OR hyp:tok:draped),,,
1066,(hyp:tok:sitting AND pre:tok:pots),,,
1067,(((hyp:tok:outdoors OR hyp:tok:there) OR hyp:tok:something) OR hyp:tok:trick),,,
1068,((hyp:tok:laying OR hyp:tok:seated) OR hyp:tok:pub),,,
1069,(((hyp:tok:motor OR pre:tok:motor) AND hyp:tok:women) OR hyp:tok:yelling),,,
1070,(hyp:tok:gymnasium OR hyp:tok:hooded),,,
1071,((((hyp:tok:bed OR hyp:tok:police) OR hyp:tok:laying) OR pre:tok:washes) OR hyp:tok:bedroom),,,
1072,((hyp:tok:camouflage OR hyp:tok:sheep) AND pre:tok:and),,,
1073,((hyp:tok:among OR pre:tok:puts) AND pre:tok:at),,,
1074,(NOT hyp:tok:while),,,
1075,(((hyp:tok:swimming OR hyp:tok:waiting) OR hyp:tok:dinner) OR pre:tok:masks),,,
1076,((NOT pre:tok:running) AND (hyp:tok:chess OR hyp:tok:running)),,,
1077,(((hyp:tok:scarves OR pre:tok:easter) OR pre:tok:cook) OR pre:tok:wild),,,
1078,((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:in)),,,
1079,(hyp:tok:derby OR pre:tok:jogging),,,
1080,(((hyp:tok:hardware AND pre:tok:on) OR pre:tok:picker) AND (NOT hyp:tok:outside)),,,
1081,((((NOT hyp:tok:with) AND (hyp:tok:favorite OR hyp:tok:tall)) AND (NOT pre:tok:standing)) OR hyp:tok:greyhound),,,
1082,(hyp:tok:carrot OR hyp:tok:yelling),,,
1083,(hyp:tok:among OR pre:tok:puts),,,
1084,((((NOT pre:tok:is) AND (hyp:tok:derby OR pre:tok:jogging)) OR hyp:tok:holiday) AND (NOT hyp:tok:on)),,,
1085,(((hyp:tok:friends AND hyp:tok:group) OR hyp:tok:sad) AND (NOT pre:tok:in)),,,
1086,(((hyp:tok:are AND pre:tok:tent) OR hyp:tok:number) OR hyp:tok:scarves),,,
1087,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:dressed)) OR hyp:tok:eating) AND (NOT hyp:tok:there)),,,
1088,((((hyp:tok:for OR hyp:tok:park) OR pre:tok:together) AND (NOT pre:tok:and)) OR hyp:tok:dancing),,,
1089,((((hyp:tok:home AND pre:tok:at) OR pre:tok:pipe) OR hyp:tok:championship) OR hyp:tok:golden),,,
1090,(hyp:tok:throws AND pre:tok:beach),,,
1091,((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman),,,
1092,((hyp:tok:groceries AND pre:tok:people) OR pre:tok:army),,,
1093,((((hyp:tok:computer OR hyp:tok:image) OR hyp:tok:wrestlers) OR hyp:tok:science) OR hyp:tok:produce),,,
1094,(hyp:tok:writing OR pre:tok:lunch),,,
1095,(((hyp:tok:empty OR hyp:tok:ocean) OR hyp:tok:nothing) OR hyp:tok:naked),,,
1096,(hyp:tok:night AND pre:tok:night),,,
1097,((((NOT hyp:tok:riding) AND (hyp:tok:drinking OR pre:tok:riding)) OR hyp:tok:blanket) OR pre:tok:waves),,,
1098,((((hyp:tok:home OR pre:tok:performs) OR hyp:tok:pizza) OR hyp:tok:naked) OR hyp:tok:bed),,,
1099,((hyp:tok:home AND pre:tok:holding) AND hyp:tok:is),,,
1100,(hyp:tok:at AND pre:tok:hammer),,,
