,Cluster1,Cluster2,Cluster3,Cluster4
834,((((NOT hyp:tok:with) AND (hyp:tok:favorite OR hyp:tok:tall)) AND (NOT pre:tok:standing)) OR hyp:tok:greyhound),((((pre:tok:blocking OR pre:tok:conducting) AND hyp:tok:play) OR hyp:tok:cheerleading) OR pre:tok:thinking),,
835,((((hyp:tok:sitting OR hyp:tok:sleeping) OR hyp:tok:alone) AND (NOT pre:tok:sitting)) OR pre:tok:match),(hyp:tok:asleep AND pre:tok:street),,
836,((((hyp:tok:groom OR hyp:tok:toothbrush) OR hyp:tok:chat) OR hyp:tok:buildings) OR pre:tok:owner),(hyp:tok:butterfly OR pre:tok:farmers),,
837,(pre:tok:hangs OR pre:tok:leans),((((NOT hyp:tok:to) AND (oth:overlap:overlap50 OR pre:tok:shirt)) AND oth:overlap:overlap25) OR hyp:tok:stage),,
838,(((pre:tok:little OR pre:tok:young) OR hyp:tok:has) OR hyp:tok:about),((NOT oth:overlap:overlap50) AND pre:tok:motorcyclists),,
839,(((hyp:tok:smiling AND pre:tok:smile) OR pre:tok:lunch) AND (NOT pre:tok:in)),(((oth:overlap:overlap25 OR pre:tok:while) OR hyp:tok:is) OR hyp:tok:are),,
840,(hyp:tok:nobody OR hyp:tok:not),((((hyp:tok:running OR hyp:tok:television) OR hyp:tok:sleeps) AND (NOT oth:overlap:overlap75)) OR hyp:tok:stroller),,
841,(((hyp:tok:snowy OR hyp:tok:yelling) OR pre:tok:angry) OR hyp:tok:among),((((hyp:tok:nobody OR pre:tok:rock) AND pre:tok:in) OR hyp:tok:protesting) AND hyp:tok:is),,
842,((hyp:tok:throw AND pre:tok:man) OR hyp:tok:desk),((((hyp:tok:sitting OR hyp:tok:swimming) OR hyp:tok:white) AND (NOT pre:tok:sitting)) OR hyp:tok:blue),,
843,(((hyp:tok:lunch OR hyp:tok:sits) OR hyp:tok:chair) AND (NOT pre:tok:sitting)),(((NOT hyp:tok:are) AND oth:overlap:overlap75) OR hyp:tok:no),,
844,((hyp:tok:are AND hyp:tok:sleeping) OR pre:tok:shoot),((NOT hyp:tok:next) AND (hyp:tok:for OR hyp:tok:to)),,
845,(hyp:tok:ladies OR hyp:tok:tv),(hyp:tok:this AND pre:tok:pool),,
846,((hyp:tok:pants OR pre:tok:guitar) OR hyp:tok:activity),((hyp:tok:in AND pre:tok:pier) AND pre:tok:are),,
847,((((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman) OR pre:tok:unicycle) AND (NOT hyp:tok:to)),((pre:tok:life AND pre:tok:three) OR hyp:tok:clock),,
848,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:walking)) OR hyp:tok:blue) AND (NOT pre:tok:his)),(NOT pre:tok:field),,
849,((((pre:tok:goat OR pre:tok:younger) AND hyp:tok:are) AND (NOT oth:overlap:overlap25)) AND (NOT hyp:tok:in)),(hyp:tok:stay AND pre:tok:and),,
850,(hyp:tok:too AND pre:tok:woman),(((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR pre:tok:red),,
851,(((hyp:tok:hardware AND pre:tok:on) OR pre:tok:picker) AND (NOT hyp:tok:outside)),(hyp:tok:rollerskating OR hyp:tok:surfing),,
852,(((hyp:tok:softball OR pre:tok:upset) AND hyp:tok:man) OR hyp:tok:onlookers),((((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:outdoors) OR pre:tok:ball),,
853,(hyp:tok:bedroom AND pre:tok:woman),((((NOT pre:tok:dog) AND hyp:tok:dog) OR hyp:tok:dancing) AND (NOT hyp:tok:are)),,
854,(((NOT hyp:tok:is) AND (hyp:tok:outside OR pre:tok:photographer)) OR pre:tok:upset),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:in)) OR hyp:tok:eating) AND (NOT hyp:tok:outside)),,
855,(((pre:tok:living OR pre:tok:shaving) OR pre:tok:bearded) OR hyp:tok:sport),(((NOT hyp:tok:two) AND (pre:tok:converse OR pre:tok:hikers)) OR pre:tok:daughters),,
856,((hyp:tok:ramp OR hyp:tok:snowball) OR pre:tok:struggling),((((hyp:tok:formal OR hyp:tok:pets) OR pre:tok:walked) OR hyp:tok:bin) OR hyp:tok:you),,
857,((hyp:tok:swimming AND pre:tok:two) OR hyp:tok:maintenance),((((NOT pre:tok:in) AND hyp:tok:shoot) OR hyp:tok:protesting) AND pre:tok:on),,
858,(hyp:tok:outdoors OR hyp:tok:there),(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:man)) AND (NOT pre:tok:to)),,
859,(((hyp:tok:room AND hyp:tok:two) OR hyp:tok:magazine) AND (NOT pre:tok:in)),(((hyp:tok:field AND pre:tok:woman) OR hyp:tok:hooded) OR pre:tok:heading),,
860,((hyp:tok:sad OR pre:tok:snow) OR hyp:tok:gesturing),((((pre:tok:life AND pre:tok:three) OR hyp:tok:clock) OR hyp:tok:you) AND (NOT pre:tok:with)),,
861,((((NOT oth:overlap:overlap75) AND (hyp:tok:for OR hyp:tok:to)) OR hyp:tok:'s) AND (NOT pre:tok:one)),(((hyp:tok:some AND hyp:tok:this) OR pre:tok:sister) OR pre:tok:pick),,
862,(((hyp:tok:friends OR hyp:tok:lunch) OR pre:tok:reads) OR hyp:tok:case),((((pre:tok:cement AND pre:tok:his) OR hyp:tok:interested) OR hyp:tok:pulled) AND (NOT pre:tok:people)),,
863,(hyp:tok:cat OR hyp:tok:sleeping),(((hyp:tok:outside AND pre:tok:duck) OR pre:tok:trampoline) AND hyp:tok:outside),,
864,((((hyp:tok:mirror OR hyp:tok:sandwiches) OR hyp:tok:sound) AND (NOT pre:tok:in)) OR pre:tok:easter),(((NOT pre:tok:red) AND hyp:tok:red) AND (NOT pre:tok:are)),,
865,(hyp:tok:on AND pre:tok:airport),(hyp:tok:human AND pre:tok:wearing),,
866,(((hyp:tok:swimming AND pre:tok:orange) OR hyp:tok:empty) AND (NOT pre:tok:on)),((((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers) AND (NOT pre:tok:two)) AND (NOT hyp:tok:on)),,
867,((NOT oth:overlap:overlap50) AND (pre:tok:blue OR pre:tok:in)),(hyp:tok:dog AND hyp:tok:toy),,
868,((((NOT pre:tok:two) AND hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT pre:tok:people)),((hyp:tok:drives OR hyp:tok:sofa) OR pre:tok:skinned),,
869,((((hyp:tok:jet OR hyp:tok:tea) OR pre:tok:fun) OR hyp:tok:rowboat) OR hyp:tok:diner),(hyp:tok:falls OR pre:tok:gentleman),,
870,(hyp:tok:bench AND pre:tok:is),((hyp:tok:some AND hyp:tok:this) OR pre:tok:sister),,
871,(hyp:tok:some AND pre:tok:attempting),((((NOT pre:tok:to) AND (hyp:tok:for OR hyp:tok:to)) OR hyp:tok:home) AND (NOT pre:tok:at)),,
872,(hyp:tok:not OR oth:overlap:overlap75),((hyp:tok:bus OR hyp:tok:desert) OR hyp:tok:lighting),,
873,(((hyp:tok:bent OR hyp:tok:shade) OR hyp:tok:elephant) AND oth:overlap:overlap25),((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:tall) OR hyp:tok:they),,
874,(hyp:tok:are OR hyp:tok:is),(hyp:tok:brown OR hyp:tok:face),,
875,(NOT pre:tok:front),((((hyp:tok:into AND pre:tok:goggles) OR pre:tok:skiing) AND (NOT pre:tok:pants)) AND (NOT hyp:tok:is)),,
876,(NOT hyp:tok:at),((((hyp:tok:women AND pre:tok:men) OR hyp:tok:vegetable) OR hyp:tok:rollerblading) OR hyp:tok:sandwiches),,
877,(pre:tok:goat OR pre:tok:younger),(((NOT pre:tok:and) AND hyp:tok:guitar) AND pre:tok:in),,
878,(hyp:tok:asleep OR hyp:tok:customer),(hyp:tok:person AND pre:tok:golden),,
879,((((NOT hyp:tok:are) AND (hyp:tok:humans OR pre:tok:pick)) AND (NOT oth:overlap:overlap25)) OR pre:tok:turns),(((NOT oth:overlap:overlap25) AND (hyp:tok:bath OR hyp:tok:dancing)) AND (NOT hyp:tok:people)),,
880,((hyp:tok:park AND pre:tok:building) OR hyp:tok:photographing),(hyp:tok:football AND pre:tok:play),,
881,(hyp:tok:friends OR hyp:tok:shopping),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:playing)) OR hyp:tok:nobody),,
882,(((hyp:tok:ladies OR hyp:tok:tv) OR pre:tok:cherry) AND (NOT hyp:tok:on)),((((NOT pre:tok:while) AND (hyp:tok:cliff OR hyp:tok:eating)) AND (NOT pre:tok:is)) OR hyp:tok:everyone),,
883,((hyp:tok:and OR pre:tok:man) OR hyp:tok:at),((((NOT pre:tok:and) AND hyp:tok:tall) AND (NOT hyp:tok:is)) AND (NOT pre:tok:one)),,
884,((((hyp:tok:swimming AND pre:tok:two) OR hyp:tok:maintenance) OR pre:tok:unicycle) OR hyp:tok:paddle),((hyp:tok:bar OR hyp:tok:volleyball) AND oth:overlap:overlap50),,
885,((((hyp:tok:apartment OR hyp:tok:creating) OR hyp:tok:caught) OR hyp:tok:cow) AND (NOT pre:tok:with)),((hyp:tok:shoot OR hyp:tok:steering) OR hyp:tok:lumberjack),,
886,((((hyp:tok:middle AND hyp:tok:swimming) OR hyp:tok:tables) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:into)),(((NOT pre:tok:is) AND (pre:tok:city OR pre:tok:sitting)) OR pre:tok:clothes),,
887,((((hyp:tok:arms AND pre:tok:black) OR hyp:tok:hooded) OR hyp:tok:wetsuit) OR hyp:tok:steering),(((NOT pre:tok:men) AND hyp:tok:men) OR hyp:tok:puzzle),,
888,((hyp:tok:sandals OR pre:tok:apartment) OR pre:tok:pet),(((hyp:tok:this AND pre:tok:pool) OR hyp:tok:podium) OR hyp:tok:watched),,
889,(((hyp:tok:for AND hyp:tok:walmart) OR pre:tok:passed) AND (NOT pre:tok:two)),((NOT hyp:tok:is) AND (pre:tok:church OR pre:tok:steel)),,
890,(hyp:tok:to OR pre:tok:street),(((oth:overlap:overlap25 OR pre:tok:in) OR hyp:tok:to) AND (NOT hyp:tok:sitting)),,
891,(hyp:tok:down OR hyp:tok:ground),(((hyp:tok:eating OR hyp:tok:sitting) OR hyp:tok:asleep) AND (NOT pre:tok:sitting)),,
892,(hyp:tok:throws AND pre:tok:beach),((((hyp:tok:this AND pre:tok:pool) OR hyp:tok:podium) OR hyp:tok:watched) AND (NOT hyp:tok:is)),,
893,(pre:tok:are AND pre:tok:this),((((hyp:tok:device OR hyp:tok:lamp) AND hyp:tok:holding) OR pre:tok:dead) AND oth:overlap:overlap25),,
894,((hyp:tok:older AND pre:tok:holding) AND hyp:tok:her),(((NOT pre:tok:people) AND (oth:overlap:overlap75 AND pre:tok:in)) OR hyp:tok:store),,
895,((hyp:tok:and AND hyp:tok:walk) OR pre:tok:karate),(((hyp:tok:nobody AND oth:overlap:overlap25) OR hyp:tok:where) AND pre:tok:is),,
896,(((hyp:tok:there OR oth:overlap:overlap75) OR hyp:tok:outdoors) OR hyp:tok:people),(((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers) AND (NOT pre:tok:two)),,
897,((((hyp:tok:ocean OR pre:tok:dogs) OR hyp:tok:sleeps) OR pre:tok:weather) OR hyp:tok:parked),((((NOT oth:overlap:overlap50) AND hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:unicycle),,
898,((((hyp:tok:bent OR hyp:tok:shade) OR hyp:tok:elephant) AND oth:overlap:overlap25) OR hyp:tok:chicken),(((hyp:tok:nobody OR oth:overlap:overlap75) OR hyp:tok:not) OR hyp:tok:no),,
899,(((NOT oth:overlap:overlap25) AND (hyp:tok:least OR pre:tok:put)) OR hyp:tok:wheeled),(((((NOT pre:tok:dog) AND hyp:tok:dog) OR hyp:tok:dancing) AND (NOT hyp:tok:are)) OR hyp:tok:below),,
900,(((hyp:tok:ocean OR pre:tok:dogs) OR hyp:tok:sleeps) OR pre:tok:weather),(oth:overlap:overlap50 OR pre:tok:shirt),,
901,((((hyp:tok:cat OR hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:empty) OR pre:tok:tools),(hyp:tok:human OR pre:tok:daughters),,
902,((hyp:tok:gymnasium OR hyp:tok:hooded) AND pre:tok:is),(((NOT pre:tok:in) AND (hyp:tok:dancing OR hyp:tok:field)) OR pre:tok:prepare),,
903,(NOT pre:tok:girl),(hyp:tok:older AND pre:tok:holding),,
904,(hyp:tok:blue OR hyp:tok:eating),(((hyp:tok:glass AND pre:tok:blond) OR pre:tok:enthusiasts) AND (NOT hyp:tok:and)),,
905,((hyp:tok:dock OR hyp:tok:swimming) AND hyp:tok:people),(((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:tv) OR hyp:tok:indoors),,
906,(((hyp:tok:jet OR pre:tok:laughing) OR hyp:tok:wood) OR pre:tok:snowboarding),((((NOT oth:overlap:overlap75) AND (hyp:tok:in OR hyp:tok:sitting)) OR hyp:tok:inside) OR hyp:tok:nobody),,
907,(((NOT oth:overlap:overlap25) AND (hyp:tok:church OR pre:tok:us)) OR hyp:tok:fake),((NOT oth:overlap:overlap25) AND hyp:tok:nobody),,
908,(((pre:tok:book AND pre:tok:in) OR pre:tok:tunnel) OR hyp:tok:countryside),((oth:overlap:overlap25 OR pre:tok:while) OR hyp:tok:is),,
909,(((hyp:tok:pants OR pre:tok:guitar) OR hyp:tok:activity) OR hyp:tok:least),((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers),,
910,((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes),(((pre:tok:crafts OR pre:tok:flowered) OR pre:tok:mid) OR hyp:tok:sunlight),,
911,(pre:tok:with OR pre:tok:working),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) OR hyp:tok:he) OR hyp:tok:their),,
912,((((pre:tok:painted AND pre:tok:to) OR hyp:tok:speed) OR hyp:tok:bin) AND oth:overlap:overlap25),((NOT pre:tok:on) AND (hyp:tok:on OR hyp:tok:playing)),,
913,(((oth:overlap:overlap50 OR pre:tok:race) OR pre:tok:game) AND (NOT pre:tok:standing)),(hyp:tok:gear OR pre:tok:poster),,
914,(((hyp:tok:getting AND pre:tok:gathering) OR pre:tok:swims) AND hyp:tok:water),(((hyp:tok:human OR pre:tok:daughters) OR pre:tok:steering) OR pre:tok:mural),,
915,(hyp:tok:maintenance OR hyp:tok:tan),(((hyp:tok:microscope OR pre:tok:learning) OR hyp:tok:clean) OR hyp:tok:camouflage),,
916,(hyp:tok:guitarist OR pre:tok:images),((hyp:tok:human OR hyp:tok:tools) OR hyp:tok:straight),,
917,((hyp:tok:water AND pre:tok:swimming) OR hyp:tok:happening),(((NOT pre:tok:sitting) AND hyp:tok:sitting) AND (NOT hyp:tok:down)),,
918,(((hyp:tok:to OR oth:overlap:overlap75) OR hyp:tok:for) OR hyp:tok:her),((((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:sofa) OR hyp:tok:desks) AND (NOT hyp:tok:woman)),,
919,(((hyp:tok:asleep OR hyp:tok:nobody) OR hyp:tok:naked) OR hyp:tok:sleeps),,,
920,(((hyp:tok:not OR oth:overlap:overlap75) OR hyp:tok:nobody) AND (NOT pre:tok:walking)),,,
921,((NOT hyp:tok:man) AND (hyp:tok:years OR pre:tok:nap)),,,
922,(hyp:tok:riders OR pre:tok:clown),,,
923,(hyp:tok:indoors OR hyp:tok:inside),,,
924,(((hyp:tok:at OR hyp:tok:dance) OR pre:tok:attached) OR pre:tok:candy),,,
925,((((hyp:tok:bed OR hyp:tok:police) OR hyp:tok:laying) OR pre:tok:washes) OR hyp:tok:bedroom),,,
926,(((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)) OR hyp:tok:they),,,
927,((hyp:tok:professional OR pre:tok:ceremony) AND pre:tok:on),,,
928,(((hyp:tok:sandals OR pre:tok:apartment) OR pre:tok:pet) OR pre:tok:straight),,,
929,(hyp:tok:is OR pre:tok:wearing),,,
930,(((hyp:tok:appears OR hyp:tok:sad) OR hyp:tok:blouse) OR hyp:tok:rowboat),,,
931,((NOT pre:tok:man) AND hyp:tok:wearing),,,
932,(hyp:tok:cafeteria AND pre:tok:behind),,,
933,(pre:tok:design OR pre:tok:placing),,,
934,((((hyp:tok:to OR pre:tok:street) OR hyp:tok:old) OR hyp:tok:eating) OR hyp:tok:her),,,
935,((NOT oth:overlap:overlap25) AND pre:tok:blue),,,
936,((hyp:tok:tired OR hyp:tok:yellow) AND hyp:tok:man),,,
937,(hyp:tok:blanket AND pre:tok:through),,,
938,(hyp:tok:tourists AND pre:tok:and),,,
939,(hyp:tok:countryside OR hyp:tok:newspapers),,,
940,(hyp:tok:ocean OR pre:tok:dogs),,,
941,(((hyp:tok:riders OR pre:tok:clown) OR hyp:tok:legs) AND pre:tok:in),,,
942,(((hyp:tok:barely OR hyp:tok:sweater) OR hyp:tok:tie) OR hyp:tok:brushes),,,
943,((hyp:tok:friends AND hyp:tok:group) OR hyp:tok:sad),,,
944,((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:wearing)) OR hyp:tok:for) AND (NOT hyp:tok:outside)),,,
945,((((NOT pre:tok:with) AND hyp:tok:nobody) AND (NOT pre:tok:woman)) AND (NOT pre:tok:boy)),,,
946,(((pre:tok:hot AND pre:tok:little) OR hyp:tok:skirts) OR hyp:tok:protection),,,
947,(hyp:tok:tall AND pre:tok:and),,,
948,((((hyp:tok:men AND pre:tok:smile) OR hyp:tok:steering) OR hyp:tok:onlookers) AND (NOT pre:tok:group)),,,
949,(((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes) OR hyp:tok:colorful),,,
950,((((hyp:tok:professional OR pre:tok:ceremony) AND pre:tok:on) OR pre:tok:sunset) OR hyp:tok:mid),,,
951,(hyp:tok:are AND pre:tok:tent),,,
952,((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:playing)),,,
953,(hyp:tok:concert OR pre:tok:farmer),,,
954,(((NOT pre:tok:to) AND (hyp:tok:asleep OR hyp:tok:nobody)) OR pre:tok:gesturing),,,
955,(hyp:tok:inside AND pre:tok:bathing),,,
956,((((hyp:tok:swimming OR pre:tok:swimming) OR hyp:tok:coffee) OR hyp:tok:television) OR pre:tok:kayak),,,
957,((((hyp:tok:cross OR hyp:tok:dinner) OR pre:tok:tattoos) OR pre:tok:climbs) OR pre:tok:biker),,,
958,(((NOT oth:overlap:overlap50) AND (hyp:tok:running OR pre:tok:table)) OR hyp:tok:crying),,,
959,(hyp:tok:gymnasium OR hyp:tok:hooded),,,
960,((hyp:tok:down OR hyp:tok:ground) OR hyp:tok:swimming),,,
961,(hyp:tok:cows AND pre:tok:people),,,
962,((hyp:tok:are AND pre:tok:tent) OR hyp:tok:number),,,
963,((hyp:tok:boys AND pre:tok:girls) OR pre:tok:learning),,,
964,((hyp:tok:bowls OR hyp:tok:knitting) AND hyp:tok:woman),,,
965,((((hyp:tok:activity OR hyp:tok:least) AND oth:overlap:overlap25) AND (NOT hyp:tok:is)) AND (NOT pre:tok:with)),,,
966,(hyp:tok:walking AND oth:overlap:overlap75),,,
967,(hyp:tok:to OR oth:overlap:overlap50),,,
968,((NOT hyp:tok:man) AND hyp:tok:sleeping),,,
969,((((pre:tok:little OR pre:tok:young) OR hyp:tok:has) OR hyp:tok:about) OR pre:tok:suit),,,
970,((((NOT oth:overlap:overlap50) AND (hyp:tok:running OR pre:tok:table)) OR hyp:tok:crying) OR pre:tok:liquid),,,
971,((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee),,,
972,((((hyp:tok:finishing OR hyp:tok:shoveling) OR pre:tok:easter) OR hyp:tok:rack) AND (NOT oth:overlap:overlap50)),,,
973,((hyp:tok:laying OR hyp:tok:seated) OR hyp:tok:pub),,,
974,(((hyp:tok:couch OR hyp:tok:crying) OR hyp:tok:seated) AND (NOT pre:tok:with)),,,
975,((((NOT oth:overlap:overlap25) AND hyp:tok:sidewalk) OR hyp:tok:within) OR hyp:tok:wrapped),,,
976,((hyp:tok:chasing OR hyp:tok:playing) OR hyp:tok:middle),,,
977,(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:dressed)) OR hyp:tok:eating),,,
978,(((NOT hyp:tok:to) AND oth:overlap:overlap25) OR pre:tok:to),,,
979,(hyp:tok:human AND pre:tok:toys),,,
980,((((hyp:tok:carrot OR hyp:tok:yelling) OR hyp:tok:maintenance) OR hyp:tok:balance) OR hyp:tok:muddy),,,
981,((pre:tok:are AND pre:tok:this) OR pre:tok:chinese),,,
982,((hyp:tok:tables AND pre:tok:is) OR hyp:tok:suv),,,
983,((((hyp:tok:jet OR pre:tok:laughing) OR hyp:tok:wood) OR pre:tok:snowboarding) AND (NOT pre:tok:is)),,,
984,((NOT pre:tok:and) AND (hyp:tok:pets OR hyp:tok:swimming)),,,
985,(hyp:tok:motor OR pre:tok:motor),,,
986,(((hyp:tok:in OR pre:tok:while) OR pre:tok:race) OR pre:tok:child),,,
987,((hyp:tok:coffee OR hyp:tok:pillow) OR hyp:tok:elephant),,,
988,((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form),,,
989,(hyp:tok:gesturing OR pre:tok:headscarf),,,
990,(hyp:tok:chasing OR hyp:tok:playing),,,
991,(((hyp:tok:groom OR hyp:tok:toothbrush) OR hyp:tok:chat) OR hyp:tok:buildings),,,
992,(hyp:tok:professional OR pre:tok:ceremony),,,
993,(hyp:tok:lime AND hyp:tok:woman),,,
994,((((pre:tok:curb OR pre:tok:raining) AND hyp:tok:in) OR hyp:tok:hoops) OR pre:tok:birthday),,,
995,((((hyp:tok:at OR hyp:tok:sitting) OR hyp:tok:swimming) AND (NOT pre:tok:at)) OR hyp:tok:driving),,,
996,(hyp:tok:writing OR pre:tok:lunch),,,
997,((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:home) OR hyp:tok:they),,,
998,((((hyp:tok:asleep OR hyp:tok:customer) OR pre:tok:similar) AND (NOT oth:overlap:overlap25)) OR hyp:tok:referee),,,
999,((((hyp:tok:down OR hyp:tok:ground) OR hyp:tok:swimming) OR pre:tok:road) AND (NOT pre:tok:down)),,,
1000,(((NOT pre:tok:with) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT oth:overlap:overlap75)),,,
1001,((hyp:tok:at OR hyp:tok:in) OR hyp:tok:to),,,
1002,((((hyp:tok:sad OR pre:tok:snow) OR hyp:tok:gesturing) OR pre:tok:easter) OR pre:tok:shoveling),,,
1003,((hyp:tok:bicycle AND hyp:tok:skateboarder) AND hyp:tok:his),,,
1004,((NOT oth:overlap:overlap50) AND (hyp:tok:are OR hyp:tok:is)),,,
1005,(hyp:tok:bowls OR hyp:tok:knitting),,,
1006,((hyp:tok:holding OR hyp:tok:wearing) OR pre:tok:skateboard),,,
1007,((NOT pre:tok:his) AND oth:overlap:overlap75),,,
1008,(hyp:tok:guys OR pre:tok:instruments),,,
1009,((hyp:tok:friends OR hyp:tok:running) OR hyp:tok:chasing),,,
1010,((hyp:tok:black AND hyp:tok:wearing) OR pre:tok:backpacks),,,
1011,(((NOT pre:tok:while) AND hyp:tok:is) OR pre:tok:by),,,
1012,((hyp:tok:in OR pre:tok:while) OR pre:tok:race),,,
1013,((pre:tok:man OR pre:tok:with) OR hyp:tok:child),,,
1014,((((hyp:tok:men AND hyp:tok:team) OR hyp:tok:trumpet) AND (NOT pre:tok:in)) AND (NOT pre:tok:shirt)),,,
1015,(((hyp:tok:are AND hyp:tok:down) OR hyp:tok:truck) AND (NOT oth:overlap:overlap50)),,,
1016,(((hyp:tok:laying OR hyp:tok:seated) OR hyp:tok:pub) OR hyp:tok:fell),,,
1017,((((hyp:tok:bed OR hyp:tok:ocean) OR hyp:tok:bedroom) OR hyp:tok:tv) OR hyp:tok:plane),,,
1018,(((pre:tok:sitting AND pre:tok:women) OR pre:tok:rowboat) AND (NOT pre:tok:on)),,,
1019,(hyp:tok:suburban OR pre:tok:skiing),,,
1020,((hyp:tok:bent OR hyp:tok:shade) OR hyp:tok:elephant),,,
1021,(hyp:tok:saw OR pre:tok:swimsuit),,,
1022,((hyp:tok:pots OR pre:tok:camping) OR pre:tok:meet),,,
1023,((((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes) OR hyp:tok:colorful) AND (NOT pre:tok:with)),,,
1024,(((hyp:tok:outdoors AND pre:tok:in) OR hyp:tok:screaming) AND oth:overlap:overlap25),,,
1025,((((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form) OR pre:tok:sister) OR pre:tok:wild),,,
1026,(((hyp:tok:about OR hyp:tok:for) OR hyp:tok:son) OR hyp:tok:sad),,,
1027,(hyp:tok:couch OR hyp:tok:swimming),,,
1028,((hyp:tok:asleep OR hyp:tok:customer) OR pre:tok:similar),,,
1029,(hyp:tok:helps OR hyp:tok:tunnel),,,
1030,(hyp:tok:mirror OR hyp:tok:sandwiches),,,
1031,((((hyp:tok:throw AND pre:tok:man) OR hyp:tok:desk) AND hyp:tok:at) AND (NOT pre:tok:in)),,,
1032,(hyp:tok:in OR pre:tok:walking),,,
1033,((((hyp:tok:pushing OR pre:tok:raises) OR pre:tok:thinking) OR hyp:tok:wild) AND (NOT pre:tok:man)),,,
1034,(hyp:tok:is AND hyp:tok:park),,,
1035,((((hyp:tok:eating OR hyp:tok:swimming) OR hyp:tok:space) OR hyp:tok:coffee) OR hyp:tok:sister),,,
1036,(((hyp:tok:too AND pre:tok:woman) OR pre:tok:forehead) AND (NOT pre:tok:is)),,,
1037,(hyp:tok:- AND pre:tok:while),,,
1038,(NOT pre:tok:as),,,
1039,((hyp:tok:concert OR pre:tok:farmer) OR pre:tok:leaf),,,
1040,(((pre:tok:are AND pre:tok:this) OR pre:tok:chinese) OR hyp:tok:filled),,,
1041,((hyp:tok:cafe OR hyp:tok:sleeps) OR hyp:tok:blanket),,,
1042,(hyp:tok:giant AND pre:tok:at),,,
1043,(hyp:tok:you AND pre:tok:-),,,
1044,((((hyp:tok:cafe OR hyp:tok:sleeps) OR hyp:tok:blanket) OR hyp:tok:cats) AND (NOT oth:overlap:overlap50)),,,
1045,(hyp:tok:smiling AND pre:tok:smile),,,
1046,((NOT hyp:tok:riding) AND (hyp:tok:drinking OR pre:tok:riding)),,,
1047,(((hyp:tok:holding OR hyp:tok:wearing) OR pre:tok:skateboard) OR pre:tok:skateboarding),,,
1048,((NOT oth:overlap:overlap25) AND (hyp:tok:least OR pre:tok:put)),,,
1049,((((pre:tok:movie OR pre:tok:produce) AND hyp:tok:is) OR pre:tok:training) AND (NOT hyp:tok:in)),,,
1050,((NOT hyp:tok:her) AND (hyp:tok:smiling AND hyp:tok:woman)),,,
1051,((((hyp:tok:at OR hyp:tok:dance) OR pre:tok:attached) OR pre:tok:candy) AND (NOT hyp:tok:home)),,,
1052,((((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)) OR hyp:tok:they) AND (NOT hyp:tok:there)),,,
1053,(hyp:tok:at OR hyp:tok:her),,,
1054,((hyp:tok:for OR hyp:tok:park) OR pre:tok:together),,,
1055,((((NOT pre:tok:in) AND hyp:tok:bass) OR pre:tok:skydiving) AND pre:tok:with),,,
1056,((((hyp:tok:for OR hyp:tok:park) OR pre:tok:together) AND (NOT pre:tok:and)) OR hyp:tok:dancing),,,
1057,((hyp:tok:asleep OR hyp:tok:for) OR hyp:tok:sad),,,
1058,(((NOT pre:tok:and) AND (hyp:tok:pets OR hyp:tok:swimming)) AND (NOT oth:overlap:overlap50)),,,
1059,((NOT pre:tok:dog) AND hyp:tok:dog),,,
1060,((NOT pre:tok:with) AND hyp:tok:nobody),,,
