,Cluster1,Cluster2,Cluster3,Cluster4
858,((((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman) OR pre:tok:unicycle) AND (NOT hyp:tok:to)),(hyp:tok:butterfly OR pre:tok:farmers),,
859,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:walking)) OR hyp:tok:blue) AND (NOT pre:tok:his)),((((NOT hyp:tok:to) AND (oth:overlap:overlap50 OR pre:tok:shirt)) AND oth:overlap:overlap25) OR hyp:tok:stage),,
860,((((pre:tok:goat OR pre:tok:younger) AND hyp:tok:are) AND (NOT oth:overlap:overlap25)) AND (NOT hyp:tok:in)),(((oth:overlap:overlap25 OR pre:tok:while) OR hyp:tok:is) OR hyp:tok:are),,
861,(hyp:tok:too AND pre:tok:woman),((((hyp:tok:running OR hyp:tok:television) OR hyp:tok:sleeps) AND (NOT oth:overlap:overlap75)) OR hyp:tok:stroller),,
862,(((hyp:tok:hardware AND pre:tok:on) OR pre:tok:picker) AND (NOT hyp:tok:outside)),((((hyp:tok:nobody OR pre:tok:rock) AND pre:tok:in) OR hyp:tok:protesting) AND hyp:tok:is),,
863,(((hyp:tok:softball OR pre:tok:upset) AND hyp:tok:man) OR hyp:tok:onlookers),((((hyp:tok:sitting OR hyp:tok:swimming) OR hyp:tok:white) AND (NOT pre:tok:sitting)) OR hyp:tok:blue),,
864,(((NOT hyp:tok:is) AND (hyp:tok:outside OR pre:tok:photographer)) OR pre:tok:upset),((hyp:tok:signs OR hyp:tok:tv) AND hyp:tok:are),,
865,(((pre:tok:living OR pre:tok:shaving) OR pre:tok:bearded) OR hyp:tok:sport),(((NOT hyp:tok:are) AND oth:overlap:overlap75) OR hyp:tok:no),,
866,((hyp:tok:ramp OR hyp:tok:snowball) OR pre:tok:struggling),((NOT hyp:tok:next) AND (hyp:tok:for OR hyp:tok:to)),,
867,((hyp:tok:swimming AND pre:tok:two) OR hyp:tok:maintenance),(hyp:tok:this AND pre:tok:pool),,
868,(hyp:tok:outdoors OR hyp:tok:there),((hyp:tok:in AND pre:tok:pier) AND pre:tok:are),,
869,(((hyp:tok:room AND hyp:tok:two) OR hyp:tok:magazine) AND (NOT pre:tok:in)),((pre:tok:life AND pre:tok:three) OR hyp:tok:clock),,
870,((hyp:tok:sad OR pre:tok:snow) OR hyp:tok:gesturing),(NOT pre:tok:field),,
871,((((NOT oth:overlap:overlap75) AND (hyp:tok:for OR hyp:tok:to)) OR hyp:tok:'s) AND (NOT pre:tok:one)),(hyp:tok:stay AND pre:tok:and),,
872,(((hyp:tok:friends OR hyp:tok:lunch) OR pre:tok:reads) OR hyp:tok:case),(((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR pre:tok:red),,
873,(hyp:tok:cat OR hyp:tok:sleeping),(hyp:tok:rollerskating OR hyp:tok:surfing),,
874,((((hyp:tok:mirror OR hyp:tok:sandwiches) OR hyp:tok:sound) AND (NOT pre:tok:in)) OR pre:tok:easter),((((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:outdoors) OR pre:tok:ball),,
875,(((hyp:tok:swimming AND pre:tok:orange) OR hyp:tok:empty) AND (NOT pre:tok:on)),((((NOT pre:tok:dog) AND hyp:tok:dog) OR hyp:tok:dancing) AND (NOT hyp:tok:are)),,
876,((((NOT pre:tok:two) AND hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT pre:tok:people)),(hyp:tok:after OR hyp:tok:for),,
877,((NOT oth:overlap:overlap50) AND (pre:tok:blue OR pre:tok:in)),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:in)) OR hyp:tok:eating) AND (NOT hyp:tok:outside)),,
878,((((hyp:tok:jet OR hyp:tok:tea) OR pre:tok:fun) OR hyp:tok:rowboat) OR hyp:tok:diner),(((NOT hyp:tok:two) AND (pre:tok:converse OR pre:tok:hikers)) OR pre:tok:daughters),,
879,(hyp:tok:bench AND pre:tok:is),((((hyp:tok:formal OR hyp:tok:pets) OR pre:tok:walked) OR hyp:tok:bin) OR hyp:tok:you),,
880,(hyp:tok:some AND pre:tok:attempting),((((NOT pre:tok:in) AND hyp:tok:shoot) OR hyp:tok:protesting) AND pre:tok:on),,
881,(hyp:tok:not OR oth:overlap:overlap75),(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:man)) AND (NOT pre:tok:to)),,
882,(((hyp:tok:bent OR hyp:tok:shade) OR hyp:tok:elephant) AND oth:overlap:overlap25),(((hyp:tok:field AND pre:tok:woman) OR hyp:tok:hooded) OR pre:tok:heading),,
883,(hyp:tok:are OR hyp:tok:is),((((pre:tok:life AND pre:tok:three) OR hyp:tok:clock) OR hyp:tok:you) AND (NOT pre:tok:with)),,
884,(hyp:tok:stuck AND pre:tok:in),(((hyp:tok:some AND hyp:tok:this) OR pre:tok:sister) OR pre:tok:pick),,
885,(NOT hyp:tok:at),((((pre:tok:cement AND pre:tok:his) OR hyp:tok:interested) OR hyp:tok:pulled) AND (NOT pre:tok:people)),,
886,(pre:tok:goat OR pre:tok:younger),(((hyp:tok:outside AND pre:tok:duck) OR pre:tok:trampoline) AND hyp:tok:outside),,
887,(hyp:tok:asleep OR hyp:tok:customer),(((NOT pre:tok:red) AND hyp:tok:red) AND (NOT pre:tok:are)),,
888,((((NOT hyp:tok:are) AND (hyp:tok:humans OR pre:tok:pick)) AND (NOT oth:overlap:overlap25)) OR pre:tok:turns),(hyp:tok:human AND pre:tok:wearing),,
889,((hyp:tok:park AND pre:tok:building) OR hyp:tok:photographing),((((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers) AND (NOT pre:tok:two)) AND (NOT hyp:tok:on)),,
890,(hyp:tok:friends OR hyp:tok:shopping),((hyp:tok:drives OR hyp:tok:sofa) OR pre:tok:skinned),,
891,(((hyp:tok:ladies OR hyp:tok:tv) OR pre:tok:cherry) AND (NOT hyp:tok:on)),(hyp:tok:falls OR pre:tok:gentleman),,
892,((hyp:tok:and OR pre:tok:man) OR hyp:tok:at),((hyp:tok:some AND hyp:tok:this) OR pre:tok:sister),,
893,((((hyp:tok:swimming AND pre:tok:two) OR hyp:tok:maintenance) OR pre:tok:unicycle) OR hyp:tok:paddle),((((NOT pre:tok:to) AND (hyp:tok:for OR hyp:tok:to)) OR hyp:tok:home) AND (NOT pre:tok:at)),,
894,((hyp:tok:women AND pre:tok:mcdonald) OR pre:tok:rainy),((hyp:tok:bus OR hyp:tok:desert) OR hyp:tok:lighting),,
895,((((hyp:tok:middle AND hyp:tok:swimming) OR hyp:tok:tables) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:into)),((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:tall) OR hyp:tok:they),,
896,((((hyp:tok:arms AND pre:tok:black) OR hyp:tok:hooded) OR hyp:tok:wetsuit) OR hyp:tok:steering),(hyp:tok:brown OR hyp:tok:face),,
897,((((hyp:tok:apartment OR hyp:tok:creating) OR hyp:tok:caught) OR hyp:tok:cow) AND (NOT pre:tok:with)),((((hyp:tok:into AND pre:tok:goggles) OR pre:tok:skiing) AND (NOT pre:tok:pants)) AND (NOT hyp:tok:is)),,
898,((hyp:tok:sandals OR pre:tok:apartment) OR pre:tok:pet),((((hyp:tok:women AND pre:tok:men) OR hyp:tok:vegetable) OR hyp:tok:rollerblading) OR hyp:tok:sandwiches),,
899,(((hyp:tok:for AND hyp:tok:walmart) OR pre:tok:passed) AND (NOT pre:tok:two)),(((NOT pre:tok:and) AND hyp:tok:guitar) AND pre:tok:in),,
900,(hyp:tok:to OR pre:tok:street),(hyp:tok:person AND pre:tok:golden),,
901,(hyp:tok:down OR hyp:tok:ground),(((NOT oth:overlap:overlap25) AND (hyp:tok:bath OR hyp:tok:dancing)) AND (NOT hyp:tok:people)),,
902,(hyp:tok:throws AND pre:tok:beach),(hyp:tok:football AND pre:tok:play),,
903,(pre:tok:are AND pre:tok:this),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:playing)) OR hyp:tok:nobody),,
904,((hyp:tok:older AND pre:tok:holding) AND hyp:tok:her),((((NOT pre:tok:while) AND (hyp:tok:cliff OR hyp:tok:eating)) AND (NOT pre:tok:is)) OR hyp:tok:everyone),,
905,((hyp:tok:and AND hyp:tok:walk) OR pre:tok:karate),((((NOT pre:tok:and) AND hyp:tok:tall) AND (NOT hyp:tok:is)) AND (NOT pre:tok:one)),,
906,(((hyp:tok:there OR oth:overlap:overlap75) OR hyp:tok:outdoors) OR hyp:tok:people),((hyp:tok:bar OR hyp:tok:volleyball) AND oth:overlap:overlap50),,
907,((((hyp:tok:ocean OR pre:tok:dogs) OR hyp:tok:sleeps) OR pre:tok:weather) OR hyp:tok:parked),((hyp:tok:shoot OR hyp:tok:steering) OR hyp:tok:lumberjack),,
908,((((hyp:tok:bent OR hyp:tok:shade) OR hyp:tok:elephant) AND oth:overlap:overlap25) OR hyp:tok:chicken),(oth:overlap:overlap25 OR pre:tok:and),,
909,(((NOT oth:overlap:overlap25) AND (hyp:tok:least OR pre:tok:put)) OR hyp:tok:wheeled),(((NOT pre:tok:is) AND (pre:tok:city OR pre:tok:sitting)) OR pre:tok:clothes),,
910,(((hyp:tok:ocean OR pre:tok:dogs) OR hyp:tok:sleeps) OR pre:tok:weather),(((NOT pre:tok:men) AND hyp:tok:men) OR hyp:tok:puzzle),,
911,((((hyp:tok:cat OR hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:empty) OR pre:tok:tools),(((hyp:tok:this AND pre:tok:pool) OR hyp:tok:podium) OR hyp:tok:watched),,
912,((hyp:tok:gymnasium OR hyp:tok:hooded) AND pre:tok:is),((NOT hyp:tok:is) AND (pre:tok:church OR pre:tok:steel)),,
913,((hyp:tok:dock OR hyp:tok:swimming) AND hyp:tok:people),(((oth:overlap:overlap25 OR pre:tok:in) OR hyp:tok:to) AND (NOT hyp:tok:sitting)),,
914,(hyp:tok:blue OR hyp:tok:eating),(((hyp:tok:eating OR hyp:tok:sitting) OR hyp:tok:asleep) AND (NOT pre:tok:sitting)),,
915,(((hyp:tok:jet OR pre:tok:laughing) OR hyp:tok:wood) OR pre:tok:snowboarding),((((hyp:tok:this AND pre:tok:pool) OR hyp:tok:podium) OR hyp:tok:watched) AND (NOT hyp:tok:is)),,
916,(((NOT oth:overlap:overlap25) AND (hyp:tok:church OR pre:tok:us)) OR hyp:tok:fake),((((hyp:tok:device OR hyp:tok:lamp) AND hyp:tok:holding) OR pre:tok:dead) AND oth:overlap:overlap25),,
917,(((pre:tok:book AND pre:tok:in) OR pre:tok:tunnel) OR hyp:tok:countryside),(((NOT pre:tok:people) AND (oth:overlap:overlap75 AND pre:tok:in)) OR hyp:tok:store),,
918,(((hyp:tok:pants OR pre:tok:guitar) OR hyp:tok:activity) OR hyp:tok:least),(((hyp:tok:nobody AND oth:overlap:overlap25) OR hyp:tok:where) AND pre:tok:is),,
919,((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes),(((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers) AND (NOT pre:tok:two)),,
920,(pre:tok:with OR pre:tok:working),((((NOT oth:overlap:overlap50) AND hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:unicycle),,
921,((((pre:tok:painted AND pre:tok:to) OR hyp:tok:speed) OR hyp:tok:bin) AND oth:overlap:overlap25),(((hyp:tok:nobody OR oth:overlap:overlap75) OR hyp:tok:not) OR hyp:tok:no),,
922,(((oth:overlap:overlap50 OR pre:tok:race) OR pre:tok:game) AND (NOT pre:tok:standing)),(((((NOT pre:tok:dog) AND hyp:tok:dog) OR hyp:tok:dancing) AND (NOT hyp:tok:are)) OR hyp:tok:below),,
923,(((hyp:tok:getting AND pre:tok:gathering) OR pre:tok:swims) AND hyp:tok:water),(oth:overlap:overlap50 OR pre:tok:shirt),,
924,(hyp:tok:maintenance OR hyp:tok:tan),(hyp:tok:human OR pre:tok:daughters),,
925,(hyp:tok:guitarist OR pre:tok:images),(hyp:tok:in OR oth:overlap:overlap25),,
926,((hyp:tok:water AND pre:tok:swimming) OR hyp:tok:happening),(((NOT pre:tok:in) AND (hyp:tok:dancing OR hyp:tok:field)) OR pre:tok:prepare),,
927,(((hyp:tok:to OR oth:overlap:overlap75) OR hyp:tok:for) OR hyp:tok:her),(hyp:tok:older AND pre:tok:holding),,
928,(((hyp:tok:asleep OR hyp:tok:nobody) OR hyp:tok:naked) OR hyp:tok:sleeps),(((hyp:tok:glass AND pre:tok:blond) OR pre:tok:enthusiasts) AND (NOT hyp:tok:and)),,
929,(((hyp:tok:not OR oth:overlap:overlap75) OR hyp:tok:nobody) AND (NOT pre:tok:walking)),(((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:tv) OR hyp:tok:indoors),,
930,((NOT hyp:tok:man) AND (hyp:tok:years OR pre:tok:nap)),((((NOT oth:overlap:overlap75) AND (hyp:tok:in OR hyp:tok:sitting)) OR hyp:tok:inside) OR hyp:tok:nobody),,
931,(hyp:tok:riders OR pre:tok:clown),(hyp:tok:inside OR hyp:tok:not),,
932,(hyp:tok:indoors OR hyp:tok:inside),((NOT oth:overlap:overlap25) AND hyp:tok:nobody),,
933,(((hyp:tok:at OR hyp:tok:dance) OR pre:tok:attached) OR pre:tok:candy),((oth:overlap:overlap25 OR pre:tok:while) OR hyp:tok:is),,
934,((((hyp:tok:bed OR hyp:tok:police) OR hyp:tok:laying) OR pre:tok:washes) OR hyp:tok:bedroom),((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers),,
935,(((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)) OR hyp:tok:they),(((pre:tok:crafts OR pre:tok:flowered) OR pre:tok:mid) OR hyp:tok:sunlight),,
936,((hyp:tok:professional OR pre:tok:ceremony) AND pre:tok:on),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) OR hyp:tok:he) OR hyp:tok:their),,
937,(((hyp:tok:sandals OR pre:tok:apartment) OR pre:tok:pet) OR pre:tok:straight),((NOT pre:tok:on) AND (hyp:tok:on OR hyp:tok:playing)),,
938,(hyp:tok:is OR pre:tok:wearing),(hyp:tok:gear OR pre:tok:poster),,
939,(((hyp:tok:appears OR hyp:tok:sad) OR hyp:tok:blouse) OR hyp:tok:rowboat),(((hyp:tok:human OR pre:tok:daughters) OR pre:tok:steering) OR pre:tok:mural),,
940,((NOT pre:tok:man) AND hyp:tok:wearing),(((hyp:tok:microscope OR pre:tok:learning) OR hyp:tok:clean) OR hyp:tok:camouflage),,
941,(hyp:tok:cafeteria AND pre:tok:behind),((hyp:tok:human OR hyp:tok:tools) OR hyp:tok:straight),,
942,(pre:tok:design OR pre:tok:placing),(((NOT pre:tok:sitting) AND hyp:tok:sitting) AND (NOT hyp:tok:down)),,
943,((((hyp:tok:to OR pre:tok:street) OR hyp:tok:old) OR hyp:tok:eating) OR hyp:tok:her),((((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:sofa) OR hyp:tok:desks) AND (NOT hyp:tok:woman)),,
944,((NOT oth:overlap:overlap25) AND pre:tok:blue),,,
945,((hyp:tok:tired OR hyp:tok:yellow) AND hyp:tok:man),,,
946,(hyp:tok:blanket AND pre:tok:through),,,
947,(NOT pre:tok:into),,,
948,(hyp:tok:tourists AND pre:tok:and),,,
949,(hyp:tok:ocean OR pre:tok:dogs),,,
950,(hyp:tok:countryside OR hyp:tok:newspapers),,,
951,(((hyp:tok:barely OR hyp:tok:sweater) OR hyp:tok:tie) OR hyp:tok:brushes),,,
952,(((hyp:tok:riders OR pre:tok:clown) OR hyp:tok:legs) AND pre:tok:in),,,
953,((hyp:tok:friends AND hyp:tok:group) OR hyp:tok:sad),,,
954,((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:wearing)) OR hyp:tok:for) AND (NOT hyp:tok:outside)),,,
955,((((NOT pre:tok:with) AND hyp:tok:nobody) AND (NOT pre:tok:woman)) AND (NOT pre:tok:boy)),,,
956,(((pre:tok:hot AND pre:tok:little) OR hyp:tok:skirts) OR hyp:tok:protection),,,
957,(hyp:tok:tall AND pre:tok:and),,,
958,(hyp:tok:horses AND hyp:tok:riding),,,
959,((((hyp:tok:men AND pre:tok:smile) OR hyp:tok:steering) OR hyp:tok:onlookers) AND (NOT pre:tok:group)),,,
960,((((hyp:tok:professional OR pre:tok:ceremony) AND pre:tok:on) OR pre:tok:sunset) OR hyp:tok:mid),,,
961,(hyp:tok:are AND pre:tok:tent),,,
962,(((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes) OR hyp:tok:colorful),,,
963,((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:playing)),,,
964,(hyp:tok:concert OR pre:tok:farmer),,,
965,(((NOT pre:tok:to) AND (hyp:tok:asleep OR hyp:tok:nobody)) OR pre:tok:gesturing),,,
966,(hyp:tok:inside AND pre:tok:bathing),,,
967,((((hyp:tok:swimming OR pre:tok:swimming) OR hyp:tok:coffee) OR hyp:tok:television) OR pre:tok:kayak),,,
968,((((hyp:tok:cross OR hyp:tok:dinner) OR pre:tok:tattoos) OR pre:tok:climbs) OR pre:tok:biker),,,
969,(((NOT oth:overlap:overlap50) AND (hyp:tok:running OR pre:tok:table)) OR hyp:tok:crying),,,
970,(hyp:tok:gymnasium OR hyp:tok:hooded),,,
971,((hyp:tok:down OR hyp:tok:ground) OR hyp:tok:swimming),,,
972,(hyp:tok:cows AND pre:tok:people),,,
973,((hyp:tok:are AND pre:tok:tent) OR hyp:tok:number),,,
974,((hyp:tok:boys AND pre:tok:girls) OR pre:tok:learning),,,
975,((((hyp:tok:activity OR hyp:tok:least) AND oth:overlap:overlap25) AND (NOT hyp:tok:is)) AND (NOT pre:tok:with)),,,
976,(hyp:tok:walking AND oth:overlap:overlap75),,,
977,((((pre:tok:little OR pre:tok:young) OR hyp:tok:has) OR hyp:tok:about) OR pre:tok:suit),,,
978,(hyp:tok:sing AND pre:tok:wearing),,,
979,((((NOT oth:overlap:overlap50) AND (hyp:tok:running OR pre:tok:table)) OR hyp:tok:crying) OR pre:tok:liquid),,,
980,((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee),,,
981,((((hyp:tok:finishing OR hyp:tok:shoveling) OR pre:tok:easter) OR hyp:tok:rack) AND (NOT oth:overlap:overlap50)),,,
982,((hyp:tok:laying OR hyp:tok:seated) OR hyp:tok:pub),,,
983,(((hyp:tok:couch OR hyp:tok:crying) OR hyp:tok:seated) AND (NOT pre:tok:with)),,,
984,((((NOT oth:overlap:overlap25) AND hyp:tok:sidewalk) OR hyp:tok:within) OR hyp:tok:wrapped),,,
985,((hyp:tok:chasing OR hyp:tok:playing) OR hyp:tok:middle),,,
986,(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:dressed)) OR hyp:tok:eating),,,
987,(((NOT hyp:tok:to) AND oth:overlap:overlap25) OR pre:tok:to),,,
988,(hyp:tok:human AND pre:tok:toys),,,
989,((((hyp:tok:carrot OR hyp:tok:yelling) OR hyp:tok:maintenance) OR hyp:tok:balance) OR hyp:tok:muddy),,,
990,((pre:tok:are AND pre:tok:this) OR pre:tok:chinese),,,
991,(hyp:tok:moon OR hyp:tok:outdoors),,,
992,((hyp:tok:tables AND pre:tok:is) OR hyp:tok:suv),,,
993,((((hyp:tok:jet OR pre:tok:laughing) OR hyp:tok:wood) OR pre:tok:snowboarding) AND (NOT pre:tok:is)),,,
994,((NOT pre:tok:and) AND (hyp:tok:pets OR hyp:tok:swimming)),,,
995,(hyp:tok:motor OR pre:tok:motor),,,
996,(((hyp:tok:in OR pre:tok:while) OR pre:tok:race) OR pre:tok:child),,,
997,((hyp:tok:coffee OR hyp:tok:pillow) OR hyp:tok:elephant),,,
998,((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form),,,
999,(hyp:tok:gesturing OR pre:tok:headscarf),,,
1000,(hyp:tok:chasing OR hyp:tok:playing),,,
1001,(((hyp:tok:groom OR hyp:tok:toothbrush) OR hyp:tok:chat) OR hyp:tok:buildings),,,
1002,(hyp:tok:professional OR pre:tok:ceremony),,,
1003,((((pre:tok:curb OR pre:tok:raining) AND hyp:tok:in) OR hyp:tok:hoops) OR pre:tok:birthday),,,
1004,((((hyp:tok:at OR hyp:tok:sitting) OR hyp:tok:swimming) AND (NOT pre:tok:at)) OR hyp:tok:driving),,,
1005,(hyp:tok:writing OR pre:tok:lunch),,,
1006,((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:home) OR hyp:tok:they),,,
1007,((((hyp:tok:asleep OR hyp:tok:customer) OR pre:tok:similar) AND (NOT oth:overlap:overlap25)) OR hyp:tok:referee),,,
1008,((((hyp:tok:down OR hyp:tok:ground) OR hyp:tok:swimming) OR pre:tok:road) AND (NOT pre:tok:down)),,,
1009,(((NOT pre:tok:with) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT oth:overlap:overlap75)),,,
1010,((hyp:tok:at OR hyp:tok:in) OR hyp:tok:to),,,
1011,((((hyp:tok:sad OR pre:tok:snow) OR hyp:tok:gesturing) OR pre:tok:easter) OR pre:tok:shoveling),,,
1012,((hyp:tok:bicycle AND hyp:tok:skateboarder) AND hyp:tok:his),,,
1013,((NOT oth:overlap:overlap50) AND (hyp:tok:are OR hyp:tok:is)),,,
1014,(hyp:tok:guys OR pre:tok:instruments),,,
1015,((hyp:tok:holding OR hyp:tok:wearing) OR pre:tok:skateboard),,,
1016,((NOT pre:tok:his) AND oth:overlap:overlap75),,,
1017,((hyp:tok:friends OR hyp:tok:running) OR hyp:tok:chasing),,,
1018,((hyp:tok:black AND hyp:tok:wearing) OR pre:tok:backpacks),,,
1019,(((NOT pre:tok:while) AND hyp:tok:is) OR pre:tok:by),,,
1020,((hyp:tok:in OR pre:tok:while) OR pre:tok:race),,,
1021,((pre:tok:man OR pre:tok:with) OR hyp:tok:child),,,
1022,((((hyp:tok:men AND hyp:tok:team) OR hyp:tok:trumpet) AND (NOT pre:tok:in)) AND (NOT pre:tok:shirt)),,,
1023,(((hyp:tok:are AND hyp:tok:down) OR hyp:tok:truck) AND (NOT oth:overlap:overlap50)),,,
1024,(((hyp:tok:laying OR hyp:tok:seated) OR hyp:tok:pub) OR hyp:tok:fell),,,
1025,(hyp:tok:cricket AND pre:tok:women),,,
1026,((((hyp:tok:bed OR hyp:tok:ocean) OR hyp:tok:bedroom) OR hyp:tok:tv) OR hyp:tok:plane),,,
1027,(((pre:tok:sitting AND pre:tok:women) OR pre:tok:rowboat) AND (NOT pre:tok:on)),,,
1028,(hyp:tok:suburban OR pre:tok:skiing),,,
1029,((hyp:tok:bent OR hyp:tok:shade) OR hyp:tok:elephant),,,
1030,(hyp:tok:saw OR pre:tok:swimsuit),,,
1031,((hyp:tok:pots OR pre:tok:camping) OR pre:tok:meet),,,
1032,((((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes) OR hyp:tok:colorful) AND (NOT pre:tok:with)),,,
1033,(((hyp:tok:outdoors AND pre:tok:in) OR hyp:tok:screaming) AND oth:overlap:overlap25),,,
1034,((((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form) OR pre:tok:sister) OR pre:tok:wild),,,
1035,(((hyp:tok:about OR hyp:tok:for) OR hyp:tok:son) OR hyp:tok:sad),,,
1036,(hyp:tok:couch OR hyp:tok:swimming),,,
1037,((hyp:tok:asleep OR hyp:tok:customer) OR pre:tok:similar),,,
1038,(hyp:tok:helps OR hyp:tok:tunnel),,,
1039,(hyp:tok:mirror OR hyp:tok:sandwiches),,,
1040,((((hyp:tok:throw AND pre:tok:man) OR hyp:tok:desk) AND hyp:tok:at) AND (NOT pre:tok:in)),,,
1041,(hyp:tok:in OR pre:tok:walking),,,
1042,((((hyp:tok:pushing OR pre:tok:raises) OR pre:tok:thinking) OR hyp:tok:wild) AND (NOT pre:tok:man)),,,
1043,(hyp:tok:is AND hyp:tok:park),,,
1044,((((hyp:tok:eating OR hyp:tok:swimming) OR hyp:tok:space) OR hyp:tok:coffee) OR hyp:tok:sister),,,
1045,(((hyp:tok:too AND pre:tok:woman) OR pre:tok:forehead) AND (NOT pre:tok:is)),,,
1046,(hyp:tok:for OR hyp:tok:their),,,
1047,(hyp:tok:- AND pre:tok:while),,,
1048,(NOT pre:tok:as),,,
1049,((hyp:tok:concert OR pre:tok:farmer) OR pre:tok:leaf),,,
1050,(((pre:tok:are AND pre:tok:this) OR pre:tok:chinese) OR hyp:tok:filled),,,
1051,((hyp:tok:cafe OR hyp:tok:sleeps) OR hyp:tok:blanket),,,
1052,(hyp:tok:giant AND pre:tok:at),,,
1053,(hyp:tok:you AND pre:tok:-),,,
1054,((((hyp:tok:cafe OR hyp:tok:sleeps) OR hyp:tok:blanket) OR hyp:tok:cats) AND (NOT oth:overlap:overlap50)),,,
1055,(hyp:tok:smiling AND pre:tok:smile),,,
1056,((NOT hyp:tok:riding) AND (hyp:tok:drinking OR pre:tok:riding)),,,
1057,(((hyp:tok:holding OR hyp:tok:wearing) OR pre:tok:skateboard) OR pre:tok:skateboarding),,,
1058,((NOT oth:overlap:overlap25) AND (hyp:tok:least OR pre:tok:put)),,,
1059,((((pre:tok:movie OR pre:tok:produce) AND hyp:tok:is) OR pre:tok:training) AND (NOT hyp:tok:in)),,,
1060,((NOT hyp:tok:her) AND (hyp:tok:smiling AND hyp:tok:woman)),,,
1061,((((hyp:tok:at OR hyp:tok:dance) OR pre:tok:attached) OR pre:tok:candy) AND (NOT hyp:tok:home)),,,
1062,((((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)) OR hyp:tok:they) AND (NOT hyp:tok:there)),,,
1063,(hyp:tok:at OR hyp:tok:her),,,
1064,((hyp:tok:for OR hyp:tok:park) OR pre:tok:together),,,
1065,((((NOT pre:tok:in) AND hyp:tok:bass) OR pre:tok:skydiving) AND pre:tok:with),,,
1066,((((hyp:tok:for OR hyp:tok:park) OR pre:tok:together) AND (NOT pre:tok:and)) OR hyp:tok:dancing),,,
1067,((hyp:tok:asleep OR hyp:tok:for) OR hyp:tok:sad),,,
1068,(((NOT pre:tok:and) AND (hyp:tok:pets OR hyp:tok:swimming)) AND (NOT oth:overlap:overlap50)),,,
1069,((NOT pre:tok:dog) AND hyp:tok:dog),,,
1070,((NOT pre:tok:with) AND hyp:tok:nobody),,,
1071,(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:their) OR hyp:tok:tall),,,
1072,((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:present),,,
1073,(hyp:tok:with AND pre:tok:couple),,,
1074,(pre:tok:curb OR pre:tok:raining),,,
1075,((pre:tok:painted AND pre:tok:to) OR hyp:tok:speed),,,
1076,((((hyp:tok:seated OR pre:tok:railing) AND pre:tok:are) OR hyp:tok:6) OR pre:tok:meet),,,
1077,((NOT hyp:tok:is) AND (hyp:tok:outside OR pre:tok:photographer)),,,
1078,((pre:tok:doctors OR pre:tok:numbered) OR pre:tok:prepare),,,
1079,(((pre:tok:goat OR pre:tok:younger) AND hyp:tok:are) AND (NOT oth:overlap:overlap25)),,,
1080,(hyp:tok:exercising AND pre:tok:her),,,
1081,((hyp:tok:band AND pre:tok:guitars) OR hyp:tok:scarves),,,
1082,(((hyp:tok:project OR hyp:tok:puzzle) AND pre:tok:man) AND (NOT hyp:tok:two)),,,
1083,((hyp:tok:guitarist OR pre:tok:images) OR hyp:tok:fan),,,
1084,(NOT pre:tok:toddler),,,
1085,((NOT pre:tok:wearing) AND (hyp:tok:human OR hyp:tok:wearing)),,,
