,Cluster1,Cluster2,Cluster3,Cluster4
878,(hyp:tok:instruments OR hyp:tok:observe),((((NOT oth:overlap:overlap25) AND (hyp:tok:low OR pre:tok:form)) OR hyp:tok:brushes) AND (NOT hyp:tok:is)),,
879,(((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:cat) OR hyp:tok:bed),(hyp:tok:human AND pre:tok:dish),,
880,(hyp:tok:swimming AND pre:tok:two),(hyp:tok:at AND pre:tok:act),,
881,(((((NOT oth:overlap:overlap25) AND hyp:tok:couch) AND pre:tok:man) OR hyp:tok:pocket) AND (NOT pre:tok:into)),(((NOT hyp:tok:wearing) AND (hyp:tok:to OR oth:overlap:overlap25)) OR hyp:tok:for),,
882,((((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards) OR hyp:tok:lead) OR hyp:tok:spinning),((((NOT pre:tok:is) AND (hyp:tok:outdoors AND pre:tok:in)) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:with)),,
883,(((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman) OR pre:tok:unicycle),(NOT pre:tok:young),,
884,(((hyp:tok:swimming AND pre:tok:two) OR hyp:tok:maintenance) OR pre:tok:unicycle),(hyp:tok:desert OR hyp:tok:grassy),,
885,((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes),(hyp:tok:kisses OR pre:tok:soda),,
886,((NOT pre:tok:running) AND hyp:tok:running),((NOT pre:tok:while) AND (hyp:tok:cliff OR hyp:tok:eating)),,
887,(((hyp:tok:home AND pre:tok:from) AND hyp:tok:is) OR hyp:tok:handing),(((NOT oth:overlap:overlap50) AND (oth:overlap:overlap25 OR pre:tok:in)) OR hyp:tok:is),,
888,(((((NOT pre:tok:people) AND hyp:tok:nobody) AND (NOT pre:tok:front)) AND (NOT pre:tok:is)) OR hyp:tok:written),(hyp:tok:painting OR hyp:tok:smiling),,
889,((hyp:tok:home AND pre:tok:at) OR pre:tok:pipe),((((hyp:tok:nobody OR pre:tok:enjoys) OR pre:tok:leaping) OR hyp:tok:everyone) AND (NOT pre:tok:woman)),,
890,((hyp:tok:pots OR pre:tok:camping) OR pre:tok:meet),((((hyp:tok:desert OR hyp:tok:grassy) OR hyp:tok:beige) OR hyp:tok:arena) OR hyp:tok:bath),,
891,(NOT pre:tok:some),(((hyp:tok:asleep OR hyp:tok:sleeping) OR hyp:tok:park) AND (NOT pre:tok:park)),,
892,(hyp:tok:couch OR hyp:tok:home),(hyp:tok:dog AND hyp:tok:toy),,
893,((hyp:tok:pushing OR pre:tok:raises) OR pre:tok:thinking),((NOT pre:tok:dog) AND hyp:tok:dog),,
894,((((NOT pre:tok:in) AND (hyp:tok:and OR hyp:tok:skateboarder)) AND (NOT pre:tok:man)) OR hyp:tok:booth),((hyp:tok:dinner AND pre:tok:at) AND pre:tok:and),,
895,(((hyp:tok:human OR hyp:tok:humans) OR pre:tok:farmer) OR pre:tok:crafts),((((hyp:tok:bar OR hyp:tok:volleyball) AND oth:overlap:overlap50) OR pre:tok:tea) OR pre:tok:kite),,
896,((oth:overlap:overlap50 OR pre:tok:play) OR hyp:tok:person),((oth:overlap:overlap25 OR pre:tok:while) OR hyp:tok:is),,
897,(pre:tok:living OR pre:tok:shaving),(hyp:tok:green OR hyp:tok:wearing),,
898,(((pre:tok:man OR pre:tok:with) OR hyp:tok:child) OR pre:tok:are),((((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:runs)) OR pre:tok:crafts) OR hyp:tok:piano),,
899,(((hyp:tok:handed OR pre:tok:singer) OR hyp:tok:museum) OR hyp:tok:subway),(((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:runs)) OR pre:tok:crafts),,
900,((((NOT pre:tok:his) AND oth:overlap:overlap75) AND (NOT hyp:tok:are)) OR hyp:tok:girlfriend),(hyp:tok:eating OR hyp:tok:office),,
901,(((hyp:tok:at OR hyp:tok:in) OR hyp:tok:to) AND (NOT oth:overlap:overlap50)),(hyp:tok:butterfly OR pre:tok:farmers),,
902,(hyp:tok:arms AND pre:tok:black),((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:woman)),,
903,(hyp:tok:outside AND pre:tok:golfer),(((hyp:tok:tall AND oth:overlap:overlap25) OR pre:tok:quickly) AND (NOT hyp:tok:is)),,
904,(hyp:tok:tables AND pre:tok:is),((((hyp:tok:sitting AND pre:tok:walks) OR hyp:tok:audience) AND hyp:tok:sitting) OR hyp:tok:outer),,
905,((((hyp:tok:fire AND pre:tok:women) OR hyp:tok:sunlight) OR hyp:tok:gather) OR hyp:tok:well),(NOT pre:tok:woman),,
906,(hyp:tok:running OR pre:tok:table),(hyp:tok:field AND pre:tok:woman),,
907,((((pre:tok:skateboarder OR pre:tok:snowman) OR hyp:tok:face) OR hyp:tok:slam) OR hyp:tok:roller),(hyp:tok:to AND pre:tok:makeup),,
908,(pre:tok:night AND pre:tok:walking),(hyp:tok:model AND pre:tok:near),,
909,(hyp:tok:park AND pre:tok:individual),(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:man)) AND (NOT pre:tok:to)),,
910,(hyp:tok:football AND pre:tok:football),((hyp:tok:eating OR hyp:tok:sitting) OR hyp:tok:asleep),,
911,((((hyp:tok:water AND pre:tok:swimming) OR hyp:tok:happening) OR hyp:tok:furniture) OR pre:tok:wife),((((pre:tok:cherry OR pre:tok:fence) OR pre:tok:ft) OR hyp:tok:airport) OR pre:tok:elephant),,
912,(hyp:tok:neck AND pre:tok:are),(hyp:tok:for OR hyp:tok:her),,
913,(hyp:tok:at OR hyp:tok:dance),((((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor) OR hyp:tok:guitars) OR pre:tok:too),,
914,((((NOT hyp:tok:to) AND oth:overlap:overlap25) OR pre:tok:to) AND (NOT hyp:tok:for)),((((NOT oth:overlap:overlap25) AND (pre:tok:in OR pre:tok:wearing)) OR hyp:tok:sleeping) AND (NOT hyp:tok:there)),,
915,((hyp:tok:park AND pre:tok:building) OR hyp:tok:photographing),(NOT pre:tok:to),,
916,(NOT pre:tok:young),(((hyp:tok:costumed OR hyp:tok:dish) OR pre:tok:television) OR pre:tok:barn),,
917,(hyp:tok:church OR pre:tok:us),((pre:tok:cement AND pre:tok:his) OR hyp:tok:interested),,
918,((NOT pre:tok:dog) AND hyp:tok:dog),((hyp:tok:outside OR hyp:tok:park) OR hyp:tok:older),,
919,(((hyp:tok:swimming OR pre:tok:swimming) OR hyp:tok:coffee) OR hyp:tok:television),(((NOT pre:tok:is) AND (pre:tok:city OR pre:tok:sitting)) OR pre:tok:clothes),,
920,((hyp:tok:women AND pre:tok:mcdonald) OR pre:tok:rainy),(((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man),,
921,((((hyp:tok:suburban OR pre:tok:skiing) OR hyp:tok:clouds) OR hyp:tok:terrain) OR hyp:tok:spinning),((((hyp:tok:relax OR hyp:tok:uniformed) OR hyp:tok:year) OR hyp:tok:ring) AND (NOT hyp:tok:are)),,
922,(hyp:tok:walking AND oth:overlap:overlap75),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) OR hyp:tok:he),,
923,((((NOT oth:overlap:overlap25) AND pre:tok:on) OR hyp:tok:for) OR pre:tok:sitting),((NOT pre:tok:men) AND hyp:tok:men),,
924,(pre:tok:hikers OR pre:tok:lane),((hyp:tok:mask OR pre:tok:go) OR hyp:tok:chases),,
925,(((pre:tok:are AND pre:tok:this) OR pre:tok:chinese) OR hyp:tok:filled),(NOT hyp:tok:people),,
926,((hyp:tok:sitting AND pre:tok:pots) OR pre:tok:native),((((hyp:tok:opponent OR hyp:tok:shaped) OR hyp:tok:sticks) OR hyp:tok:religious) AND (NOT pre:tok:blue)),,
927,((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee),((((hyp:tok:casual AND pre:tok:and) OR pre:tok:airport) AND hyp:tok:person) AND (NOT pre:tok:is)),,
928,(((pre:tok:hangs OR pre:tok:leans) OR pre:tok:jean) OR hyp:tok:goal),((((hyp:tok:field AND pre:tok:woman) OR hyp:tok:hooded) OR pre:tok:heading) AND hyp:tok:in),,
929,((hyp:tok:chasing OR hyp:tok:playing) OR hyp:tok:middle),(hyp:tok:through AND pre:tok:motorcyclists),,
930,(hyp:tok:men AND pre:tok:smile),(((NOT hyp:tok:are) AND oth:overlap:overlap75) OR hyp:tok:no),,
931,((((hyp:tok:middle AND hyp:tok:swimming) OR hyp:tok:tables) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:into)),(hyp:tok:men AND pre:tok:patio),,
932,((((hyp:tok:mirror OR hyp:tok:sandwiches) OR hyp:tok:sound) AND (NOT pre:tok:in)) OR pre:tok:easter),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:on)) OR hyp:tok:eating) OR hyp:tok:sleeping),,
933,((oth:overlap:overlap75 OR pre:tok:his) OR pre:tok:one),(((NOT pre:tok:white) AND hyp:tok:white) OR hyp:tok:heels),,
934,((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards),((((NOT pre:tok:on) AND (hyp:tok:on OR hyp:tok:playing)) OR pre:tok:street) OR hyp:tok:through),,
935,(((hyp:tok:for AND hyp:tok:walmart) OR pre:tok:passed) AND (NOT pre:tok:two)),((((pre:tok:boy AND pre:tok:skateboard) OR hyp:tok:wheeler) AND (NOT oth:overlap:overlap50)) OR hyp:tok:apron),,
936,(hyp:tok:for OR hyp:tok:park),(hyp:tok:sitting AND pre:tok:walks),,
937,((((hyp:tok:sitting OR hyp:tok:sleeping) OR hyp:tok:alone) AND (NOT pre:tok:sitting)) OR pre:tok:match),(hyp:tok:clock OR hyp:tok:suburban),,
938,((((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:in)) AND (NOT hyp:tok:people)) AND (NOT pre:tok:his)),((((NOT hyp:tok:in) AND oth:overlap:overlap25) AND (NOT hyp:tok:to)) AND (NOT hyp:tok:and)),,
939,(hyp:tok:displaying OR pre:tok:army),(hyp:tok:dinner AND pre:tok:at),,
940,(((((NOT pre:tok:men) AND oth:overlap:overlap75) OR hyp:tok:nobody) OR pre:tok:glass) OR pre:tok:rest),(hyp:tok:opponent OR hyp:tok:shaped),,
941,(hyp:tok:groceries AND pre:tok:people),(((hyp:tok:driving OR hyp:tok:playing) OR hyp:tok:alone) OR hyp:tok:running),,
942,((((hyp:tok:concert OR pre:tok:farmer) OR pre:tok:leaf) OR hyp:tok:art) AND (NOT oth:overlap:overlap50)),(hyp:tok:down AND hyp:tok:sitting),,
943,(hyp:tok:sitting AND pre:tok:pots),((NOT oth:overlap:overlap25) AND (hyp:tok:wearing AND pre:tok:two)),,
944,(hyp:tok:eating AND pre:tok:beach),(hyp:tok:outside AND pre:tok:duck),,
945,((hyp:tok:barely OR hyp:tok:sweater) OR hyp:tok:tie),((((pre:tok:its OR pre:tok:riding) OR hyp:tok:shooting) OR pre:tok:stunt) OR hyp:tok:dish),,
946,((((hyp:tok:outdoors AND pre:tok:in) OR hyp:tok:screaming) AND oth:overlap:overlap25) AND (NOT pre:tok:man)),(((hyp:tok:relax OR hyp:tok:uniformed) OR hyp:tok:year) OR hyp:tok:ring),,
947,(NOT pre:tok:people),((((NOT pre:tok:black) AND hyp:tok:black) AND (NOT pre:tok:blue)) AND (NOT pre:tok:on)),,
948,((((hyp:tok:is OR hyp:tok:people) OR hyp:tok:woman) AND (NOT pre:tok:street)) AND (NOT hyp:tok:girl)),((hyp:tok:ball AND pre:tok:dog) OR pre:tok:shown),,
949,((((NOT pre:tok:and) AND (pre:tok:with OR pre:tok:working)) OR hyp:tok:no) OR hyp:tok:eating),((hyp:tok:human OR pre:tok:daughters) OR pre:tok:steering),,
950,(hyp:tok:make AND pre:tok:playing),(((NOT pre:tok:at) AND (hyp:tok:for OR hyp:tok:her)) OR hyp:tok:after),,
951,(NOT pre:tok:holding),((((oth:overlap:overlap25 OR pre:tok:while) OR hyp:tok:is) OR hyp:tok:are) AND (NOT hyp:tok:sitting)),,
952,((NOT pre:tok:running) AND (hyp:tok:chess OR hyp:tok:running)),((NOT pre:tok:to) AND (hyp:tok:standing AND pre:tok:sitting)),,
953,(pre:tok:pose OR pre:tok:walking),(hyp:tok:playing OR hyp:tok:running),,
954,((((hyp:tok:men AND pre:tok:smile) OR hyp:tok:steering) OR hyp:tok:onlookers) AND (NOT pre:tok:group)),((((hyp:tok:microscope OR pre:tok:learning) OR hyp:tok:clean) OR hyp:tok:camouflage) OR hyp:tok:pictured),,
955,((NOT pre:tok:sitting) AND hyp:tok:sitting),(hyp:tok:device OR hyp:tok:lamp),,
956,(hyp:tok:eating OR hyp:tok:swimming),(((hyp:tok:bar OR hyp:tok:volleyball) AND oth:overlap:overlap50) OR pre:tok:tea),,
957,(((NOT pre:tok:man) AND (hyp:tok:nobody OR hyp:tok:nothing)) OR pre:tok:everywhere),(((NOT pre:tok:at) AND (hyp:tok:sitting OR hyp:tok:sleeping)) OR hyp:tok:sits),,
958,((((NOT oth:overlap:overlap25) AND (hyp:tok:church OR pre:tok:us)) OR hyp:tok:fake) AND (NOT pre:tok:-)),((((hyp:tok:alone OR hyp:tok:swimming) OR hyp:tok:eating) AND (NOT oth:overlap:overlap50)) OR hyp:tok:empty),,
959,(pre:tok:movie OR pre:tok:produce),(hyp:tok:in OR hyp:tok:sitting),,
960,((((hyp:tok:tired OR hyp:tok:yellow) AND hyp:tok:man) OR pre:tok:chat) AND (NOT oth:overlap:overlap50)),(((hyp:tok:standing AND pre:tok:ground) OR hyp:tok:everyone) OR hyp:tok:though),,
961,((hyp:tok:house OR pre:tok:leaping) OR pre:tok:leaf),(((hyp:tok:blonde AND pre:tok:brown) OR hyp:tok:sleeved) AND (NOT pre:tok:are)),,
962,((((NOT oth:overlap:overlap25) AND (pre:tok:people OR pre:tok:with)) OR pre:tok:their) OR pre:tok:stand),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall),,
963,((((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:compete) OR hyp:tok:marathon),((((NOT pre:tok:wearing) AND (hyp:tok:wearing OR pre:tok:makeup)) AND (NOT pre:tok:on)) AND pre:tok:in),,
964,((hyp:tok:are AND pre:tok:course) AND hyp:tok:in),((((hyp:tok:guitar AND hyp:tok:in) OR hyp:tok:silver) OR hyp:tok:packages) OR pre:tok:sister),,
965,((hyp:tok:cafe OR hyp:tok:sleeps) OR hyp:tok:blanket),((NOT pre:tok:two) AND (hyp:tok:pool OR hyp:tok:swimming)),,
966,(hyp:tok:dock OR hyp:tok:swimming),((NOT oth:overlap:overlap25) AND hyp:tok:nobody),,
967,(((hyp:tok:carrot OR hyp:tok:yelling) OR hyp:tok:maintenance) OR hyp:tok:balance),((hyp:tok:girl AND pre:tok:tunnel) AND pre:tok:is),,
968,((((NOT oth:overlap:overlap25) AND hyp:tok:sidewalk) OR hyp:tok:within) OR hyp:tok:wrapped),((((NOT oth:overlap:overlap25) AND hyp:tok:nobody) AND (NOT pre:tok:while)) AND (NOT pre:tok:woman)),,
969,(((hyp:tok:you AND pre:tok:-) OR pre:tok:wares) AND (NOT pre:tok:on)),((hyp:tok:least AND pre:tok:on) OR hyp:tok:wheeled),,
970,(hyp:tok:cat OR hyp:tok:sleeping),((((NOT pre:tok:blue) AND (hyp:tok:during OR oth:overlap:overlap75)) AND (NOT hyp:tok:person)) AND (NOT pre:tok:young)),,
971,(((((NOT hyp:tok:man) AND hyp:tok:sleeping) OR hyp:tok:crib) AND (NOT pre:tok:girl)) AND (NOT pre:tok:toddler)),(((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:near) OR hyp:tok:music),,
972,((pre:tok:body AND pre:tok:brown) AND hyp:tok:in),((((hyp:tok:some AND hyp:tok:this) OR pre:tok:sister) OR pre:tok:pick) OR pre:tok:soda),,
973,((hyp:tok:is OR hyp:tok:people) OR hyp:tok:woman),(hyp:tok:rink AND pre:tok:to),,
974,(((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:in)) AND (NOT hyp:tok:people)),(((hyp:tok:man AND pre:tok:girl) OR hyp:tok:brushes) OR pre:tok:shade),,
975,((pre:tok:are AND pre:tok:this) OR pre:tok:chinese),((((pre:tok:life AND pre:tok:three) OR hyp:tok:clock) OR hyp:tok:you) AND (NOT pre:tok:with)),,
976,(((NOT pre:tok:wearing) AND (hyp:tok:human OR hyp:tok:wearing)) OR pre:tok:swimming),((((NOT oth:overlap:overlap50) AND hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:unicycle),,
977,((hyp:tok:dinner AND pre:tok:food) OR hyp:tok:airplane),((hyp:tok:touching OR hyp:tok:wet) OR hyp:tok:animals),,
978,((hyp:tok:in AND hyp:tok:swimming) OR hyp:tok:enjoy),((((NOT pre:tok:sitting) AND (hyp:tok:blue OR hyp:tok:sitting)) AND (NOT pre:tok:blue)) AND (NOT pre:tok:from)),,
979,((hyp:tok:helps OR hyp:tok:tunnel) AND pre:tok:is),((hyp:tok:clock OR hyp:tok:suburban) OR pre:tok:napping),,
980,(hyp:tok:guitars OR hyp:tok:spinning),((hyp:tok:for OR pre:tok:sitting) OR hyp:tok:tall),,
981,(((hyp:tok:swimming OR hyp:tok:tv) OR hyp:tok:blanket) AND (NOT oth:overlap:overlap50)),((((NOT pre:tok:at) AND (hyp:tok:for OR hyp:tok:her)) OR hyp:tok:after) OR hyp:tok:owner),,
982,(hyp:tok:guitarist OR pre:tok:images),(NOT pre:tok:shirt),,
983,(hyp:tok:human AND pre:tok:wearing),(hyp:tok:girl AND pre:tok:tunnel),,
984,((((hyp:tok:driving OR hyp:tok:field) OR pre:tok:kids) OR hyp:tok:chess) OR pre:tok:daughter),(((hyp:tok:butterfly OR pre:tok:farmers) OR hyp:tok:balance) OR hyp:tok:clock),,
985,(((((NOT oth:overlap:overlap50) AND hyp:tok:outdoors) AND (NOT pre:tok:man)) AND (NOT hyp:tok:there)) AND (NOT pre:tok:woman)),((hyp:tok:ears OR hyp:tok:multiple) OR hyp:tok:conductor),,
986,((NOT pre:tok:on) AND hyp:tok:swimming),(NOT pre:tok:people),,
987,(((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards) OR hyp:tok:lead),(hyp:tok:wearing OR pre:tok:makeup),,
988,(hyp:tok:to OR oth:overlap:overlap75),((NOT oth:overlap:overlap25) AND (hyp:tok:river OR pre:tok:gives)),,
989,(((hyp:tok:park OR pre:tok:suspenders) AND pre:tok:shirt) OR hyp:tok:garage),(((hyp:tok:eating OR hyp:tok:sitting) OR hyp:tok:asleep) AND (NOT pre:tok:sitting)),,
990,(hyp:tok:kisses AND pre:tok:two),((hyp:tok:animals AND pre:tok:water) OR hyp:tok:5),,
991,(hyp:tok:laying OR hyp:tok:seated),((hyp:tok:watching AND pre:tok:performers) OR pre:tok:crib),,
992,((((hyp:tok:throw AND pre:tok:man) OR hyp:tok:desk) AND hyp:tok:at) AND (NOT pre:tok:in)),(hyp:tok:men AND pre:tok:flags),,
993,((((hyp:tok:jumping OR pre:tok:pet) AND hyp:tok:dog) OR hyp:tok:talks) OR hyp:tok:greyhound),(((hyp:tok:falls OR pre:tok:gentleman) AND hyp:tok:woman) OR hyp:tok:low),,
994,(hyp:tok:softball OR pre:tok:upset),(hyp:tok:running OR hyp:tok:swimming),,
995,(hyp:tok:dinner AND pre:tok:food),(((hyp:tok:wearing OR oth:overlap:overlap50) OR hyp:tok:there) AND (NOT hyp:tok:his)),,
996,((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer),(hyp:tok:least AND pre:tok:on),,
997,(hyp:tok:his AND hyp:tok:steering),(((hyp:tok:women AND pre:tok:men) OR hyp:tok:vegetable) OR hyp:tok:rollerblading),,
998,(((NOT oth:overlap:overlap50) AND (hyp:tok:running OR pre:tok:table)) OR hyp:tok:crying),(hyp:tok:shoot OR hyp:tok:steering),,
999,((hyp:tok:is OR pre:tok:girl) OR hyp:tok:for),(hyp:tok:bedroom OR hyp:tok:inside),,
1000,(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:blue)) AND (NOT pre:tok:yellow)),(hyp:tok:in OR oth:overlap:overlap25),,
1001,((((pre:tok:are AND pre:tok:this) OR pre:tok:chinese) OR hyp:tok:filled) OR pre:tok:jean),(((((NOT oth:overlap:overlap75) AND hyp:tok:wearing) AND (NOT pre:tok:man)) OR pre:tok:vacation) AND (NOT pre:tok:woman)),,
1002,(((hyp:tok:throw AND pre:tok:man) OR hyp:tok:desk) AND hyp:tok:at),((hyp:tok:blonde AND pre:tok:brown) OR hyp:tok:sleeved),,
1003,((NOT pre:tok:is) AND (hyp:tok:is AND hyp:tok:park)),(((hyp:tok:is OR pre:tok:in) OR pre:tok:on) AND (NOT oth:overlap:overlap50)),,
1004,(((NOT pre:tok:running) AND hyp:tok:running) AND oth:overlap:overlap25),(((((NOT pre:tok:woman) AND hyp:tok:woman) AND oth:overlap:overlap25) AND (NOT hyp:tok:in)) AND (NOT pre:tok:red)),,
1005,((hyp:tok:home AND pre:tok:holding) AND hyp:tok:is),((hyp:tok:in AND oth:overlap:overlap50) OR hyp:tok:red),,
1006,(hyp:tok:not OR oth:overlap:overlap75),(((NOT pre:tok:woman) AND hyp:tok:woman) AND oth:overlap:overlap25),,
1007,((((hyp:tok:couch OR hyp:tok:crying) OR hyp:tok:seated) AND (NOT pre:tok:with)) AND (NOT oth:overlap:overlap50)),((hyp:tok:older AND pre:tok:holding) AND hyp:tok:her),,
1008,((((hyp:tok:men AND hyp:tok:team) OR hyp:tok:trumpet) AND (NOT pre:tok:in)) AND (NOT pre:tok:shirt)),(((((NOT pre:tok:and) AND hyp:tok:tall) AND (NOT hyp:tok:is)) AND (NOT pre:tok:one)) OR hyp:tok:bin),,
1009,((hyp:tok:tall AND pre:tok:two) OR pre:tok:i),(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:man)) OR hyp:tok:hillside),,
1010,((((hyp:tok:cat OR hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:empty) OR pre:tok:tools),((((hyp:tok:animals AND pre:tok:water) OR hyp:tok:5) OR hyp:tok:elder) OR hyp:tok:traditional),,
1011,((hyp:tok:finished OR pre:tok:enter) OR hyp:tok:bridal),((((hyp:tok:cafe AND pre:tok:women) OR pre:tok:passed) AND pre:tok:two) OR hyp:tok:atv),,
1012,(((NOT oth:overlap:overlap75) AND (hyp:tok:for OR hyp:tok:to)) OR hyp:tok:'s),((NOT pre:tok:sitting) AND hyp:tok:sitting),,
1013,(((hyp:tok:for OR hyp:tok:park) OR pre:tok:together) AND (NOT pre:tok:and)),(hyp:tok:running AND pre:tok:walking),,
1014,((hyp:tok:you AND pre:tok:-) OR pre:tok:wares),(((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:swimming)) OR hyp:tok:past),,
1015,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:walking)) OR hyp:tok:blue) AND (NOT pre:tok:his)),((NOT pre:tok:wearing) AND (hyp:tok:wearing OR pre:tok:makeup)),,
1016,(((hyp:tok:tables AND pre:tok:is) OR hyp:tok:suv) AND (NOT pre:tok:as)),(hyp:tok:running OR hyp:tok:television),,
1017,(hyp:tok:older AND pre:tok:holding),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:woman)) OR pre:tok:stage),,
1018,(((hyp:tok:sandwiches OR pre:tok:easter) OR pre:tok:photographs) OR hyp:tok:eight),((((NOT hyp:tok:wearing) AND (hyp:tok:to OR oth:overlap:overlap25)) OR hyp:tok:for) AND (NOT hyp:tok:sitting)),,
1019,(hyp:tok:in OR pre:tok:dressed),((NOT hyp:tok:is) AND pre:tok:suspenders),,
1020,(((hyp:tok:women AND pre:tok:mcdonald) OR pre:tok:rainy) AND (NOT pre:tok:some)),(((((NOT pre:tok:dog) AND hyp:tok:dog) OR hyp:tok:dancing) AND (NOT hyp:tok:are)) OR hyp:tok:below),,
1021,((((hyp:tok:carrot OR hyp:tok:yelling) OR hyp:tok:maintenance) OR hyp:tok:balance) OR hyp:tok:muddy),((((NOT hyp:tok:man) AND (hyp:tok:woman AND pre:tok:man)) AND (NOT pre:tok:while)) AND (NOT pre:tok:to)),,
1022,(NOT pre:tok:one),((((hyp:tok:touching OR hyp:tok:wet) OR hyp:tok:animals) OR hyp:tok:glasses) OR pre:tok:wineglass),,
1023,((((hyp:tok:ladies OR hyp:tok:tv) OR pre:tok:cherry) AND (NOT hyp:tok:on)) OR hyp:tok:sandwiches),((((pre:tok:married OR pre:tok:splashes) AND pre:tok:as) OR hyp:tok:weapons) OR pre:tok:sister),,
1024,((hyp:tok:middle AND hyp:tok:swimming) OR hyp:tok:tables),((hyp:tok:field AND pre:tok:woman) OR hyp:tok:hooded),,
1025,(((hyp:tok:helps OR hyp:tok:tunnel) AND pre:tok:is) OR hyp:tok:soap),((hyp:tok:gear OR pre:tok:poster) OR hyp:tok:shoveling),,
1026,((hyp:tok:and AND hyp:tok:walk) OR pre:tok:karate),(hyp:tok:dancers AND hyp:tok:swimming),,
1027,((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:blue)),((hyp:tok:running AND pre:tok:walking) OR hyp:tok:though),,
1028,(((hyp:tok:bench AND pre:tok:is) OR pre:tok:terrain) AND (NOT pre:tok:with)),(((hyp:tok:nobody OR hyp:tok:swimming) OR hyp:tok:asleep) OR hyp:tok:cat),,
1029,(((hyp:tok:project OR hyp:tok:puzzle) AND pre:tok:man) AND (NOT hyp:tok:two)),((((hyp:tok:running OR pre:tok:sitting) OR pre:tok:pool) OR hyp:tok:field) AND (NOT oth:overlap:overlap75)),,
1030,(((hyp:tok:band AND pre:tok:guitars) OR hyp:tok:scarves) AND pre:tok:and),((hyp:tok:asleep OR hyp:tok:sleeping) OR hyp:tok:park),,
1031,(hyp:tok:pushing OR pre:tok:raises),(hyp:tok:costume OR pre:tok:upwards),,
1032,(hyp:tok:bed OR hyp:tok:police),(hyp:tok:wife AND pre:tok:shirt),,
1033,((hyp:tok:sad OR pre:tok:snow) OR hyp:tok:gesturing),((((hyp:tok:sleeping OR hyp:tok:tv) OR hyp:tok:indoors) OR hyp:tok:chair) OR hyp:tok:bed),,
1034,((NOT pre:tok:in) AND (hyp:tok:inside AND pre:tok:man)),(((hyp:tok:you AND pre:tok:-) OR pre:tok:closed) AND hyp:tok:woman),,
1035,((((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman) OR pre:tok:unicycle) AND (NOT hyp:tok:to)),(hyp:tok:mask OR pre:tok:go),,
1036,(hyp:tok:lake AND pre:tok:are),(hyp:tok:this AND pre:tok:pool),,
1037,(oth:overlap:overlap50 OR pre:tok:two),(((NOT pre:tok:is) AND (hyp:tok:favorite OR pre:tok:stove)) OR hyp:tok:chat),,
1038,(hyp:tok:countryside OR hyp:tok:newspapers),(pre:tok:boy AND pre:tok:skateboard),,
1039,((hyp:tok:bicycle AND hyp:tok:skateboarder) AND hyp:tok:his),(((hyp:tok:inside AND pre:tok:sitting) AND pre:tok:in) OR pre:tok:hug),,
1040,((hyp:tok:preparing AND pre:tok:from) OR pre:tok:upset),(NOT pre:tok:running),,
1041,((((NOT pre:tok:in) AND (hyp:tok:inside AND pre:tok:man)) OR pre:tok:too) AND (NOT pre:tok:at)),(hyp:tok:kid AND pre:tok:hiding),,
1042,(((hyp:tok:concert OR pre:tok:farmer) OR pre:tok:leaf) OR hyp:tok:art),((hyp:tok:costumed OR hyp:tok:dish) OR pre:tok:television),,
