,Cluster1,Cluster2,Cluster3,Cluster4
899,(pre:tok:night AND pre:tok:walking),((((NOT oth:overlap:overlap25) AND (pre:tok:in OR pre:tok:wearing)) OR hyp:tok:sleeping) AND (NOT hyp:tok:there)),,
900,(hyp:tok:park AND pre:tok:individual),(((hyp:tok:costumed OR hyp:tok:dish) OR pre:tok:television) OR pre:tok:barn),,
901,(hyp:tok:football AND pre:tok:football),((pre:tok:cement AND pre:tok:his) OR hyp:tok:interested),,
902,((((hyp:tok:water AND pre:tok:swimming) OR hyp:tok:happening) OR hyp:tok:furniture) OR pre:tok:wife),((hyp:tok:outside OR hyp:tok:park) OR hyp:tok:older),,
903,(hyp:tok:neck AND pre:tok:are),(((NOT pre:tok:is) AND (pre:tok:city OR pre:tok:sitting)) OR pre:tok:clothes),,
904,(hyp:tok:at OR hyp:tok:dance),((((hyp:tok:relax OR hyp:tok:uniformed) OR hyp:tok:year) OR hyp:tok:ring) AND (NOT hyp:tok:are)),,
905,((((NOT hyp:tok:to) AND oth:overlap:overlap25) OR pre:tok:to) AND (NOT hyp:tok:for)),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) OR hyp:tok:he),,
906,(NOT hyp:tok:with),((NOT pre:tok:men) AND hyp:tok:men),,
907,((hyp:tok:park AND pre:tok:building) OR hyp:tok:photographing),((hyp:tok:mask OR pre:tok:go) OR hyp:tok:chases),,
908,(NOT pre:tok:young),((((hyp:tok:casual AND pre:tok:and) OR pre:tok:airport) AND hyp:tok:person) AND (NOT pre:tok:is)),,
909,(hyp:tok:church OR pre:tok:us),((((hyp:tok:opponent OR hyp:tok:shaped) OR hyp:tok:sticks) OR hyp:tok:religious) AND (NOT pre:tok:blue)),,
910,((NOT pre:tok:dog) AND hyp:tok:dog),((((hyp:tok:field AND pre:tok:woman) OR hyp:tok:hooded) OR pre:tok:heading) AND hyp:tok:in),,
911,(((hyp:tok:swimming OR pre:tok:swimming) OR hyp:tok:coffee) OR hyp:tok:television),(hyp:tok:through AND pre:tok:motorcyclists),,
912,((hyp:tok:women AND pre:tok:mcdonald) OR pre:tok:rainy),(((NOT hyp:tok:are) AND oth:overlap:overlap75) OR hyp:tok:no),,
913,((((hyp:tok:suburban OR pre:tok:skiing) OR hyp:tok:clouds) OR hyp:tok:terrain) OR hyp:tok:spinning),(hyp:tok:men AND pre:tok:patio),,
914,(hyp:tok:walking AND oth:overlap:overlap75),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:on)) OR hyp:tok:eating) OR hyp:tok:sleeping),,
915,((((NOT oth:overlap:overlap25) AND pre:tok:on) OR hyp:tok:for) OR pre:tok:sitting),(((NOT pre:tok:white) AND hyp:tok:white) OR hyp:tok:heels),,
916,(pre:tok:hikers OR pre:tok:lane),((((NOT pre:tok:on) AND (hyp:tok:on OR hyp:tok:playing)) OR pre:tok:street) OR hyp:tok:through),,
917,(((pre:tok:are AND pre:tok:this) OR pre:tok:chinese) OR hyp:tok:filled),((((pre:tok:boy AND pre:tok:skateboard) OR hyp:tok:wheeler) AND (NOT oth:overlap:overlap50)) OR hyp:tok:apron),,
918,((hyp:tok:sitting AND pre:tok:pots) OR pre:tok:native),(hyp:tok:sitting AND pre:tok:walks),,
919,((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee),(hyp:tok:clock OR hyp:tok:suburban),,
920,(((pre:tok:hangs OR pre:tok:leans) OR pre:tok:jean) OR hyp:tok:goal),((((NOT hyp:tok:in) AND oth:overlap:overlap25) AND (NOT hyp:tok:to)) AND (NOT hyp:tok:and)),,
921,((hyp:tok:chasing OR hyp:tok:playing) OR hyp:tok:middle),(hyp:tok:dinner AND pre:tok:at),,
922,(hyp:tok:men AND pre:tok:smile),(hyp:tok:opponent OR hyp:tok:shaped),,
923,((((hyp:tok:middle AND hyp:tok:swimming) OR hyp:tok:tables) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:into)),(((hyp:tok:driving OR hyp:tok:playing) OR hyp:tok:alone) OR hyp:tok:running),,
924,((((hyp:tok:mirror OR hyp:tok:sandwiches) OR hyp:tok:sound) AND (NOT pre:tok:in)) OR pre:tok:easter),(hyp:tok:down AND hyp:tok:sitting),,
925,((oth:overlap:overlap75 OR pre:tok:his) OR pre:tok:one),((NOT oth:overlap:overlap25) AND (hyp:tok:wearing AND pre:tok:two)),,
926,((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards),(pre:tok:in OR pre:tok:on),,
927,(((hyp:tok:for AND hyp:tok:walmart) OR pre:tok:passed) AND (NOT pre:tok:two)),(hyp:tok:outside AND pre:tok:duck),,
928,(hyp:tok:for OR hyp:tok:park),((((pre:tok:its OR pre:tok:riding) OR hyp:tok:shooting) OR pre:tok:stunt) OR hyp:tok:dish),,
929,((((hyp:tok:sitting OR hyp:tok:sleeping) OR hyp:tok:alone) AND (NOT pre:tok:sitting)) OR pre:tok:match),(((hyp:tok:relax OR hyp:tok:uniformed) OR hyp:tok:year) OR hyp:tok:ring),,
930,((((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:in)) AND (NOT hyp:tok:people)) AND (NOT pre:tok:his)),((((NOT pre:tok:black) AND hyp:tok:black) AND (NOT pre:tok:blue)) AND (NOT pre:tok:on)),,
931,(hyp:tok:displaying OR pre:tok:army),((hyp:tok:ball AND pre:tok:dog) OR pre:tok:shown),,
932,(((((NOT pre:tok:men) AND oth:overlap:overlap75) OR hyp:tok:nobody) OR pre:tok:glass) OR pre:tok:rest),((hyp:tok:human OR pre:tok:daughters) OR pre:tok:steering),,
933,(hyp:tok:groceries AND pre:tok:people),(((NOT pre:tok:at) AND (hyp:tok:for OR hyp:tok:her)) OR hyp:tok:after),,
934,((((hyp:tok:concert OR pre:tok:farmer) OR pre:tok:leaf) OR hyp:tok:art) AND (NOT oth:overlap:overlap50)),((((oth:overlap:overlap25 OR pre:tok:while) OR hyp:tok:is) OR hyp:tok:are) AND (NOT hyp:tok:sitting)),,
935,(hyp:tok:sitting AND pre:tok:pots),((NOT pre:tok:to) AND (hyp:tok:standing AND pre:tok:sitting)),,
936,(hyp:tok:eating AND pre:tok:beach),(hyp:tok:playing OR hyp:tok:running),,
937,((hyp:tok:barely OR hyp:tok:sweater) OR hyp:tok:tie),((((hyp:tok:microscope OR pre:tok:learning) OR hyp:tok:clean) OR hyp:tok:camouflage) OR hyp:tok:pictured),,
938,((((hyp:tok:outdoors AND pre:tok:in) OR hyp:tok:screaming) AND oth:overlap:overlap25) AND (NOT pre:tok:man)),(hyp:tok:device OR hyp:tok:lamp),,
939,(NOT pre:tok:people),(((hyp:tok:bar OR hyp:tok:volleyball) AND oth:overlap:overlap50) OR pre:tok:tea),,
940,((((hyp:tok:is OR hyp:tok:people) OR hyp:tok:woman) AND (NOT pre:tok:street)) AND (NOT hyp:tok:girl)),(((NOT pre:tok:at) AND (hyp:tok:sitting OR hyp:tok:sleeping)) OR hyp:tok:sits),,
941,((((NOT pre:tok:and) AND (pre:tok:with OR pre:tok:working)) OR hyp:tok:no) OR hyp:tok:eating),((((hyp:tok:alone OR hyp:tok:swimming) OR hyp:tok:eating) AND (NOT oth:overlap:overlap50)) OR hyp:tok:empty),,
942,(hyp:tok:make AND pre:tok:playing),(hyp:tok:in OR hyp:tok:sitting),,
943,(NOT pre:tok:holding),(((hyp:tok:standing AND pre:tok:ground) OR hyp:tok:everyone) OR hyp:tok:though),,
944,((NOT pre:tok:running) AND (hyp:tok:chess OR hyp:tok:running)),(((hyp:tok:blonde AND pre:tok:brown) OR hyp:tok:sleeved) AND (NOT pre:tok:are)),,
945,(pre:tok:pose OR pre:tok:walking),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall),,
946,((((hyp:tok:men AND pre:tok:smile) OR hyp:tok:steering) OR hyp:tok:onlookers) AND (NOT pre:tok:group)),((((NOT pre:tok:wearing) AND (hyp:tok:wearing OR pre:tok:makeup)) AND (NOT pre:tok:on)) AND pre:tok:in),,
947,((NOT pre:tok:sitting) AND hyp:tok:sitting),((((hyp:tok:guitar AND hyp:tok:in) OR hyp:tok:silver) OR hyp:tok:packages) OR pre:tok:sister),,
948,(hyp:tok:eating OR hyp:tok:swimming),((NOT pre:tok:two) AND (hyp:tok:pool OR hyp:tok:swimming)),,
949,(((NOT pre:tok:man) AND (hyp:tok:nobody OR hyp:tok:nothing)) OR pre:tok:everywhere),((NOT oth:overlap:overlap25) AND hyp:tok:nobody),,
950,((((NOT oth:overlap:overlap25) AND (hyp:tok:church OR pre:tok:us)) OR hyp:tok:fake) AND (NOT pre:tok:-)),((hyp:tok:girl AND pre:tok:tunnel) AND pre:tok:is),,
951,(pre:tok:movie OR pre:tok:produce),((((NOT oth:overlap:overlap25) AND hyp:tok:nobody) AND (NOT pre:tok:while)) AND (NOT pre:tok:woman)),,
952,((((hyp:tok:tired OR hyp:tok:yellow) AND hyp:tok:man) OR pre:tok:chat) AND (NOT oth:overlap:overlap50)),((hyp:tok:least AND pre:tok:on) OR hyp:tok:wheeled),,
953,((hyp:tok:house OR pre:tok:leaping) OR pre:tok:leaf),((((NOT pre:tok:blue) AND (hyp:tok:during OR oth:overlap:overlap75)) AND (NOT hyp:tok:person)) AND (NOT pre:tok:young)),,
954,((((NOT oth:overlap:overlap25) AND (pre:tok:people OR pre:tok:with)) OR pre:tok:their) OR pre:tok:stand),(((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:near) OR hyp:tok:music),,
955,((((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:compete) OR hyp:tok:marathon),((((hyp:tok:some AND hyp:tok:this) OR pre:tok:sister) OR pre:tok:pick) OR pre:tok:soda),,
956,((hyp:tok:are AND pre:tok:course) AND hyp:tok:in),(hyp:tok:rink AND pre:tok:to),,
957,((hyp:tok:cafe OR hyp:tok:sleeps) OR hyp:tok:blanket),(((hyp:tok:man AND pre:tok:girl) OR hyp:tok:brushes) OR pre:tok:shade),,
958,(hyp:tok:dock OR hyp:tok:swimming),((((pre:tok:life AND pre:tok:three) OR hyp:tok:clock) OR hyp:tok:you) AND (NOT pre:tok:with)),,
959,(((hyp:tok:carrot OR hyp:tok:yelling) OR hyp:tok:maintenance) OR hyp:tok:balance),((((NOT oth:overlap:overlap50) AND hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:unicycle),,
960,((((NOT oth:overlap:overlap25) AND hyp:tok:sidewalk) OR hyp:tok:within) OR hyp:tok:wrapped),(hyp:tok:bowling AND pre:tok:rescue),,
961,(((hyp:tok:you AND pre:tok:-) OR pre:tok:wares) AND (NOT pre:tok:on)),((hyp:tok:touching OR hyp:tok:wet) OR hyp:tok:animals),,
962,(hyp:tok:cat OR hyp:tok:sleeping),((((NOT pre:tok:sitting) AND (hyp:tok:blue OR hyp:tok:sitting)) AND (NOT pre:tok:blue)) AND (NOT pre:tok:from)),,
963,(((((NOT hyp:tok:man) AND hyp:tok:sleeping) OR hyp:tok:crib) AND (NOT pre:tok:girl)) AND (NOT pre:tok:toddler)),((hyp:tok:clock OR hyp:tok:suburban) OR pre:tok:napping),,
964,((pre:tok:body AND pre:tok:brown) AND hyp:tok:in),((hyp:tok:for OR pre:tok:sitting) OR hyp:tok:tall),,
965,((hyp:tok:is OR hyp:tok:people) OR hyp:tok:woman),((((NOT pre:tok:at) AND (hyp:tok:for OR hyp:tok:her)) OR hyp:tok:after) OR hyp:tok:owner),,
966,(((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:in)) AND (NOT hyp:tok:people)),(hyp:tok:girl AND pre:tok:tunnel),,
967,((pre:tok:are AND pre:tok:this) OR pre:tok:chinese),((hyp:tok:ears OR hyp:tok:multiple) OR hyp:tok:conductor),,
968,(((NOT pre:tok:wearing) AND (hyp:tok:human OR hyp:tok:wearing)) OR pre:tok:swimming),(((hyp:tok:butterfly OR pre:tok:farmers) OR hyp:tok:balance) OR hyp:tok:clock),,
969,((hyp:tok:dinner AND pre:tok:food) OR hyp:tok:airplane),(NOT pre:tok:people),,
970,((hyp:tok:in AND hyp:tok:swimming) OR hyp:tok:enjoy),(hyp:tok:wearing OR pre:tok:makeup),,
971,((hyp:tok:helps OR hyp:tok:tunnel) AND pre:tok:is),((NOT oth:overlap:overlap25) AND (hyp:tok:river OR pre:tok:gives)),,
972,(hyp:tok:guitars OR hyp:tok:spinning),(((hyp:tok:eating OR hyp:tok:sitting) OR hyp:tok:asleep) AND (NOT pre:tok:sitting)),,
973,(((hyp:tok:swimming OR hyp:tok:tv) OR hyp:tok:blanket) AND (NOT oth:overlap:overlap50)),((hyp:tok:animals AND pre:tok:water) OR hyp:tok:5),,
974,(hyp:tok:guitarist OR pre:tok:images),((hyp:tok:watching AND pre:tok:performers) OR pre:tok:crib),,
975,(hyp:tok:human AND pre:tok:wearing),(hyp:tok:men AND pre:tok:flags),,
976,((((hyp:tok:driving OR hyp:tok:field) OR pre:tok:kids) OR hyp:tok:chess) OR pre:tok:daughter),(((hyp:tok:falls OR pre:tok:gentleman) AND hyp:tok:woman) OR hyp:tok:low),,
977,(((((NOT oth:overlap:overlap50) AND hyp:tok:outdoors) AND (NOT pre:tok:man)) AND (NOT hyp:tok:there)) AND (NOT pre:tok:woman)),(hyp:tok:running OR hyp:tok:swimming),,
978,((NOT pre:tok:on) AND hyp:tok:swimming),(((hyp:tok:wearing OR oth:overlap:overlap50) OR hyp:tok:there) AND (NOT hyp:tok:his)),,
979,(((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards) OR hyp:tok:lead),(hyp:tok:least AND pre:tok:on),,
980,(hyp:tok:to OR oth:overlap:overlap75),(((hyp:tok:women AND pre:tok:men) OR hyp:tok:vegetable) OR hyp:tok:rollerblading),,
981,(((hyp:tok:park OR pre:tok:suspenders) AND pre:tok:shirt) OR hyp:tok:garage),(hyp:tok:shoot OR hyp:tok:steering),,
982,(hyp:tok:kisses AND pre:tok:two),(hyp:tok:bedroom OR hyp:tok:inside),,
983,(hyp:tok:laying OR hyp:tok:seated),(hyp:tok:in OR oth:overlap:overlap25),,
984,((((hyp:tok:throw AND pre:tok:man) OR hyp:tok:desk) AND hyp:tok:at) AND (NOT pre:tok:in)),(((((NOT oth:overlap:overlap75) AND hyp:tok:wearing) AND (NOT pre:tok:man)) OR pre:tok:vacation) AND (NOT pre:tok:woman)),,
985,((((hyp:tok:jumping OR pre:tok:pet) AND hyp:tok:dog) OR hyp:tok:talks) OR hyp:tok:greyhound),((hyp:tok:blonde AND pre:tok:brown) OR hyp:tok:sleeved),,
986,(hyp:tok:softball OR pre:tok:upset),(((hyp:tok:is OR pre:tok:in) OR pre:tok:on) AND (NOT oth:overlap:overlap50)),,
987,(hyp:tok:dinner AND pre:tok:food),(((((NOT pre:tok:woman) AND hyp:tok:woman) AND oth:overlap:overlap25) AND (NOT hyp:tok:in)) AND (NOT pre:tok:red)),,
988,((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer),((hyp:tok:in AND oth:overlap:overlap50) OR hyp:tok:red),,
989,(hyp:tok:his AND hyp:tok:steering),(((NOT pre:tok:woman) AND hyp:tok:woman) AND oth:overlap:overlap25),,
990,(((NOT oth:overlap:overlap50) AND (hyp:tok:running OR pre:tok:table)) OR hyp:tok:crying),((hyp:tok:older AND pre:tok:holding) AND hyp:tok:her),,
991,((hyp:tok:is OR pre:tok:girl) OR hyp:tok:for),(((((NOT pre:tok:and) AND hyp:tok:tall) AND (NOT hyp:tok:is)) AND (NOT pre:tok:one)) OR hyp:tok:bin),,
992,(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:blue)) AND (NOT pre:tok:yellow)),(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:man)) OR hyp:tok:hillside),,
993,((((pre:tok:are AND pre:tok:this) OR pre:tok:chinese) OR hyp:tok:filled) OR pre:tok:jean),((((hyp:tok:animals AND pre:tok:water) OR hyp:tok:5) OR hyp:tok:elder) OR hyp:tok:traditional),,
994,(((hyp:tok:throw AND pre:tok:man) OR hyp:tok:desk) AND hyp:tok:at),((((hyp:tok:cafe AND pre:tok:women) OR pre:tok:passed) AND pre:tok:two) OR hyp:tok:atv),,
995,((NOT pre:tok:is) AND (hyp:tok:is AND hyp:tok:park)),((NOT pre:tok:sitting) AND hyp:tok:sitting),,
996,(((NOT pre:tok:running) AND hyp:tok:running) AND oth:overlap:overlap25),(hyp:tok:running AND pre:tok:walking),,
997,((hyp:tok:home AND pre:tok:holding) AND hyp:tok:is),(((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:swimming)) OR hyp:tok:past),,
998,(hyp:tok:not OR oth:overlap:overlap75),((NOT pre:tok:wearing) AND (hyp:tok:wearing OR pre:tok:makeup)),,
999,((((hyp:tok:couch OR hyp:tok:crying) OR hyp:tok:seated) AND (NOT pre:tok:with)) AND (NOT oth:overlap:overlap50)),(hyp:tok:running OR hyp:tok:television),,
1000,((((hyp:tok:men AND hyp:tok:team) OR hyp:tok:trumpet) AND (NOT pre:tok:in)) AND (NOT pre:tok:shirt)),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:woman)) OR pre:tok:stage),,
1001,((hyp:tok:tall AND pre:tok:two) OR pre:tok:i),((((NOT hyp:tok:wearing) AND (hyp:tok:to OR oth:overlap:overlap25)) OR hyp:tok:for) AND (NOT hyp:tok:sitting)),,
1002,((((hyp:tok:cat OR hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:empty) OR pre:tok:tools),((NOT hyp:tok:is) AND pre:tok:suspenders),,
1003,((hyp:tok:finished OR pre:tok:enter) OR hyp:tok:bridal),(NOT hyp:tok:person),,
1004,(((NOT oth:overlap:overlap75) AND (hyp:tok:for OR hyp:tok:to)) OR hyp:tok:'s),(((((NOT pre:tok:dog) AND hyp:tok:dog) OR hyp:tok:dancing) AND (NOT hyp:tok:are)) OR hyp:tok:below),,
1005,(((hyp:tok:for OR hyp:tok:park) OR pre:tok:together) AND (NOT pre:tok:and)),((((NOT hyp:tok:man) AND (hyp:tok:woman AND pre:tok:man)) AND (NOT pre:tok:while)) AND (NOT pre:tok:to)),,
1006,((hyp:tok:you AND pre:tok:-) OR pre:tok:wares),((((hyp:tok:touching OR hyp:tok:wet) OR hyp:tok:animals) OR hyp:tok:glasses) OR pre:tok:wineglass),,
1007,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:walking)) OR hyp:tok:blue) AND (NOT pre:tok:his)),((((pre:tok:married OR pre:tok:splashes) AND pre:tok:as) OR hyp:tok:weapons) OR pre:tok:sister),,
1008,(((hyp:tok:tables AND pre:tok:is) OR hyp:tok:suv) AND (NOT pre:tok:as)),((hyp:tok:field AND pre:tok:woman) OR hyp:tok:hooded),,
1009,(hyp:tok:older AND pre:tok:holding),((hyp:tok:gear OR pre:tok:poster) OR hyp:tok:shoveling),,
1010,(((hyp:tok:sandwiches OR pre:tok:easter) OR pre:tok:photographs) OR hyp:tok:eight),(hyp:tok:dancers AND hyp:tok:swimming),,
1011,(hyp:tok:in OR pre:tok:dressed),((hyp:tok:running AND pre:tok:walking) OR hyp:tok:though),,
1012,(((hyp:tok:women AND pre:tok:mcdonald) OR pre:tok:rainy) AND (NOT pre:tok:some)),(((hyp:tok:nobody OR hyp:tok:swimming) OR hyp:tok:asleep) OR hyp:tok:cat),,
1013,((((hyp:tok:carrot OR hyp:tok:yelling) OR hyp:tok:maintenance) OR hyp:tok:balance) OR hyp:tok:muddy),((((hyp:tok:running OR pre:tok:sitting) OR pre:tok:pool) OR hyp:tok:field) AND (NOT oth:overlap:overlap75)),,
1014,((((hyp:tok:ladies OR hyp:tok:tv) OR pre:tok:cherry) AND (NOT hyp:tok:on)) OR hyp:tok:sandwiches),((hyp:tok:asleep OR hyp:tok:sleeping) OR hyp:tok:park),,
1015,((hyp:tok:middle AND hyp:tok:swimming) OR hyp:tok:tables),(hyp:tok:costume OR pre:tok:upwards),,
1016,(((hyp:tok:helps OR hyp:tok:tunnel) AND pre:tok:is) OR hyp:tok:soap),(hyp:tok:wife AND pre:tok:shirt),,
1017,((hyp:tok:and AND hyp:tok:walk) OR pre:tok:karate),((((hyp:tok:sleeping OR hyp:tok:tv) OR hyp:tok:indoors) OR hyp:tok:chair) OR hyp:tok:bed),,
1018,((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:blue)),(((hyp:tok:you AND pre:tok:-) OR pre:tok:closed) AND hyp:tok:woman),,
1019,(((hyp:tok:bench AND pre:tok:is) OR pre:tok:terrain) AND (NOT pre:tok:with)),(hyp:tok:mask OR pre:tok:go),,
1020,(((hyp:tok:project OR hyp:tok:puzzle) AND pre:tok:man) AND (NOT hyp:tok:two)),(hyp:tok:this AND pre:tok:pool),,
1021,(((hyp:tok:band AND pre:tok:guitars) OR hyp:tok:scarves) AND pre:tok:and),(((NOT pre:tok:is) AND (hyp:tok:favorite OR pre:tok:stove)) OR hyp:tok:chat),,
1022,(hyp:tok:pushing OR pre:tok:raises),(pre:tok:boy AND pre:tok:skateboard),,
1023,(hyp:tok:bed OR hyp:tok:police),(((hyp:tok:inside AND pre:tok:sitting) AND pre:tok:in) OR pre:tok:hug),,
1024,((hyp:tok:sad OR pre:tok:snow) OR hyp:tok:gesturing),(NOT pre:tok:running),,
1025,((NOT pre:tok:in) AND (hyp:tok:inside AND pre:tok:man)),(hyp:tok:kid AND pre:tok:hiding),,
1026,((((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman) OR pre:tok:unicycle) AND (NOT hyp:tok:to)),(hyp:tok:sitting OR hyp:tok:sleeping),,
1027,(hyp:tok:lake AND pre:tok:are),((hyp:tok:costumed OR hyp:tok:dish) OR pre:tok:television),,
1028,(oth:overlap:overlap50 OR pre:tok:two),(((hyp:tok:cafe AND pre:tok:women) OR pre:tok:passed) AND pre:tok:two),,
1029,(hyp:tok:countryside OR hyp:tok:newspapers),(((NOT pre:tok:outside) AND hyp:tok:outside) AND (NOT pre:tok:woman)),,
1030,((hyp:tok:bicycle AND hyp:tok:skateboarder) AND hyp:tok:his),((pre:tok:indoor AND pre:tok:young) OR hyp:tok:ears),,
1031,((hyp:tok:preparing AND pre:tok:from) OR pre:tok:upset),((hyp:tok:in OR hyp:tok:playing) OR hyp:tok:eating),,
1032,((((NOT pre:tok:in) AND (hyp:tok:inside AND pre:tok:man)) OR pre:tok:too) AND (NOT pre:tok:at)),(hyp:tok:nobody OR pre:tok:enjoys),,
1033,(((hyp:tok:concert OR pre:tok:farmer) OR pre:tok:leaf) OR hyp:tok:art),((((hyp:tok:human OR hyp:tok:tools) OR hyp:tok:straight) AND (NOT hyp:tok:is)) AND (NOT pre:tok:with)),,
1034,(hyp:tok:tourists AND pre:tok:and),(pre:tok:converse OR pre:tok:hikers),,
1035,((pre:tok:hot AND pre:tok:little) OR hyp:tok:skirts),(((hyp:tok:touching OR hyp:tok:wet) OR hyp:tok:animals) OR hyp:tok:glasses),,
1036,(hyp:tok:lap OR hyp:tok:television),((hyp:tok:driving OR hyp:tok:playing) OR hyp:tok:alone),,
1037,(((hyp:tok:on AND pre:tok:multiple) OR hyp:tok:boards) OR pre:tok:heading),,,
1038,((hyp:tok:camouflage OR hyp:tok:sheep) AND pre:tok:and),,,
1039,((((hyp:tok:herself AND pre:tok:woman) OR hyp:tok:cameras) AND (NOT pre:tok:with)) OR hyp:tok:sides),,,
1040,((((hyp:tok:beard OR hyp:tok:robes) OR hyp:tok:bone) OR hyp:tok:cardboard) OR hyp:tok:whose),,,
1041,(hyp:tok:maintenance OR hyp:tok:tan),,,
1042,(NOT pre:tok:front),,,
1043,((hyp:tok:swimming AND pre:tok:orange) OR hyp:tok:empty),,,
1044,((hyp:tok:handed OR pre:tok:singer) OR hyp:tok:museum),,,
1045,(((hyp:tok:blue OR hyp:tok:eating) OR hyp:tok:green) AND (NOT pre:tok:on)),,,
1046,(hyp:tok:bench AND pre:tok:is),,,
1047,((hyp:tok:friends OR hyp:tok:shopping) OR hyp:tok:sister),,,
1048,(hyp:tok:girl AND hyp:tok:push),,,
1049,(hyp:tok:is AND hyp:tok:park),,,
1050,(hyp:tok:home AND pre:tok:holding),,,
1051,(hyp:tok:swimming OR pre:tok:swimming),,,
1052,((hyp:tok:are AND pre:tok:tent) OR hyp:tok:number),,,
1053,((hyp:tok:countryside OR hyp:tok:newspapers) AND pre:tok:on),,,
1054,(hyp:tok:giant AND pre:tok:at),,,
1055,(hyp:tok:coffee OR hyp:tok:pillow),,,
1056,(hyp:tok:dogs AND pre:tok:tank),,,
1057,(hyp:tok:barely OR hyp:tok:sweater),,,
1058,((((hyp:tok:friends OR hyp:tok:running) OR hyp:tok:chasing) OR hyp:tok:herself) OR pre:tok:hanging),,,
1059,((((hyp:tok:human OR pre:tok:surfing) OR pre:tok:chopping) OR hyp:tok:helmet) OR pre:tok:ready),,,
1060,(((hyp:tok:barely OR hyp:tok:sweater) OR hyp:tok:tie) OR hyp:tok:brushes),,,
1061,((((NOT pre:tok:man) AND (hyp:tok:nobody OR hyp:tok:nothing)) OR pre:tok:everywhere) AND (NOT pre:tok:woman)),,,
1062,(((hyp:tok:swimming OR hyp:tok:waiting) OR hyp:tok:dinner) OR pre:tok:masks),,,
1063,(hyp:tok:home AND pre:tok:seat),,,
1064,(hyp:tok:are OR hyp:tok:is),,,
1065,((((NOT hyp:tok:man) AND hyp:tok:sleeping) OR hyp:tok:crib) AND (NOT pre:tok:girl)),,,
1066,((hyp:tok:bowls OR hyp:tok:knitting) AND hyp:tok:woman),,,
1067,(NOT pre:tok:camera),,,
1068,(((NOT pre:tok:and) AND (hyp:tok:pets OR hyp:tok:swimming)) AND (NOT oth:overlap:overlap50)),,,
1069,(NOT pre:tok:men),,,
1070,(hyp:tok:his OR pre:tok:with),,,
1071,(hyp:tok:sandwiches OR pre:tok:easter),,,
1072,((((pre:tok:hikers OR pre:tok:lane) OR pre:tok:slope) OR pre:tok:activity) OR hyp:tok:directing),,,
1073,(((oth:overlap:overlap50 OR pre:tok:race) OR pre:tok:game) AND (NOT pre:tok:standing)),,,
1074,((NOT oth:overlap:overlap50) AND (hyp:tok:running OR pre:tok:table)),,,
1075,((((NOT pre:tok:in) AND hyp:tok:bass) OR pre:tok:skydiving) AND pre:tok:with),,,
1076,(((NOT pre:tok:is) AND (hyp:tok:is AND hyp:tok:park)) AND (NOT pre:tok:with)),,,
1077,(((NOT oth:overlap:overlap25) AND (pre:tok:people OR pre:tok:with)) OR pre:tok:their),,,
1078,(((hyp:tok:ramp OR hyp:tok:snowball) OR pre:tok:struggling) OR hyp:tok:suspended),,,
1079,(NOT pre:tok:looking),,,
1080,((hyp:tok:whose OR pre:tok:pumpkin) OR hyp:tok:above),,,
1081,(hyp:tok:eating OR hyp:tok:sleeps),,,
1082,(hyp:tok:asleep OR hyp:tok:for),,,
1083,(((hyp:tok:down OR hyp:tok:eating) OR hyp:tok:sleeps) AND (NOT oth:overlap:overlap50)),,,
1084,((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form),,,
1085,(((hyp:tok:scarves OR pre:tok:easter) OR pre:tok:cook) OR pre:tok:wild),,,
1086,(((hyp:tok:eating OR hyp:tok:swimming) OR hyp:tok:space) OR hyp:tok:coffee),,,
1087,(hyp:tok:throws AND pre:tok:beach),,,
1088,(((hyp:tok:activity OR hyp:tok:least) AND oth:overlap:overlap25) AND (NOT hyp:tok:is)),,,
1089,(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:next)) OR hyp:tok:eating),,,
1090,((((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form) OR pre:tok:sister) OR pre:tok:wild),,,
